fecha,id_producto,precio,oferta
2024-12-01,1082,21.9,0
2024-12-01,1090,22.5,0
2024-12-01,1104,21.9,0
2024-12-01,1112,21.9,0
2024-12-01,1120,21.9,0
2024-12-01,1139,21.9,0
2024-12-01,1155,21.9,0
2024-12-01,1163,25.0,0
2024-12-01,1557,27.5,0
2024-12-01,1624,23.6,0
2024-12-01,1625,23.6,0
2024-12-01,1626,4.9,0
2024-12-01,1628,6.2,0
2024-12-01,1629,19.5,0
2024-12-01,1655,7.7,0
2024-12-01,1656,7.5,0
2024-12-01,1657,7.5,0
2024-12-01,1659,11.8,0
2024-12-01,1661,11.8,0
2024-12-01,1713,65.0,0
2024-12-01,1714,15.5,0
2024-12-01,1715,15.5,0
2024-12-01,1718,62.5,0
2024-12-01,1719,48.0,0
2024-12-01,1731,10.5,0
2024-12-01,1734,52.0,0
2024-12-01,1747,22.0,0
2024-12-01,1751,52.0,0
2024-12-01,1758,18.0,0
2024-12-01,1767,16.0,0
2024-12-01,1799,117.0,0
2024-12-01,1800,59.0,0
2024-12-01,1801,12.0,0
2024-12-01,1825,62.9,0
2024-12-01,1826,31.2,0
2024-12-01,1827,62.5,0
2024-12-01,1831,13.5,0
2024-12-01,1832,19.0,0
2024-12-01,1833,19.0,0
2024-12-01,1834,19.0,0
2024-12-01,1844,12.0,0
2024-12-01,1849,7.5,0
2024-12-01,1851,9.3,0
2024-12-01,1864,31.2,0
2024-12-01,1867,255.0,0
2024-12-01,1870,31.0,0
2024-12-01,1880,31.0,0
2024-12-01,1883,76.0,0
2024-12-01,1884,59.0,0
2024-12-01,1891,75.0,0
2024-12-01,1905,315.0,0
2024-12-01,1906,315.0,0
2024-12-01,1907,360.0,0
2024-12-01,1908,419.0,0
2024-12-01,1971,15.5,0
2024-12-01,2194,8.0,0
2024-12-01,2585,17.5,0
2024-12-01,2640,39.8,0
2024-12-01,2677,16.0,0
2024-12-01,2718,21.0,0
2024-12-01,3265,38.9,0
2024-12-01,3270,61.1,0
2024-12-01,3573,7.4,0
2024-12-01,3705,135.0,0
2024-12-01,3744,88.0,0
2024-12-01,3751,8.0,0
2024-12-01,3757,14.7,0
2024-12-01,3760,8.0,0
2024-12-01,3794,10.0,0
2024-12-01,3808,10.0,0
2024-12-01,3824,10.0,0
2024-12-01,3871,80.0,0
2024-12-01,3873,80.0,0
2024-12-01,3883,10.0,0
2024-12-01,4795,18.0,0
2024-12-01,4797,18.0,0
2024-12-01,4928,9.3,0
2024-12-01,4944,9.3,0
2024-12-01,5026,22.5,0
2024-12-01,5028,40.0,0
2024-12-01,5035,60.0,0
2024-12-01,5070,39.9,0
2024-12-01,5088,7.5,0
2024-12-01,5114,14.0,0
2024-12-01,5118,8.5,0
2024-12-01,5126,4.7,0
2024-12-01,5132,20.0,0
2024-12-01,5156,24.0,0
2024-12-01,5158,15.0,0
2024-12-01,5163,24.0,0
2024-12-01,5165,25.0,0
2024-12-01,5167,17.5,0
2024-12-01,5171,28.0,0
2024-12-01,5175,18.0,0
2024-12-01,5178,30.0,0
2024-12-01,5180,30.0,0
2024-12-01,5190,30.0,0
2024-12-01,5202,24.0,0
2024-12-01,5203,30.0,0
2024-12-01,5205,19.5,0
2024-12-01,5206,20.0,0
2024-12-01,5213,21.0,0
2024-12-01,5217,30.0,0
2024-12-01,5226,11.0,0
2024-12-01,5312,14.5,0
2024-12-01,5355,13.0,0
2024-12-01,5363,12.8,0
2024-12-01,5398,10.0,0
2024-12-01,5491,21.0,0
2024-12-01,5726,24.0,0
2024-12-01,5727,26.0,0
2024-12-01,5731,24.0,0
2024-12-01,5788,23.5,0
2024-12-01,5791,7.8,0
2024-12-01,5795,16.0,0
2024-12-01,5797,9.6,0
2024-12-01,6735,12.9,0
2024-12-01,6744,13.5,0
2024-12-01,6753,5.6,0
2024-12-01,6754,5.6,0
2024-12-01,6778,18.5,0
2024-12-01,6788,19.5,0
2024-12-01,6819,24.9,0
2024-12-01,6878,31.0,0
2024-12-01,7197,69.0,0
2024-12-01,7795,72.5,0
2024-12-01,7975,36.9,0
2024-12-01,8176,33.0,0
2024-12-01,8184,34.3,0
2024-12-01,8192,34.3,0
2024-12-01,8206,35.5,0
2024-12-01,8210,5.0,0
2024-12-01,8214,18.0,0
2024-12-01,8222,18.0,0
2024-12-01,8257,19.0,0
2024-12-01,8265,20.5,0
2024-12-01,8354,23.0,0
2024-12-01,8362,25.5,0
2024-12-01,8487,25.9,0
2024-12-01,8777,77.5,0
2024-12-01,9008,78.0,0
2024-12-01,9045,8.9,0
2024-12-01,9199,24.5,0
2024-12-01,10030,70.5,0
2024-12-01,10187,99.0,0
2024-12-01,10219,90.5,0
2024-12-01,10243,131.0,0
2024-12-01,10359,52.0,0
2024-12-01,10588,10.0,0
2024-12-01,10669,6.4,0
2024-12-01,10971,24.5,0
2024-12-01,10972,27.5,0
2024-12-01,10973,27.5,0
2024-12-01,10974,8.0,0
2024-12-01,11096,35.0,0
2024-12-01,11339,31.0,0
2024-12-01,11347,31.0,0
2024-12-01,11363,31.0,0
2024-12-01,11501,399.0,0
2024-12-01,11571,24.5,0
2024-12-01,11649,22.5,0
2024-12-01,11671,7.8,0
2024-12-01,11672,7.8,0
2024-12-01,11683,8.0,0
2024-12-01,11738,15.0,0
2024-12-01,11762,16.0,0
2024-12-01,11784,18.5,0
2024-12-01,11785,18.5,0
2024-12-01,12105,16.8,0
2024-12-01,12173,8.3,0
2024-12-01,12174,5.9,0
2024-12-01,12175,3.8,0
2024-12-01,12177,6.5,0
2024-12-01,12180,9.0,0
2024-12-01,12183,90.0,0
2024-12-01,12184,72.0,0
2024-12-01,12185,7.0,0
2024-12-01,12187,11.5,0
2024-12-01,12191,24.0,0
2024-12-01,12192,65.0,0
2024-12-01,12193,47.0,0
2024-12-01,12194,58.0,0
2024-12-01,12197,105.0,0
2024-12-01,12204,16.7,0
2024-12-01,12331,55.0,0
2024-12-01,12332,55.0,0
2024-12-01,12336,299.0,0
2024-12-01,12338,55.0,0
2024-12-01,12429,8.4,0
2024-12-01,12430,8.4,0
2024-12-01,12551,58.0,0
2024-12-01,12562,32.5,0
2024-12-01,13200,3.5,0
2024-12-01,13226,6.5,0
2024-12-01,13293,9.4,0
2024-12-01,13515,4.5,0
2024-12-01,13570,19.0,0
2024-12-01,13573,19.0,0
2024-12-01,14013,78.5,0
2024-12-01,14014,38.5,0
2024-12-01,14020,16.0,0
2024-12-01,14029,28.0,0
2024-12-01,14030,13.0,0
2024-12-01,14031,13.0,0
2024-12-01,14032,13.0,0
2024-12-01,14039,10.5,0
2024-12-01,14041,18.0,0
2024-12-01,14042,18.0,0
2024-12-01,14043,20.0,0
2024-12-01,14045,18.0,0
2024-12-01,14049,39.5,0
2024-12-01,14055,12.5,0
2024-12-01,14056,19.5,0
2024-12-01,14057,19.5,0
2024-12-01,14063,38.0,0
2024-12-01,14064,30.0,0
2024-12-01,14072,22.5,0
2024-12-01,14077,15.0,0
2024-12-01,14078,31.0,0
2024-12-01,14081,41.0,0
2024-12-01,14084,169.0,0
2024-12-01,14091,15.0,0
2024-12-01,14099,52.5,0
2024-12-01,14125,2.5,0
2024-12-01,14129,11.0,0
2024-12-01,14130,21.0,0
2024-12-01,14131,42.0,0
2024-12-01,14159,64.5,0
2024-12-01,14160,64.5,0
2024-12-01,14170,8.5,0
2024-12-01,14171,26.5,0
2024-12-01,14172,21.5,0
2024-12-01,14188,58.0,0
2024-12-01,14189,15.0,0
2024-12-01,14204,11.5,0
2024-12-01,14209,21.5,0
2024-12-01,14210,18.8,0
2024-12-01,14211,49.9,0
2024-12-01,14225,159.0,0
2024-12-01,14236,13.0,0
2024-12-01,14239,33.0,0
2024-12-01,14242,21.5,0
2024-12-01,14243,11.5,0
2024-12-01,14248,28.8,0
2024-12-01,14258,19.5,0
2024-12-01,14275,18.5,0
2024-12-01,14283,45.0,0
2024-12-01,14284,34.0,0
2024-12-01,14285,34.0,0
2024-12-01,14292,13.0,0
2024-12-01,14295,69.0,0
2024-12-01,14299,40.0,0
2024-12-01,14300,59.0,0
2024-12-01,14322,46.5,0
2024-12-01,14328,22.0,0
2024-12-01,14330,38.0,0
2024-12-01,14350,14.3,0
2024-12-01,14355,78.0,0
2024-12-01,14357,8.0,0
2024-12-01,14358,5.0,0
2024-12-01,14359,7.0,0
2024-12-01,14361,5.5,0
2024-12-01,14364,75.0,0
2024-12-01,14365,5.5,0
2024-12-01,14381,22.0,0
2024-12-01,14382,7.5,0
2024-12-01,14387,7.5,0
2024-12-01,14395,165.0,0
2024-12-01,14398,62.5,0
2024-12-01,14402,3.9,0
2024-12-01,14424,129.0,0
2024-12-01,14437,9.8,0
2024-12-01,14438,28.5,0
2024-12-01,14439,28.5,0
2024-12-01,14440,23.0,0
2024-12-01,14441,36.5,0
2024-12-01,14450,29.0,0
2024-12-01,14465,17.0,0
2024-12-01,14476,59.0,0
2024-12-01,14477,18.5,0
2024-12-01,14478,18.5,0
2024-12-01,14483,12.5,0
