fecha,id_producto,precio,oferta
2025-02-01,1082,21.9,0
2025-02-01,1090,22.5,0
2025-02-01,1104,21.9,0
2025-02-01,1112,21.9,0
2025-02-01,1120,21.9,0
2025-02-01,1139,21.9,0
2025-02-01,1155,21.9,0
2025-02-01,1163,25.0,0
2025-02-01,1557,27.5,0
2025-02-01,1606,39.5,0
2025-02-01,1621,38.0,0
2025-02-01,1623,38.0,0
2025-02-01,1625,23.6,0
2025-02-01,1626,6.0,0
2025-02-01,1628,6.2,0
2025-02-01,1629,19.5,0
2025-02-01,1655,7.7,0
2025-02-01,1656,7.5,0
2025-02-01,1657,7.5,0
2025-02-01,1659,11.8,0
2025-02-01,1661,11.8,0
2025-02-01,1714,15.5,0
2025-02-01,1715,15.5,0
2025-02-01,1731,10.5,0
2025-02-01,1734,52.0,0
2025-02-01,1747,22.0,0
2025-02-01,1758,18.0,0
2025-02-01,1767,16.0,0
2025-02-01,1799,130.0,0
2025-02-01,1800,64.0,0
2025-02-01,1801,12.0,0
2025-02-01,1825,66.0,0
2025-02-01,1826,31.2,0
2025-02-01,1827,62.5,0
2025-02-01,1831,13.5,0
2025-02-01,1832,19.0,0
2025-02-01,1833,19.0,0
2025-02-01,1834,19.0,0
2025-02-01,1844,12.5,0
2025-02-01,1849,7.5,0
2025-02-01,1864,31.2,0
2025-02-01,1867,255.0,0
2025-02-01,1870,31.0,0
2025-02-01,1880,31.0,0
2025-02-01,1883,76.0,0
2025-02-01,1891,75.0,0
2025-02-01,1905,315.0,0
2025-02-01,1906,315.0,0
2025-02-01,1971,15.5,0
2025-02-01,2194,8.0,0
2025-02-01,2585,20.5,0
2025-02-01,2640,55.0,0
2025-02-01,2677,16.0,0
2025-02-01,2718,21.0,0
2025-02-01,3270,77.0,0
2025-02-01,3573,7.4,0
2025-02-01,3705,135.0,0
2025-02-01,3744,88.0,0
2025-02-01,3751,11.0,0
2025-02-01,3757,11.9,0
2025-02-01,3760,11.0,0
2025-02-01,3794,14.5,0
2025-02-01,3808,14.5,0
2025-02-01,3824,14.5,0
2025-02-01,3871,80.0,0
2025-02-01,3873,80.0,0
2025-02-01,3883,11.0,0
2025-02-01,4795,18.5,0
2025-02-01,4797,18.5,0
2025-02-01,4928,9.3,0
2025-02-01,4944,9.3,0
2025-02-01,5026,22.5,0
2025-02-01,5028,40.0,0
2025-02-01,5035,60.0,0
2025-02-01,5088,7.5,0
2025-02-01,5114,14.0,0
2025-02-01,5118,8.5,0
2025-02-01,5126,4.7,0
2025-02-01,5132,20.0,0
2025-02-01,5156,24.0,0
2025-02-01,5158,15.0,0
2025-02-01,5163,24.0,0
2025-02-01,5165,25.0,0
2025-02-01,5167,17.5,0
2025-02-01,5168,45.0,0
2025-02-01,5171,28.0,0
2025-02-01,5175,18.0,0
2025-02-01,5178,33.0,0
2025-02-01,5180,30.0,0
2025-02-01,5190,30.0,0
2025-02-01,5202,24.0,0
2025-02-01,5203,30.0,0
2025-02-01,5205,19.5,0
2025-02-01,5206,20.0,0
2025-02-01,5213,21.0,0
2025-02-01,5217,30.0,0
2025-02-01,5226,13.0,0
2025-02-01,5312,14.5,0
2025-02-01,5355,13.0,0
2025-02-01,5363,12.8,0
2025-02-01,5491,21.0,0
2025-02-01,5726,24.0,0
2025-02-01,5727,26.0,0
2025-02-01,5731,24.0,0
2025-02-01,5788,23.5,0
2025-02-01,5791,11.0,0
2025-02-01,5796,31.0,0
2025-02-01,5797,9.6,0
2025-02-01,5805,62.0,0
2025-02-01,6735,14.0,0
2025-02-01,6737,29.0,0
2025-02-01,6744,13.5,0
2025-02-01,6753,5.6,0
2025-02-01,6754,5.6,0
2025-02-01,6778,18.5,0
2025-02-01,6788,19.5,0
2025-02-01,6819,36.5,0
2025-02-01,6878,31.0,0
2025-02-01,7197,69.0,0
2025-02-01,7795,72.5,0
2025-02-01,7975,36.9,0
2025-02-01,8176,33.0,0
2025-02-01,8184,34.3,0
2025-02-01,8192,34.3,0
2025-02-01,8206,35.5,0
2025-02-01,8210,5.4,0
2025-02-01,8214,18.0,0
2025-02-01,8222,18.0,0
2025-02-01,8257,19.0,0
2025-02-01,8265,20.5,0
2025-02-01,8354,23.0,0
2025-02-01,8362,25.5,0
2025-02-01,8487,29.0,0
2025-02-01,9008,78.0,0
2025-02-01,10030,70.5,0
2025-02-01,10187,99.0,0
2025-02-01,10219,90.5,0
2025-02-01,10359,52.0,0
2025-02-01,10588,10.0,0
2025-02-01,10669,6.4,0
2025-02-01,10971,24.5,0
2025-02-01,10972,27.5,0
2025-02-01,10973,27.5,0
2025-02-01,10974,8.0,0
2025-02-01,11096,35.0,0
2025-02-01,11339,31.0,0
2025-02-01,11347,31.0,0
2025-02-01,11363,31.0,0
2025-02-01,11571,24.5,0
2025-02-01,11649,22.5,0
2025-02-01,11671,7.8,0
2025-02-01,11672,6.5,0
2025-02-01,11683,8.0,0
2025-02-01,11784,20.5,0
2025-02-01,11785,20.5,0
2025-02-01,12105,16.8,0
2025-02-01,12173,9.5,0
2025-02-01,12174,6.5,0
2025-02-01,12175,4.0,0
2025-02-01,12177,7.4,0
2025-02-01,12180,8.0,0
2025-02-01,12183,99.0,0
2025-02-01,12184,78.0,0
2025-02-01,12185,7.9,0
2025-02-01,12187,13.5,0
2025-02-01,12191,26.5,0
2025-02-01,12192,70.0,0
2025-02-01,12193,50.0,0
2025-02-01,12194,62.0,0
2025-02-01,12197,115.0,0
2025-02-01,12204,18.4,0
2025-02-01,12331,60.0,0
2025-02-01,12332,60.0,0
2025-02-01,12336,299.0,0
2025-02-01,12338,60.0,0
2025-02-01,12429,8.9,0
2025-02-01,12430,8.9,0
2025-02-01,12551,58.0,0
2025-02-01,12562,32.5,0
2025-02-01,12795,15.0,0
2025-02-01,13200,3.9,0
2025-02-01,13226,7.2,0
2025-02-01,13293,9.9,0
2025-02-01,13515,4.5,0
2025-02-01,13570,19.0,0
2025-02-01,13573,19.0,0
2025-02-01,14013,79.0,0
2025-02-01,14014,38.5,0
2025-02-01,14015,25.0,0
2025-02-01,14020,16.0,0
2025-02-01,14029,28.0,0
2025-02-01,14030,14.0,0
2025-02-01,14031,14.0,0
2025-02-01,14032,14.0,0
2025-02-01,14039,10.5,0
2025-02-01,14041,18.0,0
2025-02-01,14042,18.0,0
2025-02-01,14043,20.0,0
2025-02-01,14045,18.0,0
2025-02-01,14055,12.5,0
2025-02-01,14056,22.0,0
2025-02-01,14057,22.0,0
2025-02-01,14063,38.0,0
2025-02-01,14064,30.0,0
2025-02-01,14072,22.5,0
2025-02-01,14077,15.0,0
2025-02-01,14091,15.0,0
2025-02-01,14099,52.5,0
2025-02-01,14100,15.0,0
2025-02-01,14123,9.0,0
2025-02-01,14125,2.5,0
2025-02-01,14129,11.0,0
2025-02-01,14130,21.0,0
2025-02-01,14131,42.0,0
2025-02-01,14159,64.5,0
2025-02-01,14160,64.5,0
2025-02-01,14170,6.9,0
2025-02-01,14171,26.5,0
2025-02-01,14172,21.5,0
2025-02-01,14188,58.0,0
2025-02-01,14189,15.0,0
2025-02-01,14190,15.0,0
2025-02-01,14204,11.5,0
2025-02-01,14209,21.5,0
2025-02-01,14210,18.8,0
2025-02-01,14211,49.9,0
2025-02-01,14225,159.0,0
2025-02-01,14236,13.0,0
2025-02-01,14239,33.0,0
2025-02-01,14242,21.5,0
2025-02-01,14243,11.5,0
2025-02-01,14248,28.8,0
2025-02-01,14258,19.5,0
2025-02-01,14275,18.5,0
2025-02-01,14283,45.0,0
2025-02-01,14284,36.5,0
2025-02-01,14285,36.5,0
2025-02-01,14286,32.5,0
2025-02-01,14287,32.5,0
2025-02-01,14292,13.0,0
2025-02-01,14295,75.0,0
2025-02-01,14296,112.5,0
2025-02-01,14299,40.0,0
2025-02-01,14300,59.0,0
2025-02-01,14322,46.5,0
2025-02-01,14328,17.9,0
2025-02-01,14330,38.0,0
2025-02-01,14350,14.3,0
2025-02-01,14355,81.0,0
2025-02-01,14357,8.0,0
2025-02-01,14358,5.9,0
2025-02-01,14359,7.0,0
2025-02-01,14361,7.0,0
2025-02-01,14364,75.0,0
2025-02-01,14365,7.0,0
2025-02-01,14381,22.0,0
2025-02-01,14382,7.5,0
2025-02-01,14387,7.5,0
2025-02-01,14388,12.5,0
2025-02-01,14395,165.0,0
2025-02-01,14396,27.5,0
2025-02-01,14398,68.5,0
2025-02-01,14402,3.9,0
2025-02-01,14424,142.0,0
2025-02-01,14437,10.9,0
2025-02-01,14438,28.5,0
2025-02-01,14439,28.5,0
2025-02-01,14440,24.0,0
2025-02-01,14441,36.5,0
2025-02-01,14450,29.0,0
2025-02-01,14465,17.0,0
2025-02-01,14476,65.0,0
2025-02-01,14477,22.5,0
2025-02-01,14478,22.5,0
2025-02-01,14483,12.5,0
2025-02-01,14490,10.0,0
2025-02-01,14491,10.0,0
2025-02-01,14503,17.7,0
2025-02-01,14504,17.7,0
2025-02-01,14512,20.0,0
2025-02-01,14530,20.0,0
2025-02-01,14532,20.0,0
2025-02-01,14534,645.0,0
2025-02-01,14535,6.0,0
2025-02-01,14536,4.0,0
2025-02-01,14550,9.0,0
2025-02-01,14554,18.5,0
2025-02-01,14555,97.5,0
2025-02-01,14570,41.5,0
2025-02-01,14572,14.8,0
2025-02-01,14573,14.8,0
2025-02-01,14574,14.8,0
2025-02-01,14588,60.0,0
2025-02-01,14600,5.0,0
2025-02-01,14631,24.0,0
2025-02-01,14639,24.0,0
2025-02-01,14645,51.0,0
2025-02-01,14647,51.0,0
2025-02-01,14649,30.0,0
2025-02-01,14657,62.0,0
2025-02-01,14660,14.5,0
2025-02-01,14666,12.5,0
2025-02-01,14667,10.5,0
2025-02-01,14668,7.5,0
2025-02-01,14676,9.0,0
2025-02-01,14679,13.0,0
2025-02-01,14697,12.9,0
2025-02-01,14703,9.0,0
2025-02-01,14709,39.5,0
2025-02-01,14720,25.0,0
2025-02-01,14730,10.3,0
2025-02-01,14731,10.3,0
2025-02-01,14750,38.0,0
2025-02-01,14751,42.5,0
2025-02-01,14756,16.0,0
2025-02-01,14766,24.5,0
2025-02-01,14767,14.7,0
2025-02-01,14770,9.5,0
2025-02-01,14775,7.5,0
