fecha,id_producto,precio
2025-11-01,5029508513924,4.59
2025-11-01,9999070920836,349.5
2025-11-01,6536490090628,699.0
2025-11-01,5028615323780,269.6
2025-11-01,6536490352772,699.0
2025-11-01,5029509562500,246.7
2025-11-01,5029509955716,196.1
2025-11-01,7274478960772,120.8
2025-11-01,5029510709380,146.7
2025-11-01,5029509726340,126.9
2025-11-01,6961618845828,28.9
2025-11-01,7100653633668,137.6
2025-11-01,10120860106884,169.0
2025-11-01,7029267103876,133.7
2025-11-01,7029266940036,70.7
2025-11-01,8175902294148,58.4
2025-11-01,5028120952964,99.0
2025-11-01,5028043620484,3.19
2025-11-01,5028043653252,1.9
2025-11-01,8193344503940,2.48
2025-11-01,5028043686020,2.3
2025-11-01,5028043718788,2.17
2025-11-01,5028043817092,164.7
2025-11-01,5051788591236,132.18
2025-11-01,7137204371588,33.5
2025-11-01,7137204437124,33.5
2025-11-01,7137205092484,32.6
2025-11-01,7137205289092,29.9
2025-11-01,7137205190788,29.9
2025-11-01,7137210957956,29.9
2025-11-01,7137210990724,40.0
2025-11-01,7137211023492,40.0
2025-11-01,7137210925188,40.0
2025-11-01,7137205026948,32.6
2025-11-01,7137205223556,32.6
2025-11-01,7137205059716,32.6
2025-11-01,7137204404356,33.5
2025-11-01,7137205158020,32.6
2025-11-01,5028043915396,25.21
2025-11-01,5147416395908,14713.0
2025-11-01,8190826381444,39.9
2025-11-01,7270129664132,12.9
2025-11-01,8190825365636,89.9
2025-11-01,8190809145476,89.9
2025-11-01,5028043948164,134.0
2025-11-01,6550520332420,134.0
2025-11-01,5028044013700,31.6
2025-11-01,5028044046468,19.5
2025-11-01,8175306113156,169.0
2025-11-01,8175306244228,69.9
2025-11-01,8175307391108,69.9
2025-11-01,8187183628420,158.4
2025-11-01,5028044112004,7.35
2025-11-01,5028044144772,9.4
2025-11-01,5028044177540,6.08
2025-11-01,5028044243076,3.8
2025-11-01,5028044275844,574.0
2025-11-01,5028044308612,116.2
2025-11-01,5028044406916,81.3
2025-11-01,5091087777924,8.5
2025-11-01,10048353337476,126.0
2025-11-01,8181717893252,237.4
2025-11-01,8181717860484,273.7
2025-11-01,5028044636292,68.0
2025-11-01,5028514332804,68.0
2025-11-01,6536577319044,25.3
2025-11-01,5028044734596,25.3
2025-11-01,6536578203780,30.2
2025-11-01,6549438365828,25.3
2025-11-01,6549438398596,30.2
2025-11-01,5028044669060,25.3
2025-11-01,5028044701828,25.3
2025-11-01,6549438562436,25.3
2025-11-01,6566507544708,140.6
2025-11-01,8185771327620,85.0
2025-11-01,8185771360388,59.0
2025-11-01,7292356526212,25.3
2025-11-01,7202590228612,61.8
2025-11-01,7278498414724,182.1
2025-11-01,6615501963396,196.4
2025-11-01,5028499947652,471.2
2025-11-01,7300460576900,224.0
2025-11-01,10031905210500,166.0
2025-11-01,8166451150980,137.2
2025-11-01,8166086115460,149.7
2025-11-01,5028526391428,60.9
2025-11-01,7051122049156,143.6
2025-11-01,5028526456964,31.6
2025-11-01,5028526751876,19.9
2025-11-01,8183529865348,78.0
2025-11-01,8183529898116,78.0
2025-11-01,8183530553476,78.0
2025-11-01,8190475239556,79.0
2025-11-01,7287694295172,79.0
2025-11-01,7287696392324,79.0
2025-11-01,7287696425092,79.0
2025-11-01,7287696457860,79.0
2025-11-01,10120859058308,155.0
2025-11-01,10120859091076,155.0
2025-11-01,10120859025540,155.0
2025-11-01,6616151490692,186.5
2025-11-01,7152917643396,373.33
2025-11-01,6615502520452,196.4
2025-11-01,6616151457924,196.4
2025-11-01,7274466672772,55.25
2025-11-01,8210969886852,117.0
2025-11-01,5138989023364,62.6
2025-11-01,7157147107460,79.4
