fecha,id_producto,precio,oferta
2024-11-01,1007,13.0,0
2024-11-01,1023,13.0,0
2024-11-01,1031,13.0,0
2024-11-01,1040,13.0,0
2024-11-01,1058,13.0,0
2024-11-01,1074,13.0,0
2024-11-01,1082,22.0,0
2024-11-01,1090,22.0,0
2024-11-01,1104,22.0,0
2024-11-01,1112,22.0,0
2024-11-01,1120,22.0,0
2024-11-01,1139,22.0,0
2024-11-01,1155,22.0,0
2024-11-01,1163,25.0,0
2024-11-01,1557,26.8,0
2024-11-01,1605,5.2,0
2024-11-01,1626,6.0,0
2024-11-01,1628,6.0,0
2024-11-01,1629,19.5,0
2024-11-01,1644,113.0,0
2024-11-01,1656,7.3,0
2024-11-01,1659,11.7,0
2024-11-01,1661,11.7,0
2024-11-01,1672,9.3,0
2024-11-01,1674,9.3,0
2024-11-01,1675,9.3,0
2024-11-01,1713,63.5,0
2024-11-01,1714,15.0,0
2024-11-01,1715,15.0,0
2024-11-01,1717,48.5,0
2024-11-01,1718,60.0,0
2024-11-01,1719,46.5,0
2024-11-01,1730,15.0,0
2024-11-01,1731,10.0,0
2024-11-01,1734,50.0,0
2024-11-01,1743,95.0,0
2024-11-01,1746,7.7,0
2024-11-01,1747,21.0,0
2024-11-01,1751,50.0,0
2024-11-01,1756,32.5,0
2024-11-01,1758,16.0,0
2024-11-01,1779,17.5,0
2024-11-01,1801,12.8,0
2024-11-01,1802,41.0,0
2024-11-01,1844,12.0,0
2024-11-01,1863,8.0,0
2024-11-01,1864,30.0,0
2024-11-01,1867,246.0,0
2024-11-01,1872,24.0,0
2024-11-01,1887,49.5,0
2024-11-01,1888,49.5,0
2024-11-01,1904,295.0,0
2024-11-01,1905,295.0,0
2024-11-01,1906,295.0,0
2024-11-01,1909,295.0,0
2024-11-01,1971,15.3,0
2024-11-01,2194,8.5,0
2024-11-01,2585,16.5,0
2024-11-01,2640,39.0,0
2024-11-01,2677,16.0,0
2024-11-01,2718,20.5,0
2024-11-01,3265,38.0,0
2024-11-01,3270,59.0,0
2024-11-01,3710,40.0,0
2024-11-01,3718,24.0,0
2024-11-01,3744,85.0,0
2024-11-01,3751,7.9,0
2024-11-01,3757,14.2,0
2024-11-01,3760,7.9,0
2024-11-01,3794,9.7,0
2024-11-01,3808,9.7,0
2024-11-01,3824,9.8,0
2024-11-01,3871,78.0,0
2024-11-01,3873,79.0,0
2024-11-01,3883,7.8,0
2024-11-01,4795,17.5,0
2024-11-01,4797,17.5,0
2024-11-01,4928,9.2,0
2024-11-01,4944,9.2,0
2024-11-01,5003,39.9,0
2024-11-01,5007,31.0,0
2024-11-01,5008,9.5,0
2024-11-01,5011,10.9,0
2024-11-01,5012,7.5,0
2024-11-01,5014,39.0,0
2024-11-01,5015,8.0,0
2024-11-01,5016,18.0,0
2024-11-01,5017,12.4,0
2024-11-01,5021,25.0,0
2024-11-01,5023,12.9,0
2024-11-01,5025,6.5,0
2024-11-01,5026,22.5,0
2024-11-01,5028,40.0,0
2024-11-01,5030,7.0,0
2024-11-01,5031,7.5,0
2024-11-01,5032,6.9,0
2024-11-01,5035,60.0,0
2024-11-01,5036,8.5,0
2024-11-01,5038,3.2,0
2024-11-01,5039,22.9,0
2024-11-01,5040,29.0,0
2024-11-01,5044,8.5,0
2024-11-01,5046,12.9,0
2024-11-01,5047,5.0,0
2024-11-01,5048,85.0,0
