id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio
107216,9.8,9.8,0,8.5,0.153,8.5,0.153,8.5,0.153,8.5,0.153,8.5,0.153,8.5,0.153,8.5,0.153,8.5,0.153
107218,10.7,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,8.2,0.305
107484,,,,,,,,,,,,,,,,,,,
107492,,,,,,,,,,,,,,,,,,,
107709,185,185,0,185,0,185,0,185,0,185,0,150,0.233,150,0.233,133,0.391,,
107717,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0,15.3,0.34,15.3,0.34,14.7,0.395,13,0.577
107815,,,,,,,,,,,,,,,,,,,
107817,8.7,8.7,0,8.7,0,8.7,0,8.7,0,8.7,0,8.7,0,8.5,0.0235,7.5,0.16,7.5,0.16
107818,,,,,,,,,,,,,,,,,,,
108030,,,,,,,,,,,,,,,,,,,
108037,274,274,0,301,-0.0894,285,-0.0389,285,-0.0389,296,-0.0753,261,0.049,,,173,0.583,173,0.583
108038,274,274,0,301,-0.0894,285,-0.0389,285,-0.0389,296,-0.0753,261,0.049,176,0.553,173,0.583,173,0.583
108039,274,274,0,301,-0.0894,285,-0.0389,285,-0.0389,296,-0.0753,261,0.049,176,0.553,173,0.583,173,0.583
108050,,,,,,,,,,,,,,,,,,,
108120,21,21,0,21,0,18.5,0.135,18.5,0.135,18.5,0.135,18.5,0.135,18.5,0.135,16.5,0.273,15.5,0.355
108185,50,50,0,50,0,50,0,50,0,50,0,36.5,0.37,33.2,0.506,31.5,0.587,31.5,0.587
108186,50,50,0,50,0,50,0,50,0,50,0,36.5,0.37,33.2,0.506,31.5,0.587,31.5,0.587
108187,10.5,10.5,0,10.5,0,10.5,0,10.5,0,7.6,0.382,,,6.8,0.544,6.5,0.615,,
108220,,,,,,,,,,,,,,,,,,,
108221,20,20,0,20,0,20,0,20,0,20,0,,,,,,,,
108222,20,20,0,20,0,20,0,20,0,20,0,,,,,,,,
108223,20,20,0,20,0,20,0,20,0,20,0,,,,,,,,
108520,,,,,,,,,,,,,,,,,,,
108530,83.6,83.6,0,83.6,0,86.4,-0.0324,86.4,-0.0324,86.4,-0.0324,84,-0.00476,66,0.267,,,,
108531,98.4,98.4,0,98.4,0,72,0.367,72,0.367,86.4,0.139,84,0.171,66,0.491,74.4,0.323,66,0.491
108532,100,100,0,100,0,100,0,100,0,100,0,100,0,96,0.0417,96,0.0417,85,0.176
108533,14.4,14.4,0,14.4,0,13.2,0.0909,13.2,0.0909,13.2,0.0909,12.6,0.143,12,0.2,12,0.2,12,0.2
108534,57.6,57.6,0,57.6,0,54,0.0667,54,0.0667,54,0.0667,,,,,,,48,0.2
108535,9.6,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9,0.0667,8.4,0.143,8.4,0.143,8.4,0.143
108536,,,,,,,,,,,,,,,,,,,
108539,,,,,,,,,,,,,,,,,,,
108548,,,,,,,,,,,,,,,,,,,
108554,,,,,,,,,,,,,,,,,,,
108561,,,,,,,,,,,,,,,,,,,
108565,80,80,0,80,0,72,0.111,72,0.111,72,0.111,65,0.231,59,0.356,56,0.429,54,0.481
108566,80,80,0,80,0,72,0.111,72,0.111,72,0.111,65,0.231,59,0.356,56,0.429,54,0.481
108592,25,25,0,25,0,25,0,25,0,25,0,,,20,0.25,20,0.25,,
108596,20.3,20.3,0,20.3,0,20.3,0,12.5,0.624,12.5,0.624,12.5,0.624,12.5,0.624,12.5,0.624,12.5,0.624
108597,,,,,,,,,,,,,,,,,,,
108598,19.5,19.5,0,19.5,0,19.5,0,11.2,0.741,11.2,0.741,11.2,0.741,11.2,0.741,11.2,0.741,11.2,0.741
108599,11.8,11.8,0,11.8,0,11.8,0,8.8,0.341,8.8,0.341,8.8,0.341,8.8,0.341,8.8,0.341,,
108600,15.5,15.5,0,15.5,0,15.5,0,11.3,0.372,11.3,0.372,11.3,0.372,11.3,0.372,11.3,0.372,,
108601,15.5,15.5,0,15.5,0,15.5,0,11.3,0.372,11.3,0.372,,,11.3,0.372,,,11.3,0.372
108602,11.8,11.8,0,11.8,0,11.8,0,8.8,0.341,8.8,0.341,8.8,0.341,8.8,0.341,8.8,0.341,8.8,0.341
108604,26.3,26.3,0,26.3,0,26.3,0,22.5,0.169,22.5,0.169,22.5,0.169,22.5,0.169,22.5,0.169,22.5,0.169
108632,80,80,0,80,0,72,0.111,72,0.111,72,0.111,65,0.231,,,56,0.429,54,0.481
108634,,,,,,,,,,,,,,,,,,,
108635,,,,,,,,,,,,,,,,,,,
108637,71.9,71.9,0,71.9,0,64.7,0.111,64.7,0.111,64.7,0.111,58,0.24,28.4,1.53,40.6,0.771,29.9,1.4
108638,50.4,50.4,0,50.4,0,45.3,0.113,45.3,0.113,45.3,0.113,37.8,0.333,,,28.9,0.744,28.2,0.787
108639,90,90,0,90,0,81.1,0.11,81.1,0.11,81.1,0.11,,,,,51.7,0.741,50.6,0.779
108656,,,,,,,,,,,,,,,,,,,
108705,64.7,64.7,0,64.7,0,80.9,-0.2,80.9,-0.2,80.9,-0.2,46.6,0.388,58.3,0.11,40.5,0.598,48.4,0.337
108706,64.7,64.7,0,64.7,0,80.9,-0.2,80.9,-0.2,80.9,-0.2,46.6,0.388,58.3,0.11,40.5,0.598,48.4,0.337
108715,,,,,,,,,,,,,,,,,,,
108720,66.2,66.2,0,66.2,0,66.2,0,66.2,0,66.2,0,51.8,0.278,51.8,0.278,51.8,0.278,46.2,0.433
108721,49.7,49.7,0,49.7,0,49.7,0,49.7,0,49.7,0,38.8,0.281,38.8,0.281,38.8,0.281,34.7,0.432
108730,43,43,0,43,0,43,0,43,0,41.4,0.0386,35.4,0.215,35.4,0.215,31.2,0.378,30,0.433
108740,,,,,,,,,,,,,,,,,,,
108752,18,18,0,18,0,15.3,0.176,15.3,0.176,15.3,0.176,12.8,0.406,12.8,0.406,12.8,0.406,12.8,0.406
108753,97,97,0,,,,,89,0.0899,72.5,0.338,,,72.5,0.338,,,72.5,0.338
108760,,,,,,,,,,,,,,,,,,,
108761,,,,,,,,,,,,,,,,,,,
108763,,,,,,,,,,,,,,,,,,,
108766,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
108767,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
108769,,,,,,,,,,,,,,,,,,,
108788,,,,,,,,,,,,,,,,,,,
108820,,,,,,,,,,,,,,,,,,,
108821,23,23,0,23,0,23,0,23,0,23,0,18,0.278,11.7,0.966,11,1.09,11,1.09
108830,,,,,,,,,,,,,,,,,,,
108868,,,,,,,,,,,,,,,,,,,
108871,,,,,,,,,,,,,,,,,,,
108890,20.5,20.5,0,20.5,0,20.5,0,18.5,0.108,18.5,0.108,18.5,0.108,18.5,0.108,,,,
108893,20.5,20.5,0,,,,,,,,,,,,,,,,
108905,,,,,,,,,,,,,,,,,,,
108906,,,,,,,,,,,,,,,,,,,
108912,15.8,15.8,0,15.8,0,15.8,0,15.8,0,14.8,0.0676,13,0.215,13,0.215,13,0.215,13,0.215
108915,62.5,62.5,0,62.5,0,62.5,0,62.5,0,,,,,,,,,,
108940,32.8,32.8,0,32.8,0,32.8,0,32.8,0,32.8,0,24.6,0.333,23.9,0.372,23.9,0.372,23.9,0.372
108990,39.7,39.7,0,39.7,0,39.7,0,39,0.0179,39,0.0179,31,0.281,31,0.281,28.8,0.378,28.8,0.378
108992,31.2,31.2,0,31.2,0,31.2,0,31.2,0,31.2,0,31.2,0,,,31.2,0,31.2,0
108993,,,,,,,,,,,,,,,,,,,
108994,31.2,31.2,0,31.2,0,31.2,0,31.2,0,31.2,0,31.2,0,,,31.2,0,31.2,0
109013,,,,,,,,,,,,,,,,,,,
109014,,,,,,,,,,,,,,,,,,,
109019,,,,,,,,,,,,,,,,,,,
109020,16.8,16.8,0,16.8,0,15,0.12,15,0.12,15,0.12,12.5,0.344,12.5,0.344,12.5,0.344,,
109021,16.8,16.8,0,16.8,0,15,0.12,15,0.12,15,0.12,12.5,0.344,12.5,0.344,12.5,0.344,12.5,0.344
109022,27.5,27.5,0,27.5,0,24,0.146,24,0.146,24,0.146,19,0.447,19,0.447,19,0.447,19,0.447
109023,73.9,73.9,0,73.9,0,73.9,0,73.9,0,68.8,0.0741,60,0.232,60,0.232,51,0.449,,
109024,,,,,,,,,,,,,,,,,,,
109036,26.2,26.2,0,26.2,0,26.2,0,26.2,0,26.2,0,21.5,0.219,21.5,0.219,21.5,0.219,21.5,0.219
109037,26.2,26.2,0,26.2,0,26.2,0,26.2,0,26.2,0,21.5,0.219,21.5,0.219,21.5,0.219,21.5,0.219
109038,26.2,26.2,0,26.2,0,26.2,0,26.2,0,26.2,0,21.5,0.219,21.5,0.219,21.5,0.219,21.5,0.219
109039,,,,,,,,,,,,,,,,,,,
109040,,,,,,,,,,,,,,,,,,,
109044,,,,,,,,,,,,,,,,,,,
109045,,,,,,,,,,,,,,,,,,,
109051,,,,,,,,,,,,,,,,,,,
109060,83,83,0,83,0,83,0,83,0,83,0,69,0.203,69,0.203,63,0.317,63,0.317
109061,83,83,0,83,0,83,0,83,0,83,0,69,0.203,69,0.203,63,0.317,63,0.317
109062,83,83,0,83,0,83,0,83,0,83,0,69,0.203,69,0.203,63,0.317,63,0.317
109064,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0,10,0.1,10,0.1
109070,32,32,0,32,0,32,0,32,0,32,0,23,0.391,23,0.391,23,0.391,14.3,1.24
109071,19.5,19.5,0,19.5,0,19.5,0,19.5,0,9.4,1.07,,,,,,,9.4,1.07
109072,,,,,,,,,,,,,,,,,,,
109073,19.5,19.5,0,19.5,0,19.5,0,19.5,0,,,,,,,,,,
109074,19.5,19.5,0,19.5,0,19.5,0,19.5,0,,,,,,,,,,
109076,19.5,19.5,0,19.5,0,19.5,0,19.5,0,,,,,,,,,,
109078,49,49,0,67,-0.269,69.4,-0.294,69.4,-0.294,69.4,-0.294,49,0,40.4,0.213,39.7,0.234,39.7,0.234
109081,33,33,0,33,0,33,0,33,0,20,0.65,,,20,0.65,,,,
109084,,,,,,,,,,,,,,,,,,,
109095,27.5,27.5,0,27.5,0,24,0.146,24,0.146,24,0.146,19,0.447,19,0.447,19,0.447,19,0.447
109116,17.7,17.7,0,17.7,0,17.7,0,17.7,0,17.7,0,15,0.18,10,0.77,10,0.77,12.2,0.451
109117,29.9,29.9,0,29.9,0,29.9,0,29.9,0,29.9,0,25.8,0.159,20.7,0.444,20.7,0.444,20.7,0.444
109121,,,,,,,,,,,,,,,,,,,
109122,26.2,26.2,0,26.2,0,26.2,0,26.2,0,26.2,0,21.5,0.219,21.5,0.219,21.5,0.219,21.5,0.219
109123,26.2,26.2,0,26.2,0,26.2,0,26.2,0,26.2,0,21.5,0.219,21.5,0.219,21.5,0.219,21.5,0.219
109124,26.2,26.2,0,26.2,0,26.2,0,26.2,0,26.2,0,21,0.248,21,0.248,21,0.248,21,0.248
109125,65.9,65.9,0,65.9,0,65.9,0,65.9,0,65.9,0,50.5,0.305,,,,,50.5,0.305
109127,,,,,,,,,,,,,,,,,,,
109211,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,8.9,0.112,,,,,7.8,0.269
109213,15,15,0,15,0,15,0,15,0,15,0,11,0.364,11,0.364,9.5,0.579,9.5,0.579
109216,23.3,23.3,0,23.3,0,23.3,0,23.3,0,23.3,0,17.1,0.363,16.8,0.387,16.8,0.387,16.8,0.387
109219,59,59,0,59,0,59,0,59,0,59,0,50,0.18,40,0.475,46,0.283,46,0.283
109220,,,,,,,,,,,,,,,,,,,
109222,47.5,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0,39.9,0.19,44.9,0.0579,39.5,0.203
109223,47.5,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0,39.9,0.19,44.9,0.0579,39.5,0.203
109226,,,,,,,,,,,,,,,,,,,
109228,,,,,,,,,,,,,,,,,,,
109233,37.5,37.5,0,37.5,0,37.5,0,,,34,0.103,,,30.8,0.218,27.5,0.364,20.9,0.794
109234,,,,,,,,,,,,,,,,,,,
109240,29.1,29.1,0,29.1,0,29.1,0,29.1,0,29.1,0,18.7,0.556,18.7,0.556,,,,
109241,29.2,29.2,0,,,,,29.2,0,29.2,0,18.7,0.561,18.7,0.561,,,,
109242,29.2,29.2,0,29.2,0,29.2,0,29.2,0,29.2,0,18.7,0.561,,,,,,
109243,29.2,29.2,0,29.2,0,29.2,0,29.2,0,29.2,0,18.7,0.561,18.7,0.561,,,,
109244,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0,18.8,0.277,18.8,0.277
109245,20,20,0,20,0,20,0,20,0,20,0,13,0.538,13,0.538,13,0.538,9.5,1.11
109246,17,17,0,17,0,17,0,17,0,17,0,13,0.308,13,0.308,13,0.308,8.8,0.932
109247,,,,,,,,,,,,,,,,,,,
109248,,,,,,,,,,,,,,,,,,,
109249,19.2,19.2,0,19.2,0,19.2,0,19.2,0,19.2,0,14,0.371,13,0.477,13,0.477,13,0.477
109250,19.2,19.2,0,19.2,0,19.2,0,19.2,0,19.2,0,14,0.371,13,0.477,13,0.477,13,0.477
109252,19.2,19.2,0,19.2,0,19.2,0,19.2,0,19.2,0,14,0.371,13,0.477,13,0.477,13,0.477
109253,19.2,19.2,0,19.2,0,19.2,0,19.2,0,19.2,0,14,0.371,13,0.477,13,0.477,13,0.477
109254,29.5,29.5,0,29.5,0,26,0.135,26,0.135,26,0.135,26,0.135,21,0.405,21,0.405,17,0.735
109255,29.5,29.5,0,29.5,0,26,0.135,26,0.135,26,0.135,26,0.135,21,0.405,21,0.405,17,0.735
109256,29.5,29.5,0,29.5,0,26,0.135,26,0.135,26,0.135,26,0.135,21,0.405,21,0.405,,
109257,29.5,29.5,0,29.5,0,26,0.135,26,0.135,26,0.135,26,0.135,21,0.405,21,0.405,,
109265,14.4,14.4,0,14.4,0,14.4,0,14.4,0,14.4,0,11.2,0.286,12.6,0.143,12.6,0.143,12.6,0.143
109266,62,62,0,62,0,62,0,62,0,62,0,47.2,0.314,47.2,0.314,47.2,0.314,43.7,0.419
109267,16,16,0,,,16,0,16,0,16,0,,,16,0,13,0.231,13,0.231
109268,20.9,20.9,0,20.9,0,20.9,0,20.9,0,20.9,0,20.9,0,20.9,0,17,0.229,17,0.229
109269,26.2,26.2,0,26.2,0,26.2,0,26.2,0,21.5,0.219,,,,,21.5,0.219,21.5,0.219
109270,26.2,26.2,0,,,26.2,0,26.2,0,26.2,0,,,21.5,0.219,21.5,0.219,21.5,0.219
109271,13,13,0,13,0,13,0,13,0,13,0,13,0,,,13,0,13,0
109272,20.4,20.4,0,20.4,0,20.4,0,20.4,0,20.4,0,16.5,0.236,16.5,0.236,16.5,0.236,16.5,0.236
109277,,,,,,,,,,,,,,,,,,,
109279,28,28,0,28,0,22,0.273,22,0.273,22,0.273,22,0.273,22,0.273,17,0.647,,
109292,51,51,0,51,0,51,0,51,0,44.6,0.143,40,0.275,40,0.275,37.5,0.36,37.5,0.36
109294,74.3,74.3,0,74.3,0,74.3,0,74.3,0,70,0.0614,55,0.351,55,0.351,50,0.486,48.7,0.526
109296,89,89,0,89,0,89,0,89,0,81.5,0.092,70,0.271,70,0.271,65,0.369,65,0.369
109297,63.5,63.5,0,63.5,0,63.5,0,63.5,0,63.5,0,50,0.27,50,0.27,45,0.411,43.7,0.453
109298,,,,,,,,,,,,,,,,,,,
109304,50,50,0,50,0,50,0,50,0,,,,,,,,,,
109306,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,4.1,0.585,4.1,0.585,4.1,0.585,4,0.625
109307,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,4.1,0.585,4.1,0.585,4.1,0.585,4,0.625
109310,230,230,0,307,-0.251,215,0.0699,215,0.0699,215,0.0699,230,-0.00217,198,0.158,175,0.31,172,0.336
109311,230,230,0,307,-0.251,215,0.0699,215,0.0699,215,0.0699,230,-0.00217,198,0.158,175,0.31,172,0.336
109312,230,230,0,307,-0.251,215,0.0699,215,0.0699,215,0.0699,230,-0.00217,198,0.158,175,0.31,172,0.336
109313,230,230,0,307,-0.251,215,0.0699,215,0.0699,215,0.0699,230,-0.00217,198,0.158,,,,
109314,21,21,0,21,0,21,0,21,0,21,0,16.5,0.273,12.7,0.654,12.7,0.654,13.8,0.522
109337,28.5,28.5,0,28.5,0,28.5,0,28.5,0,18.6,0.532,,,,,,,,
109345,35,35,0,35,0,35,0,35,0,35,0,35,0,,,,,,
109410,,,,,,,,,,,,,,,,,,,
109411,,,,,,,,,,,,,,,,,,,
109412,19.2,19.2,0,19.2,0,19.2,0,19.2,0,19.2,0,,,15,0.28,15,0.28,14,0.371
109413,84.1,84.1,0,84.1,0,84.1,0,84.1,0,84.1,0,66,0.274,66,0.274,66,0.274,59.5,0.413
109414,,,,,,,,,,,,,,,,,,,
109415,36,36,0,,,,,,,29,0.241,29,0.241,26,0.385,26,0.385,26,0.385
109417,,,,,,,,,,,,,,,,,,,
109496,46.5,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0,,,40.3,0.154,42,0.107,36,0.292
109497,,,,,,,,,,,,,,,,,,,
109515,,,,,,,,,,,,,,,,,,,
109516,,,,,,,,,,,,,,,,,,,
109518,,,,,,,,,,,,,,,,,,,
109519,96.7,96.7,0,156,-0.379,109,-0.112,109,-0.112,109,-0.112,100,-0.0369,100,-0.0359,65.6,0.474,64.4,0.502
109523,35.4,35.4,0,45.5,-0.222,40.9,-0.134,40.9,-0.134,40.9,-0.134,37.4,-0.0535,29.8,0.188,,,29.1,0.216
109524,39.2,39.2,0,39.2,0,35.3,0.11,35.3,0.11,35.3,0.11,32.3,0.214,26.3,0.49,26.3,0.49,26,0.508
109526,39.2,39.2,0,39.2,0,35.3,0.11,35.3,0.11,35.3,0.11,32.3,0.214,26.3,0.49,26.3,0.49,26,0.508
109530,61,61,0,61,0,61,0,61,0,59.5,0.0252,,,51,0.196,47.5,0.284,43.7,0.396
109531,61,61,0,61,0,61,0,61,0,59.5,0.0252,51,0.196,51,0.196,47.5,0.284,43.7,0.396
109542,50.4,50.4,0,50.4,0,50.4,0,50.4,0,50.4,0,40.5,0.244,36.8,0.37,27.6,0.826,27.6,0.826
109544,76,76,0,76,0,76,0,76,0,76,0,61.1,0.244,55.5,0.369,40.5,0.877,40.5,0.877
109550,38,38,0,38,0,60,-0.367,60,-0.367,75,-0.493,65,-0.415,65,-0.415,62,-0.387,62,-0.387
109551,,,,,,,,,,,,,,,,,,,
109552,38,38,0,38,0,60,-0.367,60,-0.367,75,-0.493,65,-0.415,65,-0.415,62,-0.387,62,-0.387
109553,38,38,0,38,0,60,-0.367,60,-0.367,75,-0.493,65,-0.415,65,-0.415,,,62,-0.387
109556,,,,,,,,,,,,,,,,,,,
109557,,,,,,,,,,,,,,,,,,,
109558,74,74,0,74,0,74,0,74,0,74,0,7.8,8.49,54.9,0.348,52.2,0.418,52.2,0.418
109559,,,,,,,,,,,,,,,,,,,
109574,,,,,,,,,,,,,,,,,,,
109575,,,,,,,,,,,,,,,,,,,
109578,61,61,0,61,0,61,0,61,0,61,0,,,53,0.151,51,0.196,51,0.196
109579,,,,,,,,,,,,,,,,,,,
109581,66,66,0,60,0.1,60,0.1,60,0.1,60,0.1,53,0.245,42,0.571,42,0.571,38,0.737
109582,66,66,0,60,0.1,60,0.1,60,0.1,60,0.1,53,0.245,42,0.571,42,0.571,38,0.737
109583,72,72,0,66,0.0909,66,0.0909,66,0.0909,66,0.0909,58.5,0.231,50,0.44,50,0.44,46.5,0.548
109618,50,50,0,50,0,50,0,59,-0.153,59,-0.153,59,-0.153,59,-0.153,60,-0.167,60,-0.167
109620,21,21,0,21,0,21,0,21,0,21,0,,,,,16.9,0.243,16.9,0.243
109621,16,16,0,16,0,16,0,16,0,16,0,14.3,0.119,12.8,0.25,12.8,0.25,12.8,0.25
109622,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,,,,,4.9,0.531,4.9,0.531
109623,,,,,,,,,,,,,,,,,,,
109624,6.4,6.4,0,6.4,0,6.4,0,6.4,0,6.4,0,5.5,0.164,4.4,0.455,4.4,0.455,4.4,0.455
109625,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,18,0.389,18,0.389
109626,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,18,0.389,,
109627,22.9,22.9,0,22.9,0,22.9,0,22.9,0,19.5,0.174,19.5,0.174,19.5,0.174,16.7,0.371,14.9,0.537
109628,22.9,22.9,0,22.9,0,22.9,0,22.9,0,19.5,0.174,19.5,0.174,19.5,0.174,16.7,0.371,14.9,0.537
109640,,,,,,,,,,,,,,,,,,,
109642,39.2,39.2,0,39.2,0,35.3,0.11,35.3,0.11,35.3,0.11,32.3,0.214,26.3,0.49,26.3,0.49,26,0.508
109643,53.1,53.1,0,53.1,0,47.8,0.111,47.8,0.111,47.8,0.111,43.5,0.221,35.1,0.513,31.6,0.68,31.3,0.696
109644,33.6,33.6,0,33.6,0,30.3,0.109,30.3,0.109,30.3,0.109,27.5,0.222,22.6,0.487,19.7,0.706,17.5,0.92
109645,45.5,45.5,0,45.5,0,40.9,0.112,40.9,0.112,40.9,0.112,37.4,0.217,24.4,0.865,29.7,0.532,29.1,0.564
109646,35.4,35.4,0,45.5,-0.222,40.9,-0.134,40.9,-0.134,40.9,-0.134,37.4,-0.0535,29.8,0.188,29.7,0.192,29.1,0.216
109648,30,30,0,30,0,24,0.25,24,0.25,24,0.25,,,,,,,,
109649,,,,,,,,,,,,,,,,,,,
109650,45.5,45.5,0,45.5,0,40.9,0.112,40.9,0.112,40.9,0.112,37.4,0.217,29.8,0.527,29.7,0.532,29.1,0.564
109651,45.5,45.5,0,45.5,0,40.9,0.112,40.9,0.112,40.9,0.112,37.4,0.217,29.8,0.527,29.7,0.532,29.1,0.564
109653,30,30,0,30,0,24,0.25,24,0.25,24,0.25,,,,,,,,
109654,30,30,0,30,0,24,0.25,24,0.25,24,0.25,,,,,,,,
109655,39.2,39.2,0,39.2,0,35.3,0.11,35.3,0.11,35.3,0.11,30.2,0.298,26.3,0.49,26.3,0.49,26,0.508
109656,39.2,39.2,0,39.2,0,35.3,0.11,35.3,0.11,35.3,0.11,32.3,0.214,26.3,0.49,26.3,0.49,26,0.508
109658,39.2,39.2,0,39.2,0,35.3,0.11,35.3,0.11,35.3,0.11,32.3,0.214,26.3,0.49,26.3,0.49,26,0.508
109710,,,,,,,,,,,,,,,,,,,
109712,29,29,0,29,0,26,0.115,26,0.115,29,0,20,0.45,20,0.45,20,0.45,,
109713,,,,,,,,,,,,,,,,,,,
109714,,,,,,,,,,,,,,,,,,,
109715,57.6,57.6,0,57.6,0,57.6,0,57.6,0,57.6,0,55.2,0.0435,52.8,0.0909,52.8,0.0909,52.8,0.0909
109716,14.4,14.4,0,14.4,0,14.4,0,14.4,0,14.4,0,13.2,0.0909,12.6,0.143,12.6,0.143,12.6,0.143
109717,25.2,25.2,0,25.2,0,25.2,0,25.2,0,25.2,0,24,0.05,21.6,0.167,19.4,0.299,21.6,0.167
109731,75,75,0,75,0,75,0,75,0,75,0,75,0,61,0.23,61,0.23,,
109734,27,27,0,27,0,27,0,27,0,22,0.227,22,0.227,22,0.227,22,0.227,22,0.227
109750,,,,,,,,,,,,,,,,,,,
109751,,,,,,,,,,,,,,,,,,,
109752,,,,,,,,,,,,,,,,,,,
109756,15,15,0,15,0,15,0,15,0,15,0,11,0.364,11,0.364,9.5,0.579,9.5,0.579
109759,15,15,0,15,0,15,0,15,0,15,0,11,0.364,11,0.364,9.5,0.579,9.5,0.579
109760,32,32,0,32,0,32,0,32,0,32,0,23,0.391,23,0.391,23,0.391,15.7,1.04
109761,,,,,,,,,,,,,,,,,,,
109762,20,20,0,20,0,20,0,20,0,20,0,14,0.429,14,0.429,14,0.429,,
109763,60,60,0,60,0,60,0,60,0,26.3,1.28,,,,,26.3,1.28,26.3,1.28
109765,28,28,0,28,0,28,0,28,0,28,0,20,0.4,20,0.4,20,0.4,14.5,0.931
109766,30,30,0,30,0,30,0,30,0,30,0,21.5,0.395,21.5,0.395,21.5,0.395,21.5,0.395
109767,,,,,,,,,,,,,,,,,,,
109769,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
109770,48,48,0,48,0,48,0,48,0,48,0,34,0.412,34,0.412,34,0.412,24,1
109772,,,,,,,,,,,,,,,,,,,
109773,,,,,,,,,,,,,,,,,,,
109774,,,,,,,,,,,,,,,,,,,
109800,47.5,47.5,0,47.5,0,47.5,0,47.5,0,43.8,0.0845,43.8,0.0845,34.9,0.361,34.9,0.361,,
109801,47.5,47.5,0,47.5,0,47.5,0,47.5,0,43.8,0.0845,43.8,0.0845,34.9,0.361,34.9,0.361,29.3,0.621
109803,,,,,,,,,,,,,,,,,,,
109805,,,,,,,,,,,,,,,,,,,
109810,160,160,0,160,0,160,0,160,0,160,0,160,0,160,0,,,,
109820,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
109821,,,,,,,,,,,,,,,,,,,
109822,,,,,,,,,,,,,,,,,,,
109823,26.2,26.2,0,26.2,0,26.2,0,26.2,0,21.5,0.219,21.5,0.219,21.5,0.219,21.5,0.219,21.5,0.219
109824,,,,,,,,,,,,,,,,,,,
109826,,,,,,,,,,,,,,,,,,,
109956,18.6,18.6,0,18.6,0,16.2,0.148,16.2,0.148,16.2,0.148,15.6,0.192,15,0.24,15,0.24,,
109957,54,54,0,54,0,40.8,0.324,40.8,0.324,40.8,0.324,39.6,0.364,34.8,0.552,34.8,0.552,34.8,0.552
109958,94.8,94.8,0,94.8,0,81.6,0.162,81.6,0.162,81.6,0.162,78,0.215,69.6,0.362,69.6,0.362,69.6,0.362
109959,18.6,18.6,0,18.6,0,16.2,0.148,16.2,0.148,16.2,0.148,15.6,0.192,15,0.24,15,0.24,,
109960,54,54,0,54,0,40.8,0.324,40.8,0.324,40.8,0.324,33.6,0.607,34.8,0.552,34.8,0.552,34.8,0.552
109961,94.8,94.8,0,94.8,0,81.6,0.162,81.6,0.162,81.6,0.162,69.6,0.362,69.6,0.362,69.6,0.362,69.6,0.362
109962,108,108,0,108,0,108,0,108,0,69.4,0.553,69.4,0.553,69.4,0.553,57.5,0.875,57.5,0.875
109964,,,,,,,,,,,,,,,,,,,
110078,29.5,29.5,0,29.5,0,26.5,0.113,26.5,0.113,26.5,0.113,21.5,0.372,21.5,0.372,21.5,0.372,21.5,0.372
110201,,,,,,,,,,,,,,,,,,,
110202,,,,,,,,,,,,,,,,,,,
110203,,,,,,,,,,,,,,,,,,,
110204,,,,,,,,,,,,,,,,,,,
110205,,,,,,,,,,,,,,,,,,,
110207,,,,,,,,,,,,,,,,,,,
110209,,,,,,,,,,,,,,,,,,,
110210,38,38,0,21,0.81,21,0.81,21,0.81,21,0.81,21,0.81,21,0.81,21,0.81,18.5,1.05
110214,,,,,,,,,,,,,,,,,,,
110277,,,,,,,,,,,,,,,,,,,
110435,12.7,12.7,0,12.7,0,12.7,0,12.7,0,12.7,0,10.5,0.21,10.5,0.21,10,0.27,7.5,0.693
110507,16,16,0,,,16,0,16,0,16,0,16,0,16,0,16,0,14.7,0.0884
110510,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,,,13.9,0.0719,,
110515,20.5,20.5,0,20.5,0,20.5,0,19.5,0.0513,19.5,0.0513,19.5,0.0513,19.5,0.0513,19.5,0.0513,19.5,0.0513
110516,17.7,17.7,0,17.7,0,17.7,0,17.7,0,17.7,0,17.7,0,17.7,0,17.7,0,16.5,0.0727
