id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio
7975,36.9,36.9,0,36.9,0,36.9,0,36.9,0,31.5,0.171,31.5,0.171,31.5,0.171
8176,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0
8184,35.5,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0
8192,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0
8206,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0
8210,4.7,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0
8214,16.2,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0
8222,16.2,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0
8257,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
8265,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
8354,23,23,0,23,0,23,0,23,0,23,0,23,0,23,0
8362,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
8487,25.9,25.9,0,25.9,0,25.9,0,25.9,0,25.9,0,25.5,0.0157,24,0.0792
8777,77.5,77.5,0,77.5,0,77.5,0,,,77.5,0,77.5,0,77.5,0
9008,78,78,0,78,0,78,0,78,0,78,0,78,0,78,0
9032,43.5,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0,,,,
9045,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
9199,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
10030,70.5,70.5,0,70.5,0,70.5,0,70.5,0,70.5,0,,,,
10187,,,,,,,,,,,,,,,
10219,90.5,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0
10243,128,128,0,128,0,128,0,128,0,128,0,128,0,128,0
10359,52,52,0,52,0,52,0,52,0,52,0,52,0,52,0
10588,10,10,0,10,0,10,0,10,0,10,0,10,0,,
10669,6.3,6.3,0,4,0.575,4,0.575,4,0.575,4,0.575,4,0.575,5.2,0.212
10971,24.5,24.5,0,24.5,0,24.5,0,24.5,0,21.5,0.14,21.5,0.14,21.5,0.14
10972,27.5,27.5,0,27.5,0,27.5,0,27.5,0,24,0.146,23.5,0.17,23.5,0.17
10973,27.5,27.5,0,27.5,0,27.5,0,27.5,0,23.5,0.17,23.5,0.17,23.5,0.17
11096,35,35,0,35,0,35,0,35,0,35,0,35,0,35,0
11339,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0
11347,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0
11363,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0
11501,399,399,0,399,0,399,0,399,0,399,0,399,0,399,0
11571,24.5,24.5,0,24.5,0,24.5,0,24.5,0,22.9,0.0699,22.9,0.0699,22.9,0.0699
11649,22.5,22.5,0,21.5,0.0484,21.5,0.0484,21.5,0.0484,21.5,0.0484,21.5,0.0484,21,0.0733
11671,8,8,0,8,0,6.9,0.159,6.9,0.159,8,0,8,0,6,0.333
11672,8,8,0,8,0,6.9,0.159,6.9,0.159,8,0,8,0,6,0.333
11683,8,8,0,8,0,8,0,8,0,8,0,8,0,6.5,0.231
11738,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
11762,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,14.9,0.0403
11784,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,15.5,0.194
11785,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,15.5,0.194
12105,14.2,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,,
12173,8.3,8.3,0,8.3,0,8.3,0,8.3,0,7,0.186,7,0.186,6,0.383
12174,5.9,5.9,0,5.9,0,5.9,0,5.9,0,,,,,4,0.475
12175,3.8,3.8,0,3.8,0,3.8,0,3.8,0,3.5,0.0857,3.5,0.0857,3,0.267
12177,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6,0.0833,6,0.0833,5,0.3
12180,9,9,0,9,0,9,0,9,0,6.5,0.385,6.5,0.385,5.2,0.731
12183,90,90,0,90,0,90,0,90,0,80,0.125,80,0.125,66,0.364
12184,72,72,0,72,0,72,0,72,0,65,0.108,65,0.108,53,0.358
12185,7,7,0,7,0,7,0,7,0,6.5,0.0769,6.5,0.0769,5.5,0.273
12187,11.5,11.5,0,11.5,0,11.5,0,11.5,0,8.3,0.386,8.3,0.386,6.5,0.769
12191,24,24,0,24,0,24,0,24,0,17.5,0.371,17.5,0.371,14,0.714
12192,65,65,0,65,0,65,0,65,0,60,0.0833,60,0.0833,49,0.327
12193,47,47,0,47,0,47,0,47,0,42.3,0.111,42.3,0.111,34,0.382
12194,58,58,0,58,0,58,0,58,0,53,0.0943,53,0.0943,42,0.381
12197,105,105,0,105,0,105,0,105,0,95,0.105,95,0.105,79,0.329
12204,16.7,16.7,0,16.7,0,16.7,0,16.7,0,13.6,0.228,13.6,0.228,10.8,0.546
12331,55,55,0,55,0,55,0,55,0,55,0,49,0.122,49,0.122
12332,55,55,0,55,0,55,0,55,0,55,0,49,0.122,49,0.122
12336,274,274,0,274,0,274,0,274,0,274,0,259,0.0579,245,0.118
12338,55,55,0,55,0,55,0,55,0,55,0,49,0.122,49,0.122
12429,8.4,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0,8,0.05
12430,8.4,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0,8,0.05
12551,58,58,0,58,0,58,0,58,0,58,0,58,0,58,0
12562,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0
12795,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
13200,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3,0.167,3,0.167,2.4,0.458
13226,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6,0.0833,6,0.0833,5,0.3
13293,9.4,9.4,0,9.4,0,9.4,0,9.4,0,8.2,0.146,8.2,0.146,6.5,0.446
13515,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.8,-0.0625
13570,19,19,0,19,0,19,0,19,0,19,0,19,0,19,0
13573,19,19,0,19,0,19,0,19,0,19,0,19,0,19,0
13720,,,,,,,,,,,,,,,
14011,,,,,,,,,,,,,,,
14013,78.5,78.5,0,78.5,0,78.5,0,78.5,0,78.5,0,78.5,0,68.9,0.139
14014,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0
14020,,,,,,,,,,,,,,,
14029,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0
14030,13,13,0,13,0,13,0,13,0,13,0,13,0,12.5,0.04
14031,13,13,0,13,0,13,0,13,0,13,0,13,0,12.5,0.04
14032,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0
14039,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
14041,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0
14042,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0
14043,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
14045,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0
14049,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0
14055,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
14056,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,16.5,0.182
14057,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,16.5,0.182
14063,38,38,0,38,0,38,0,38,0,38,0,36,0.0556,32.5,0.169
14064,,,,,,,,,,,,,,,
14069,,,,,,,,,,,,,,,
14070,,,,,,,,,,,,,,,
14072,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
14073,18.8,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0
14077,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
14078,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0
14081,41,41,0,41,0,41,0,41,0,41,0,41,0,41,0
14084,169,169,0,169,0,169,0,169,0,169,0,169,0,164,0.0305
14088,,,,,,,,,,,,,,,
14091,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
14099,52.5,52.5,0,53,-0.00943,44.9,0.169,44.9,0.169,53,-0.00943,53,-0.00943,42,0.25
14100,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
14107,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,3.7,0.486
14108,,,,,,,,,,,,,,,
14113,,,,,,,,,,,,,,,
14118,,,,,,,,,,,,,,,
14125,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
14128,,,,,,,,,,,,,,,
14129,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0
14130,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0
14131,42,42,0,42,0,42,0,42,0,42,0,42,0,42,0
14140,,,,,,,,,,,,,,,
14159,64.5,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0
14160,64.5,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0,64.5,0
14162,,,,,,,,,,,,,,,
14170,8.5,8.5,0,8.3,0.0241,6.9,0.232,6.9,0.232,8.3,0.0241,8.3,0.0241,8.3,0.0241
14171,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
14172,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,,,,
14188,58,58,0,58,0,58,0,58,0,58,0,58,0,,
14189,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
14190,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
14196,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0
14204,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
14209,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14210,18.8,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0,18.8,0
14211,49.9,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,41,0.217
14223,11,11,0,11,0,11,0,11,0,11,0,10.5,0.0476,10.5,0.0476
14225,159,159,0,159,0,159,0,159,0,159,0,159,0,159,0
14236,13,13,0,13,0,13,0,,,,,,,,
14237,,,,,,,,,,,,,,,
14239,33,33,0,33,0,33,0,33,0,33,0,33,0,33,0
14242,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14243,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
14248,28.8,28.8,0,28.8,0,28.8,0,28.8,0,28.8,0,28.8,0,28.8,0
14258,19,19,0,19,0,19,0,19,0,19,0,19,0,16.9,0.124
14264,,,,,,,,,,,,,,,
14275,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
14276,,,,,,,,,,,,,,,
14283,45,45,0,45,0,45,0,45,0,45,0,45,0,45,0
14284,34,34,0,34,0,34,0,34,0,34,0,34,0,31,0.0968
14285,34,34,0,34,0,34,0,34,0,34,0,34,0,31,0.0968
14286,,,,,,,,,,,,,,,
14287,,,,,,,,,,,,,,,
14292,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0
14295,69,69,0,69,0,69,0,69,0,69,0,69,0,69,0
14296,105,105,0,105,0,105,0,105,0,105,0,105,0,105,0
14299,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0
14300,59,59,0,59,0,59,0,59,0,59,0,52,0.135,37.9,0.557
14301,,,,,,,,,,,,,,,
14302,,,,,,,,,,,,,,,
14304,,,,,,,,,,,,,,,
14305,,,,,,,,,,,,,,,
14314,33.9,33.9,0,33.9,0,33.9,0,33.9,0,,,,,,
14315,,,,,,,,,,,,,,,
14322,46.5,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0
14328,22,22,0,22,0,19.9,0.106,19.9,0.106,22,0,22,0,15.5,0.419
14330,38,38,0,38,0,38,0,38,0,38,0,36,0.0556,32.5,0.169
14350,14.3,14.3,0,14.3,0,14.3,0,14.3,0,14.3,0,14.3,0,14.3,0
14355,78,78,0,78,0,78,0,78,0,78,0,78,0,78,0
14357,8,8,0,8,0,8,0,8,0,8,0,8,0,8,0
14358,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0
14359,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0
14361,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0
14364,75,75,0,75,0,75,0,75,0,75,0,75,0,75,0
14365,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0
14381,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0
14382,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,5.5,0.364
14384,,,,,,,,,,,,,,,
14387,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
14388,,,,,,,,,,,,,,,
14390,72,72,0,72,0,72,0,72,0,72,0,72,0,72,0
14395,165,165,0,165,0,165,0,165,0,165,0,165,0,165,0
14398,62.5,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0
14402,3.9,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.5,0.114
14423,,,,,,,,,,,,,,,
14424,129,129,0,129,0,129,0,129,0,129,0,115,0.122,115,0.122
14429,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0
14430,,,,,,,,,,,,,,,
14432,,,,,,,,,,,,,,,
14437,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0
14438,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0
14439,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,,
14440,,,,,,,,,,,,,,,
14441,36.5,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0
14446,,,,,,,,,,,,,,,
14449,,,,,,,,,,,,,,,
14450,29,29,0,29,0,29,0,29,0,29,0,21.5,0.349,21.5,0.349
14460,,,,,,,,,,,,,,,
14463,,,,,,,,,,,,,,,
14465,,,,,,,,,,,,,,,
14476,59,59,0,59,0,59,0,59,0,59,0,53,0.113,53,0.113
14477,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,15,0.233,15,0.233
14478,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,15,0.233,15,0.233
14483,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,
14490,10,10,0,10,0,10,0,10,0,10,0,,,10,0
14491,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0
14494,,,,,,,,,,,,,,,
14499,,,,,,,,,,,,,,,
14503,17.7,17.7,0,17.7,0,16.5,0.0727,16.5,0.0727,16.5,0.0727,16.5,0.0727,16.5,0.0727
14504,17.7,17.7,0,17.7,0,16.5,0.0727,16.5,0.0727,16.5,0.0727,16.5,0.0727,16.5,0.0727
14512,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
14524,,,,,,,,,,,,,,,
14530,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
14532,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
14534,645,645,0,645,0,645,0,645,0,645,0,,,,
14535,6,6,0,6,0,6,0,6,0,6,0,6,0,5,0.2
14536,4,4,0,4,0,4,0,4,0,4,0,4,0,4,0
14550,9,9,0,9,0,9,0,9,0,9,0,6.5,0.385,6.5,0.385
14554,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,,
14555,97.5,97.5,0,97.5,0,97.5,0,97.5,0,87.5,0.114,87.5,0.114,87.5,0.114
14570,41.5,41.5,0,41.5,0,41.5,0,41.5,0,41.5,0,41.5,0,34,0.221
14572,14.8,14.8,0,14.8,0,14.8,0,14.8,0,14.8,0,14.8,0,,
