id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio
14055,11.5,11.5,0,11.5,0,11.5,0,11.5,0
14056,18,18,0,18,0,18,0,16.5,0.0909
14057,18,18,0,18,0,18,0,16.5,0.0909
14063,32.5,32.5,0,32.5,0,32.5,0,32.5,0
14064,30,30,0,30,0,30,0,,
14069,,,,,,,,,
14070,22.5,22.5,0,22.5,0,22.5,0,22.5,0
14072,22.5,22.5,0,22.5,0,22.5,0,22.5,0
14073,18.8,18.8,0,18.8,0,18.8,0,18.8,0
14077,15,15,0,15,0,15,0,15,0
14078,31,31,0,31,0,31,0,31,0
14081,41,41,0,41,0,41,0,41,0
14084,169,169,0,169,0,164,0.0305,164,0.0305
14088,,,,,,,,,
14091,15,15,0,15,0,15,0,15,0
14099,49,49,0,49,0,49,0,42,0.167
14100,15,15,0,15,0,15,0,15,0
14107,5.5,5.5,0,5.5,0,5.5,0,3.7,0.486
14108,9.5,9.5,0,9.5,0,9.5,0,7.2,0.319
14113,7.5,7.5,0,7.5,0,7.5,0,6,0.25
14118,8,8,0,8,0,8,0,8,0
14125,2.5,2.5,0,2.5,0,2.5,0,2.5,0
14128,27.5,27.5,0,27.5,0,27.5,0,27.5,0
14129,11,11,0,11,0,11,0,11,0
14130,21,21,0,21,0,21,0,21,0
14131,42,42,0,42,0,42,0,42,0
14159,64.5,64.5,0,64.5,0,64.5,0,64.5,0
14160,64.5,64.5,0,64.5,0,64.5,0,64.5,0
14162,95.5,95.5,0,95.5,0,95.5,0,95.5,0
14170,8.3,8.3,0,8.3,0,8.3,0,8.3,0
14171,26.5,26.5,0,26.5,0,26.5,0,26.5,0
14188,58,58,0,,,,,,
14189,15,15,0,15,0,15,0,15,0
14190,15,15,0,15,0,15,0,15,0
14196,5,5,0,5,0,5,0,5,0
14204,11.5,11.5,0,11.5,0,11.5,0,11.5,0
14209,21.5,21.5,0,21.5,0,21.5,0,21.5,0
14210,18.8,18.8,0,18.8,0,18.8,0,18.8,0
14211,41,41,0,41,0,41,0,41,0
14223,10.5,10.5,0,10.5,0,10.5,0,10.5,0
14225,159,159,0,159,0,159,0,159,0
14237,84,84,0,84,0,84,0,84,0
14239,33,33,0,33,0,33,0,33,0
14242,21.5,21.5,0,21.5,0,21.5,0,21.5,0
14243,,,,,,,,,
14248,28.8,28.8,0,28.8,0,28.8,0,28.8,0
14258,16.9,16.9,0,16.9,0,16.9,0,16.9,0
14264,88,88,0,88,0,88,0,88,0
14275,18.5,18.5,0,18.5,0,18.5,0,18.5,0
14276,6.3,6.3,0,6.3,0,6.3,0,6.3,0
14283,45,45,0,45,0,45,0,45,0
14284,31,31,0,31,0,31,0,31,0
14285,31,31,0,31,0,31,0,31,0
14286,27,27,0,27,0,27,0,27,0
14287,25.5,25.5,0,25.5,0,25.5,0,25.5,0
14292,13,13,0,13,0,13,0,13,0
14295,69,69,0,69,0,69,0,69,0
14296,105,105,0,105,0,105,0,105,0
14299,40,40,0,40,0,40,0,40,0
14300,37.9,37.9,0,37.9,0,37.9,0,37.9,0
14301,,,,,,,,,
14302,,,,,,,,,
14304,21.5,21.5,0,21.5,0,21.5,0,21.5,0
14305,21.5,21.5,0,21.5,0,21.5,0,21.5,0
14315,13.5,13.5,0,13.5,0,13.5,0,13.5,0
14322,46.5,46.5,0,46.5,0,46.5,0,46.5,0
14328,22,22,0,22,0,22,0,15.5,0.419
14330,32.5,32.5,0,32.5,0,32.5,0,32.5,0
14350,,,,,,,,,
14355,78,78,0,78,0,78,0,78,0
14357,8,8,0,8,0,8,0,8,0
14358,5,5,0,5,0,5,0,5,0
14359,7,7,0,7,0,7,0,7,0
14361,7,7,0,7,0,7,0,7,0
14364,75,75,0,75,0,75,0,75,0
14365,7,7,0,7,0,7,0,7,0
14381,22,22,0,22,0,22,0,22,0
14382,7.5,7.5,0,7.5,0,7.5,0,5.5,0.364
14387,7.5,7.5,0,7.5,0,7.5,0,7.5,0
14390,72,72,0,72,0,72,0,72,0
14395,165,165,0,165,0,165,0,165,0
14398,62.5,62.5,0,62.5,0,62.5,0,62.5,0
14402,3.5,3.5,0,3.5,0,3.5,0,3.5,0
14423,37.5,37.5,0,37.5,0,37.5,0,37.5,0
14424,115,115,0,115,0,115,0,115,0
14429,3,3,0,3,0,3,0,3,0
14430,2.5,2.5,0,2.5,0,2.5,0,2.5,0
14432,2.5,2.5,0,2.5,0,2.5,0,2.5,0
14437,9.8,9.8,0,9.8,0,9.8,0,9.8,0
14438,,,,,,,,,
14439,,,,,,,,,
14440,23,23,0,23,0,23,0,23,0
14441,36.5,36.5,0,36.5,0,36.5,0,36.5,0
14446,6.5,6.5,0,6.5,0,6.5,0,6.5,0
14449,5.3,5.3,0,5.3,0,5.3,0,5.3,0
14450,21.5,21.5,0,21.5,0,21.5,0,21.5,0
14460,25,25,0,25,0,25,0,25,0
14463,25,25,0,25,0,25,0,25,0
14465,17,17,0,17,0,17,0,17,0
14476,53,53,0,53,0,53,0,53,0
14477,15,15,0,15,0,15,0,15,0
14478,15,15,0,15,0,15,0,15,0
14483,12.5,12.5,0,12.5,0,12.5,0,,
14490,10,10,0,10,0,10,0,10,0
14491,10,10,0,10,0,10,0,10,0
14494,21,21,0,21,0,21,0,21,0
14499,,,,,,,,,
14503,16.5,16.5,0,16.5,0,16.5,0,16.5,0
14504,16.5,16.5,0,16.5,0,16.5,0,16.5,0
14512,20,20,0,20,0,20,0,20,0
14524,9.5,9.5,0,9.5,0,9.5,0,9.5,0
14530,20,20,0,20,0,20,0,20,0
14532,20,20,0,20,0,20,0,20,0
14535,5,5,0,5,0,5,0,5,0
14536,,,,,,,,,
14550,6.5,6.5,0,6.5,0,6.5,0,6.5,0
14554,18.5,18.5,0,18.5,0,,,,
14555,87.5,87.5,0,87.5,0,87.5,0,87.5,0
14570,34,34,0,34,0,34,0,34,0
14589,27.5,27.5,0,27.5,0,27.5,0,27.5,0
14600,4.5,4.5,0,4.5,0,4.5,0,3.9,0.154
14604,16.3,16.3,0,16.3,0,16.3,0,16.3,0
14629,,,,,,,,,
14631,15,15,0,15,0,15,0,15,0
14639,16.3,16.3,0,16.3,0,16.3,0,16.3,0
14640,,,,,,,,,
14645,51,51,0,51,0,51,0,51,0
14647,51,51,0,51,0,51,0,51,0
14649,23.5,23.5,0,23.5,0,23.5,0,23.5,0
14655,119,119,0,119,0,119,0,119,0
14657,,,,,,,,,
14660,14.5,14.5,0,14.5,0,14.5,0,14.5,0
14666,11,11,0,11,0,11,0,11,0
14667,9.5,9.5,0,9.5,0,9.5,0,9.5,0
14668,7.5,7.5,0,7.5,0,7.5,0,7.5,0
14676,6.5,6.5,0,6.5,0,6.5,0,6.5,0
14679,13,13,0,13,0,13,0,13,0
14680,16.3,16.3,0,16.3,0,16.3,0,16.3,0
14697,14.5,14.5,0,14.5,0,14.5,0,14.5,0
14698,22,22,0,22,0,22,0,22,0
14703,6.5,6.5,0,6.5,0,6.5,0,6.5,0
14704,22.5,22.5,0,22.5,0,22.5,0,22.5,0
14720,25,25,0,25,0,25,0,25,0
14730,8,8,0,8,0,8,0,8,0
14731,8,8,0,8,0,8,0,8,0
14747,4,4,0,4,0,4,0,4,0
14751,42.5,42.5,0,42.5,0,42.5,0,42.5,0
14752,62.5,62.5,0,62.5,0,62.5,0,62.5,0
14756,16,16,0,16,0,16,0,16,0
14766,22.9,22.9,0,22.9,0,22.9,0,22.9,0
14767,13.9,13.9,0,13.9,0,13.9,0,13.9,0
14770,8,8,0,8,0,8,0,8,0
14774,57.5,57.5,0,57.5,0,57.5,0,57.5,0
14775,7.9,7.9,0,7.9,0,7.9,0,7.9,0
14776,7.9,7.9,0,7.9,0,7.9,0,7.9,0
14780,9.5,9.5,0,9.5,0,9.5,0,9.5,0
14782,26.5,26.5,0,26.5,0,26.5,0,26.5,0
14788,54.8,54.8,0,54.8,0,54.8,0,54.8,0
14791,18.6,18.6,0,18.6,0,18.6,0,18.6,0
14971,54,54,0,54,0,54,0,54,0
15015,9.5,9.5,0,9.5,0,9.5,0,9.5,0
15024,21.5,21.5,0,21.5,0,21.5,0,21.5,0
15051,11,11,0,11,0,11,0,11,0
15054,70,70,0,70,0,70,0,70,0
15056,12,12,0,12,0,12,0,12,0
15058,5.2,5.2,0,5.2,0,5.2,0,5.2,0
15059,8.7,8.7,0,8.7,0,8.7,0,8.7,0
15060,50.5,50.5,0,50.5,0,50.5,0,36,0.403
15067,11,11,0,11,0,11,0,11,0
15075,11,11,0,11,0,11,0,11,0
15077,28.5,28.5,0,28.5,0,28.5,0,28.5,0
15083,11,11,0,11,0,11,0,11,0
15087,15,15,0,15,0,15,0,15,0
15089,7,7,0,7,0,7,0,,
15090,9.5,9.5,0,9.5,0,9.5,0,9.5,0
15091,15,15,0,15,0,15,0,15,0
15099,15,15,0,15,0,15,0,15,0
15106,,,,,,,,,
15250,15.9,15.9,0,15.9,0,15.9,0,15.9,0
15251,15.9,15.9,0,15.9,0,15.9,0,15.9,0
15252,13.2,13.2,0,13.2,0,13.2,0,13.2,0
15255,15.9,15.9,0,15.9,0,15.9,0,15.9,0
15334,28,28,0,28,0,28,0,22,0.273
15385,16.7,16.7,0,16.7,0,16.7,0,13.2,0.265
15550,77.9,77.9,0,77.9,0,,,77.9,0
15553,56.5,56.5,0,56.5,0,56.5,0,56.5,0
15559,62.5,62.5,0,62.5,0,62.5,0,62.5,0
15628,16.7,16.7,0,16.7,0,16.7,0,13.5,0.237
15782,20.5,20.5,0,20.5,0,20.5,0,20.5,0
15788,23,23,0,23,0,23,0,23,0
15789,20.5,20.5,0,20.5,0,20.5,0,20.5,0
15790,39.5,39.5,0,,,,,,
15878,72.5,72.5,0,72.5,0,72.5,0,72.5,0
16006,14,14,0,14,0,14,0,10,0.4
16033,102,102,0,102,0,102,0,102,0
16046,13,13,0,13,0,13,0,13,0
16049,,,,,,,,,
16052,,,,,,,,,
16053,8.5,8.5,0,8.5,0,8.5,0,8.5,0
16064,7.9,7.9,0,7.9,0,7.9,0,7.9,0
16065,7.9,7.9,0,7.9,0,7.9,0,7.9,0
16078,12,12,0,12,0,12,0,12,0
16079,12,12,0,12,0,12,0,12,0
16080,27.5,27.5,0,27.5,0,27.5,0,29,-0.0517
16081,12,12,0,12,0,12,0,12,0
16082,12,12,0,12,0,12,0,12,0
16085,7.5,7.5,0,7.5,0,7.5,0,,
16087,12.5,12.5,0,12.5,0,12.5,0,12.5,0
16088,15.5,15.5,0,15.5,0,15.5,0,15.5,0
16098,53.7,53.7,0,53.7,0,53.7,0,42.2,0.273
16099,57,57,0,57,0,57,0,57,0
16102,7.5,7.5,0,7.5,0,7.5,0,7.5,0
16366,48,48,0,48,0,48,0,48,0
16513,34.5,34.5,0,34.5,0,34.5,0,27.5,0.255
16526,7,7,0,7,0,7,0,7,0
16630,14.5,14.5,0,14.5,0,14.5,0,,
16634,162,162,0,162,0,162,0,162,0
16642,14.5,14.5,0,14.5,0,14.5,0,14.5,0
16643,14.5,14.5,0,14.5,0,14.5,0,,
16644,14.5,14.5,0,14.5,0,14.5,0,14.5,0
16676,37,37,0,37,0,37,0,26.5,0.396
16677,18.5,18.5,0,18.5,0,18.5,0,18.5,0
16678,18.5,18.5,0,18.5,0,18.5,0,18.5,0
16684,180,180,0,180,0,180,0,180,0
16873,25,25,0,25,0,25,0,25,0
16875,25,25,0,25,0,25,0,25,0
16876,25,25,0,25,0,25,0,25,0
16877,25,25,0,25,0,25,0,25,0
17001,17.5,17.5,0,17.5,0,17.5,0,17.5,0
17002,17.5,17.5,0,17.5,0,17.5,0,17.5,0
17004,,,,,,,,,
17005,12.5,12.5,0,12.5,0,12.5,0,12.5,0
17006,4.9,4.9,0,4.9,0,4.9,0,4.9,0
17007,4.9,4.9,0,4.9,0,4.9,0,4.9,0
17009,5,5,0,5,0,5,0,5,0
17012,5,5,0,5,0,5,0,5,0
17018,8.5,8.5,0,8.5,0,8.5,0,8.5,0
17021,28,28,0,28,0,28,0,28,0
17022,8,8,0,8,0,8,0,8,0
17023,28,28,0,28,0,28,0,28,0
17024,8,8,0,8,0,8,0,8,0
17037,67,67,0,67,0,67,0,67,0
17038,67,67,0,67,0,67,0,67,0
17039,67,67,0,67,0,67,0,67,0
17040,125,125,0,125,0,125,0,125,0
17045,9.9,9.9,0,9.9,0,9.9,0,9.9,0
17047,9.9,9.9,0,9.9,0,9.9,0,9.9,0
17048,9.9,9.9,0,9.9,0,9.9,0,9.9,0
17049,13.5,13.5,0,13.5,0,13.5,0,,
17051,20.5,20.5,0,20.5,0,20.5,0,20.5,0
17058,,,,,,,,,
17061,18.9,18.9,0,18.9,0,18.9,0,18.9,0
17063,13,13,0,13,0,13,0,13,0
17064,13,13,0,13,0,13,0,13,0
17065,13,13,0,13,0,13,0,13,0
17066,16,16,0,16,0,16,0,16,0
17067,16,16,0,16,0,16,0,16,0
17068,59,59,0,59,0,59,0,59,0
17070,99.9,99.9,0,99.9,0,99.9,0,99.9,0
17071,157,157,0,157,0,157,0,157,0
17073,16.9,16.9,0,16.9,0,16.9,0,16.9,0
17083,21,21,0,21,0,21,0,21,0
17090,7.5,7.5,0,7.5,0,7.5,0,7.5,0
17098,25,25,0,25,0,25,0,25,0
17099,26,26,0,26,0,26,0,26,0
17100,57.5,57.5,0,57.5,0,57.5,0,57.5,0
17124,6.9,6.9,0,6.9,0,6.9,0,6.9,0
17130,4,4,0,4,0,4,0,4,0
17140,7.5,7.5,0,7.5,0,7.5,0,7.5,0
17152,75,75,0,75,0,75,0,75,0
17153,12.5,12.5,0,12.5,0,12.5,0,12.5,0
17154,6.8,6.8,0,6.8,0,6.8,0,6.5,0.0462
17155,6.8,6.8,0,6.8,0,6.8,0,6.5,0.0462
17156,6.8,6.8,0,6.8,0,6.8,0,6.5,0.0462
17161,33.5,33.5,0,33.5,0,33.5,0,33.5,0
17162,16.5,16.5,0,16.5,0,16.5,0,16.5,0
17169,330,330,0,330,0,330,0,330,0
17171,,,,,,,,,
17178,4,4,0,4,0,4,0,4,0
17179,6,6,0,6,0,6,0,6,0
17181,21,21,0,21,0,21,0,21,0
17208,13.3,13.3,0,13.3,0,13.3,0,13.3,0
17214,,,,,,,,,
17215,25.5,25.5,0,25.5,0,25.5,0,25.5,0
17225,8.5,8.5,0,8.5,0,8.5,0,8.5,0
17232,6,6,0,6,0,6,0,6,0
17233,14.5,14.5,0,14.5,0,14.5,0,14.5,0
17237,41.5,41.5,0,41.5,0,41.5,0,41.5,0
17238,85,85,0,85,0,85,0,85,0
17239,28.5,28.5,0,28.5,0,28.5,0,28.5,0
17240,28.5,28.5,0,28.5,0,28.5,0,28.5,0
17241,4.7,4.7,0,4.7,0,4.7,0,4.4,0.0682
17244,,,,,,,,,
17245,130,130,0,130,0,130,0,130,0
17246,130,130,0,130,0,130,0,130,0
17250,265,265,0,265,0,265,0,265,0
17251,265,265,0,265,0,265,0,265,0
17256,65,65,0,65,0,65,0,65,0
17270,25,25,0,25,0,25,0,25,0
17277,4.5,4.5,0,4.5,0,4.5,0,4.5,0
17281,14.9,14.9,0,14.9,0,14.9,0,14.9,0
17286,,,,,,,,,
17289,7.9,7.9,0,7.9,0,7.9,0,7.9,0
17294,14.5,14.5,0,14.5,0,14.5,0,14.5,0
17298,14.9,14.9,0,14.9,0,14.9,0,14.9,0
17316,93,93,0,93,0,93,0,93,0
17317,95,95,0,95,0,95,0,95,0
17322,31,31,0,31,0,31,0,31,0
17331,18.5,18.5,0,18.5,0,18.5,0,18.5,0
17332,37,37,0,37,0,37,0,37,0
17333,20.5,20.5,0,20.5,0,20.5,0,20.5,0
17335,35,35,0,35,0,35,0,35,0
17336,25.5,25.5,0,25.5,0,25.5,0,25.5,0
17337,15.5,15.5,0,15.5,0,15.5,0,15.5,0
17338,23.5,23.5,0,23.5,0,23.5,0,,
17353,,,,,,,,,
17362,27.5,27.5,0,27.5,0,27.5,0,27.5,0
17365,33,33,0,33,0,33,0,33,0
17367,6.1,6.1,0,6.1,0,6.1,0,6.1,0
17372,31.5,31.5,0,31.5,0,31.5,0,31.5,0
17373,17.5,17.5,0,17.5,0,17.5,0,17.5,0
17374,,,,,,,,,
17379,31,31,0,31,0,31,0,31,0
17381,13,13,0,13,0,13,0,13,0
17382,13.5,13.5,0,13.5,0,13.5,0,12.3,0.0976
17383,34.5,34.5,0,34.5,0,34.5,0,34.5,0
17388,12,12,0,12,0,12,0,,
17391,35.5,35.5,0,35.5,0,35.5,0,35.5,0
17393,36,36,0,36,0,36,0,36,0
17394,6.1,6.1,0,6.1,0,6.1,0,6.1,0
17397,75,75,0,75,0,75,0,75,0
17399,70,70,0,70,0,70,0,70,0
17400,29.9,29.9,0,29.9,0,29.9,0,29.9,0
17401,29.9,29.9,0,29.9,0,29.9,0,29.9,0
17404,99,99,0,99,0,99,0,99,0
