id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio
1674,9.3,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0,,
1675,9.3,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0
1713,63.5,63.5,0,63.5,0,63.5,0,63.5,0,63.5,0,55,0.155,50,0.27
1714,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1715,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1717,48.5,48.5,0,48.5,0,48.5,0,48.5,0,48.5,0,40.5,0.198,40.5,0.198
1718,60,60,0,60,0,60,0,60,0,60,0,50,0.2,50,0.2
1719,46.5,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0,38.5,0.208,38.5,0.208
1730,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1731,10,10,0,10,0,10,0,10,0,10,0,10,0,9.2,0.087
1734,50,50,0,50,0,50,0,50,0,50,0,50,0,50,0
1743,,,,,,,,,,,,,,,
1746,7.7,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0
1747,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0
1751,50,50,0,50,0,50,0,50,0,50,0,50,0,50,0
1756,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32,0.0156,32,0.0156
1758,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0
1779,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,16,0.0938
1801,12.8,12.8,0,12.8,0,12.8,0,12.8,0,12.8,0,12.8,0,12.8,0
1802,41,41,0,41,0,41,0,41,0,41,0,41,0,41,0
1820,,,,,,,,,,,,,,,
1825,60,60,0,60,0,60,0,,,,,,,,
1831,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,
1844,12,12,0,12,0,12,0,12,0,12,0,12,0,12,0
1849,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,,
1863,8,8,0,8,0,8,0,8,0,8,0,8,0,8,0
1864,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0
1867,246,246,0,246,0,246,0,246,0,246,0,230,0.0696,230,0.0696
1872,24,24,0,24,0,24,0,24,0,24,0,24,0,22,0.0909
1887,49.5,49.5,0,49.5,0,49.5,0,49.5,0,49.5,0,49.5,0,44,0.125
1888,49.5,49.5,0,49.5,0,49.5,0,49.5,0,49.5,0,49.5,0,46,0.0761
1889,49.5,49.5,0,49.5,0,49.5,0,,,,,,,,
1904,295,295,0,295,0,295,0,295,0,295,0,295,0,295,0
1905,295,295,0,295,0,295,0,295,0,295,0,295,0,295,0
1906,295,295,0,295,0,295,0,295,0,295,0,295,0,295,0
1909,295,295,0,295,0,295,0,295,0,295,0,295,0,295,0
1971,15.3,15.3,0,15.3,0,15.3,0,15.3,0,15.3,0,15.3,0,15.3,0
2194,8.5,8.5,0,8.5,0,8.5,0,8.5,0,,,,,,
2585,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,14.5,0.138,11.5,0.435
2640,39,39,0,39,0,39,0,39,0,39,0,39,0,39,0
2677,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0
2718,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0
3265,32.5,32.5,0,,,32.5,0,38,-0.145,38,-0.145,29.5,0.102,34,-0.0441
3270,50,50,0,50,0,50,0,59,-0.153,59,-0.153,56,-0.107,52,-0.0385
3705,,,,,,,,,,,,,,,
3710,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0
3718,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0
3744,85,85,0,85,0,85,0,85,0,85,0,85,0,85,0
3751,7.9,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0,7.2,0.0972,7.2,0.0972
3757,14.2,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0,12.8,0.109
3760,7.9,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0,7.2,0.0972,7.2,0.0972
3794,9.7,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0,8.9,0.0899,8.9,0.0899
3808,9.7,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0,8.9,0.0899,8.9,0.0899
3824,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0,8.9,0.101,8.9,0.101
3871,78,78,0,78,0,78,0,78,0,78,0,78,0,78,0
3873,79,79,0,79,0,79,0,79,0,79,0,79,0,79,0
3883,10,10,0,7.8,0.282,7.8,0.282,7.8,0.282,7.8,0.282,7.2,0.389,7.2,0.389
4795,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,16.8,0.0417,15.7,0.115
4797,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,16.8,0.0417,15.7,0.115
4928,9.2,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,7.8,0.179
4944,9.2,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,7.8,0.179
5003,39.9,39.9,0,39.9,0,39.9,0,39.9,0,39.9,0,39.9,0,39.9,0
5006,,,,,,,,,,,,,,,
5007,29,29,0,29,0,29,0,31,-0.0645,35,-0.171,45,-0.356,48,-0.396
5008,12.5,12.5,0,12.5,0,12.5,0,9.5,0.316,9.5,0.316,4.5,1.78,4.5,1.78
5011,10.9,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0
5012,4,4,0,4,0,4,0,7.5,-0.467,5.5,-0.273,6.5,-0.385,6.5,-0.385
5014,45,45,0,45,0,45,0,39,0.154,39,0.154,35,0.286,35,0.286
5015,8,8,0,8,0,8,0,8,0,8,0,6,0.333,6,0.333
5016,18,18,0,18,0,18,0,18,0,14,0.286,15,0.2,10,0.8
5017,7.5,7.5,0,7.5,0,7.5,0,12.4,-0.395,16,-0.531,14,-0.464,12.5,-0.4
5021,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0
5023,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5025,6.5,6.5,0,6.5,0,6.5,0,6.5,0,5.9,0.102,5.9,0.102,5.9,0.102
5026,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,15.6,0.442
5028,40,40,0,40,0,40,0,40,0,40,0,,,25,0.6
5030,8,8,0,8,0,8,0,7,0.143,7,0.143,5.9,0.356,5.9,0.356
5031,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,6.9,0.087,6.9,0.087
5032,9,9,0,9,0,9,0,6.9,0.304,6.9,0.304,5,0.8,5,0.8
5035,65,65,0,65,0,60,0.0833,60,0.0833,60,0.0833,60,0.0833,54.9,0.184
5036,8.5,8.5,0,8.5,0,8.5,0,8.5,0,5,0.7,5,0.7,5,0.7
5038,3.2,3.2,0,3.2,0,3.2,0,3.2,0,4.5,-0.289,5.5,-0.418,3.5,-0.0857
5039,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0
5040,29,29,0,29,0,29,0,29,0,29,0,16.9,0.716,16.9,0.716
5044,16.5,16.5,0,16.5,0,16.5,0,8.5,0.941,6,1.75,6,1.75,9,0.833
5046,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5047,12,12,0,12,0,12,0,5,1.4,10.5,0.143,8.5,0.412,8.5,0.412
5048,85,85,0,85,0,85,0,85,0,85,0,60,0.417,60,0.417
5049,65,65,0,65,0,65,0,65,0,65,0,65,0,65,0
5050,50,50,0,50,0,50,0,65,-0.231,65,-0.231,70,-0.286,90,-0.444
5051,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0
5054,8.5,8.5,0,8.5,0,8.5,0,8.5,0,5.5,0.545,5,0.7,5,0.7
5055,10,10,0,10,0,10,0,12,-0.167,12,-0.167,17,-0.412,17,-0.412
5056,8,8,0,8,0,8,0,8,0,8,0,10.5,-0.238,10.5,-0.238
5057,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11.5,0.087,15.9,-0.214
5059,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,9,-0.389,6,-0.0833
5060,15,15,0,15,0,15,0,12.6,0.19,12.6,0.19,10.9,0.376,10.9,0.376
5062,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4,0.125,8.5,-0.471,13,-0.654
5063,12,12,0,12,0,12,0,12,0,6,1,6,1,9.9,0.212
5064,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,5,-0.3
5065,10.5,10.5,0,10.5,0,10.5,0,13,-0.192,13,-0.192,13,-0.192,14,-0.25
5067,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,9.5,0.211,9.5,0.211
5068,37,37,0,37,0,37,0,37,0,37,0,29,0.276,39,-0.0513
5069,40,40,0,40,0,40,0,40,0,40,0,20,1,20,1
5070,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,,,,
5071,14,14,0,14,0,14,0,11,0.273,14,0,10,0.4,10,0.4
5072,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,19.9,-0.523
5073,20,20,0,20,0,20,0,20,0,20,0,20,0,30,-0.333
5075,50,50,0,50,0,50,0,32,0.562,24,1.08,24,1.08,24,1.08
5077,10.5,10.5,0,10.5,0,10.5,0,9,0.167,9,0.167,8,0.312,8,0.312
5078,12.5,12.5,0,12.5,0,12.5,0,9,0.389,9,0.389,8,0.562,8,0.562
5080,6,6,0,6,0,6,0,6,0,6,0,9.9,-0.394,9.9,-0.394
5081,10,10,0,10,0,10,0,25,-0.6,20.5,-0.512,18,-0.444,19.9,-0.497
5082,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
5083,17.5,17.5,0,17.5,0,17.5,0,12,0.458,12,0.458,8,1.19,8,1.19
5084,,,,,,,,,,,,,,,
5085,33,33,0,33,0,33,0,33,0,29,0.138,29,0.138,25,0.32
5086,19.9,19.9,0,19.9,0,19.9,0,19.9,0,19.9,0,19.9,0,19.9,0
5087,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5089,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5090,16,16,0,16,0,16,0,13,0.231,13,0.231,9,0.778,9,0.778
5091,16,16,0,16,0,16,0,13,0.231,13,0.231,9,0.778,9,0.778
5093,3,3,0,3,0,3,0,5,-0.4,8,-0.625,5.9,-0.492,5.9,-0.492
5094,17,17,0,17,0,17,0,17,0,17,0,9,0.889,9,0.889
5095,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0
5097,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,17.9,-0.302,17.9,-0.302
5098,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,6,-0.0833
5099,30,30,0,30,0,30,0,30,0,30,0,30,0,50,-0.4
5101,6.5,6.5,0,6.5,0,6.5,0,9.5,-0.316,7.5,-0.133,7,-0.0714,7,-0.0714
5102,7.9,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0
5103,4.9,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0
5104,10.5,10.5,0,10.5,0,10.5,0,10.5,0,13.5,-0.222,9.9,0.0606,10.5,0
5105,7,7,0,7,0,7,0,9,-0.222,6,0.167,9.9,-0.293,7,0
5106,12,12,0,12,0,12,0,10.5,0.143,13,-0.0769,13,-0.0769,18,-0.333
5107,6.8,6.8,0,6.8,0,6.8,0,6.8,0,6.8,0,5,0.36,5,0.36
5108,5,5,0,5,0,5,0,7,-0.286,3.9,0.282,4.5,0.111,4.5,0.111
5109,6,6,0,6,0,6,0,6,0,4,0.5,5.9,0.0169,5.9,0.0169
5110,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
5111,7,7,0,7,0,7,0,4.5,0.556,4.1,0.707,4.1,0.707,5,0.4
5113,12.5,12.5,0,12.5,0,12.5,0,12.5,0,9,0.389,9,0.389,9,0.389
5114,14,14,0,14,0,14,0,14,0,14,0,14,0,14,0
5115,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0
5118,9.2,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0,7.3,0.26
5119,45,45,0,45,0,45,0,45,0,45,0,29,0.552,29,0.552
5120,,,,,,,,,,,,,,,
5121,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0
5123,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0
5126,4.7,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4,0.175
5127,23,23,0,23,0,23,0,29,-0.207,29,-0.207,25,-0.08,13,0.769
5129,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0
5132,29,29,0,29,0,29,0,29,0,29,0,29,0,29,0
5134,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5136,,,,,,,,,,,,,,,
5139,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
5141,,,,,,,,,,,,,,,
5143,,,,,,,,,,,,,,,
5147,,,,,,,,,,,,,,,
5151,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0
5153,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
5156,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
5158,15.8,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0,11.9,0.328,11.9,0.328
5160,,,,,,,,,,,,,,,
5163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0
5164,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0
5165,25,25,0,25,0,25,0,25,0,25,0,25,0,16,0.562
5167,17.5,17.5,0,17.5,0,17.5,0,16.5,0.0606,16.5,0.0606,16.5,0.0606,16.5,0.0606
5168,45,45,0,45,0,44,0.0227,44,0.0227,44,0.0227,39,0.154,39,0.154
5171,28,28,0,28,0,28,0,28,0,28,0,19,0.474,19,0.474
5173,26,26,0,26,0,26,0,26,0,26,0,22.9,0.135,22.9,0.135
5175,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0
5177,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7,0.0714,6.5,0.154,5.9,0.271
5178,30,30,0,30,0,30,0,,,30,0,,,,
5179,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0
5180,30,30,0,30,0,20,0.5,20,0.5,20,0.5,20,0.5,20,0.5
5181,7.5,7.5,0,7.5,0,7.5,0,6,0.25,4.5,0.667,4,0.875,3.5,1.14
5183,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0
5184,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5187,13.1,13.1,0,13.1,0,13.1,0,13.1,0,13.1,0,13.1,0,19,-0.311
5188,26,26,0,26,0,26,0,26,0,26,0,26,0,26,0
5190,30,30,0,30,0,30,0,30,0,,,,,,
5191,186,186,0,186,0,186,0,186,0,186,0,186,0,186,0
5192,5,5,0,5,0,5,0,5,0,5,0,7.5,-0.333,7.5,-0.333
5195,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0
5196,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0
5199,43,43,0,43,0,43,0,43,0,43,0,39,0.103,39,0.103
5200,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
5201,75,75,0,75,0,75,0,87,-0.138,90,-0.167,99,-0.242,99,-0.242
5202,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
5203,30,30,0,30,0,30,0,30,0,30,0,,,25,0.2
5205,19.5,19.5,0,19.5,0,18,0.0833,18,0.0833,18,0.0833,18,0.0833,15,0.3
5206,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0
5207,54,54,0,54,0,54,0,54,0,54,0,54,0,54,0
5208,36,36,0,36,0,36,0,36,0,36,0,36,0,36,0
5209,53,53,0,53,0,53,0,53,0,53,0,28,0.893,28,0.893
5212,8,8,0,8,0,8,0,8,0,15,-0.467,15,-0.467,21,-0.619
5213,21,21,0,21,0,21,0,21,0,21,0,21,0,15,0.4
5216,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0
5217,30,30,0,30,0,20,0.5,,,,,,,20,0.5
5224,500,500,0,500,0,500,0,500,0,500,0,500,0,500,0
5226,11,11,0,11,0,11,0,11,0,11,0,,,8,0.375
5228,65.5,65.5,0,65.5,0,65.5,0,65.5,0,65.5,0,65.5,0,65.5,0
5229,18.9,18.9,0,18.9,0,18.9,0,18.9,0,,,,,,
5230,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0
5231,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
5235,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0
5267,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5268,36,36,0,36,0,36,0,36,0,36,0,36,0,36,0
5269,36,36,0,36,0,36,0,36,0,36,0,36,0,36,0
5270,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5271,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5272,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5273,,,,,,,,,,,,,,,
5290,,,,,,,,,,,,,,,
5294,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0
5298,21.6,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0
5312,,,,,,,,,,,,,,,
5314,21.3,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0
5330,,,,,,,,,,,,,,,
5343,25.4,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0
5355,12.7,12.7,0,12.7,0,12.7,0,12.7,0,12.7,0,12.7,0,12.7,0
5356,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0
5398,9.7,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0
5409,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5412,16.6,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0
5418,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5419,13.7,13.7,0,13.7,0,13.7,0,13.7,0,13.7,0,13.7,0,13.7,0
5423,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5430,,,,,,,,,,,,,,,
5438,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5448,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5451,16.6,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0
5472,45,45,0,45,0,45,0,45,0,45,0,25,0.8,25,0.8
5491,21,21,0,21,0,21,0,21,0,21,0,21,0,15,0.4
5512,100,100,0,100,0,100,0,100,0,100,0,100,0,100,0
5513,,,,,,,,,,,,,,,
5514,,,,,,,,,,,,,,,
5515,,,,,,,,,,,,,,,
5516,,,,,,,,,,,,,,,
5521,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
5522,,,,,,,,,,,,,,,
5523,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
5524,,,,,,,,,,,,,,,
5525,,,,,,,,,,,,,,,
5535,,,,,,,,,,,,,,,
5537,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0
5547,,,,,,,,,,,,,,,
5561,37,37,0,37,0,37,0,37,0,37,0,29,0.276,39,-0.0513
5563,43,43,0,43,0,43,0,43,0,43,0,39,0.103,39,0.103
5572,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,4.9,0.122,4.9,0.122
5573,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,4.9,0.122,4.9,0.122
5574,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,4.9,0.122,4.9,0.122
5580,,,,,,,,,,,,,,,
5583,,,,,,,,,,,,,,,
5585,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,4.9,0.122,4.9,0.122
5586,3.4,3.4,0,3.4,0,3.4,0,3.4,0,3.4,0,3.4,0,3.4,0
5588,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,11.9,0.084,,
5589,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0,10.9,0.0917,10.9,0.0917
5591,,,,,,,,,,,,,,,
5593,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,11.9,0.084,,
5595,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,11.9,0.084,11.9,0.084
5597,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,11.9,0.084,11.9,0.084
5605,27.9,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0
5632,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5633,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5642,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5644,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,,,7.9,0.127
5726,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0
5727,24,24,0,24,0,24,0,24,0,24,0,21,0.143,21,0.143
5731,22,22,0,22,0,22,0,22,0,22,0,19,0.158,19,0.158
5758,34,34,0,34,0,34,0,34,0,34,0,25.5,0.333,25.5,0.333
5788,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5791,,,,,,,,,,,,,,,
5795,16,16,0,16,0,16,0,16,0,16,0,16,0,11.5,0.391
5796,,,,,,,,,,,,,,,
5797,9.6,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0
6716,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,38,0.0395
6717,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,38,0.0395
6720,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,38,0.0395
6735,12,12,0,12,0,12,0,12,0,11.2,0.0714,11.2,0.0714,11.2,0.0714
6736,24,24,0,24,0,24,0,24,0,23,0.0435,23,0.0435,23,0.0435
6737,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25,0.02,25,0.02,25,0.02
6744,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13,0.0154,13,0.0154
6748,8.5,8.5,0,8.5,0,8.5,0,8.5,0,,,,,,
6753,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.7,-0.0351
6754,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
6788,19,19,0,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152
6819,36,36,0,36,0,36,0,36,0,36,0,36,0,,
6878,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0
7795,66.5,66.5,0,66.5,0,66.5,0,66.5,0,66.5,0,66.5,0,66.5,0
7817,,,,,,,,,,,,,,,
7975,35.7,35.7,0,35.7,0,35.7,0,35.7,0,35.7,0,35,0.02,35,0.02
8176,29,29,0,29,0,29,0,29,0,29,0,29,0,29,0
8184,30.5,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0
8192,30.3,30.3,0,30.3,0,30.3,0,30.3,0,30.3,0,25,0.212,30,0.01
8206,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0
8210,4.9,4.9,0,4.9,0,4.9,0,4.6,0.0652,4.6,0.0652,4.6,0.0652,4.6,0.0652
8214,15.8,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0
8222,15.8,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0
8257,17,17,0,17,0,17,0,17,0,17,0,17,0,17,0
8265,18.2,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0
8354,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
8362,19.5,19.5,0,19.5,0,19.5,0,23.5,-0.17,23.5,-0.17,23.5,-0.17,23.5,-0.17
8487,25,25,0,25,0,25,0,,,,,,,,
9008,76,76,0,76,0,76,0,76,0,76,0,76,0,76,0
9032,42,42,0,42,0,42,0,42,0,42,0,42,0,42,0
9040,36,36,0,36,0,36,0,36,0,36,0,36,0,36,0
9045,,,,,,,,,,,,,,,
9199,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0
9202,26,26,0,26,0,26,0,26,0,26,0,26,0,26,0
