id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio
1007,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,10.6,0.226
1015,,,,,,,,,,,,,,,,,
1023,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,10.6,0.226
1031,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,10.6,0.226
1040,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,10.6,0.226
1058,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,10.6,0.226
1074,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,10.6,0.226
1082,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19.5,0.128
1090,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19.5,0.128
1104,,,,,,,,,,,,,,,,,
1112,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19.5,0.128
1120,,,,,,,,,,,,,,,,,
1139,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19.5,0.128
1155,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19.5,0.128
1163,,,,,,,,,,,,,,,,,
1557,,,,,,,,,,,,,,,,,
1605,5.2,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0
1618,,,,,,,,,,,,,,,,,
1621,36.5,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0,36.5,0,,,26,0.404
1623,,,,,,,,,,,,,,,,,
1626,6,6,0,6,0,6,0,6,0,6,0,6,0,6,0,5.4,0.111
1628,6,6,0,6,0,6,0,6,0,6,0,6,0,6,0,5.4,0.111
1629,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,18.5,0.0541
1644,,,,,,,,,,,,,,,,,
1655,7.7,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,,
1656,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0,,
1659,11.7,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0
1661,11.7,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0,11.7,0
1672,,,,,,,,,,,,,,,,,
1673,,,,,,,,,,,,,,,,,
1674,,,,,,,,,,,,,,,,,
1675,9.3,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0
1713,,,,,,,,,,,,,,,,,
1714,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1715,,,,,,,,,,,,,,,,,
