id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio
1007,13,13,0,13,0,13,0,10.5,0.238,,
1015,13.8,13.8,0,13.8,0,13.8,0,10.5,0.314,10.5,0.314
1023,13,13,0,13,0,13,0,10.5,0.238,10.5,0.238
1031,13,13,0,13,0,13,0,10.5,0.238,10.5,0.238
1082,21.9,21.9,0,21.9,0,21.9,0,19.5,0.123,19.5,0.123
1090,22.5,22.5,0,22.5,0,22.5,0,19.5,0.154,19.5,0.154
1104,,,,,,,,,,,
1112,21.9,21.9,0,21.9,0,21.9,0,19.5,0.123,19.5,0.123
1120,21.9,21.9,0,21.9,0,21.9,0,19.5,0.123,19.5,0.123
1139,21.9,21.9,0,21.9,0,21.9,0,19.5,0.123,,
1155,21.9,21.9,0,21.9,0,21.9,0,19.5,0.123,19.5,0.123
1163,25,25,0,25,0,25,0,19.5,0.282,19.5,0.282
1198,49.9,49.9,0,49.9,0,49.9,0,44,0.134,,
1557,,,,,,,,,,,
1610,4.5,4.5,0,4.5,0,4.5,0,,,4.5,0
1618,3,3,0,3,0,3,0,3,0,2.5,0.2
1621,,,,,,,,,,,
1623,,,,,,,,,,,
1624,,,,,,,,,,,
1625,,,,,,,,,,,
1626,5.7,5.7,0,5.7,0,5.5,0.0364,5.5,0.0364,5.5,0.0364
1628,5.7,5.7,0,5.7,0,5.5,0.0364,5.5,0.0364,5.5,0.0364
1629,19,19,0,19,0,19,0,19,0,19,0
1644,120,120,0,120,0,120,0,120,0,120,0
1655,7.2,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0
1656,7,7,0,7,0,7,0,7,0,7,0
1657,7,7,0,7,0,7,0,7,0,7,0
1659,11.8,11.8,0,11.8,0,11.8,0,11.8,0,7.5,0.573
1661,11.8,11.8,0,11.8,0,11.8,0,11.8,0,7.5,0.573
1668,,,,,,,,,,,
1705,5,5,0,5,0,5,0,5,0,5,0
1714,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0
1715,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0
1717,42,42,0,42,0,42,0,42,0,42,0
1718,52,52,0,52,0,52,0,52,0,52,0
1719,40,40,0,40,0,40,0,40,0,40,0
1731,10.2,10.2,0,10.2,0,10.2,0,10.2,0,9.2,0.109
1734,50.6,50.6,0,50.6,0,52,-0.0269,,,52,-0.0269
1746,7.7,7.7,0,7.7,0,7.7,0,,,,
1747,22,22,0,22,0,22,0,22,0,22,0
1751,,,,,,,,,,,
1756,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0
1758,18,18,0,18,0,18,0,18,0,18,0
1767,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
1779,17.8,17.8,0,17.8,0,17.8,0,17.8,0,16.5,0.0788
1792,17.8,17.8,0,17.8,0,17.8,0,17.8,0,16.5,0.0788
1795,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
1799,105,105,0,105,0,105,0,105,0,105,0
1800,54,54,0,54,0,54,0,54,0,54,0
1801,14,14,0,14,0,14,0,14,0,14,0
1825,62.9,62.9,0,62.9,0,62.9,0,62.9,0,62.9,0
1831,13.5,13.5,0,13.5,0,13.5,0,13.5,0,12.5,0.08
1832,19,19,0,19,0,19,0,19,0,16.9,0.124
1833,19,19,0,19,0,19,0,19,0,17.5,0.0857
1834,19,19,0,19,0,19,0,19,0,17.5,0.0857
1842,12.5,12.5,0,12.5,0,12.5,0,12.5,0,,
1844,12,12,0,12,0,12,0,12,0,12,0
1846,14,14,0,14,0,14,0,14,0,14,0
1849,,,,,,,,,,,
1851,9.3,9.3,0,9.3,0,9.3,0,9.3,0,9.3,0
1863,,,,,,,,,,,
1867,255,255,0,255,0,255,0,255,0,255,0
1870,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
1872,26.9,26.9,0,26.9,0,24,0.121,24,0.121,24,0.121
1880,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
1883,59,59,0,59,0,59,0,59,0,59,0
1884,59,59,0,59,0,59,0,59,0,59,0
1885,51.5,51.5,0,51.5,0,51.5,0,51.5,0,45,0.144
1887,51.5,51.5,0,51.5,0,51.5,0,51.5,0,47.5,0.0842
1888,51.5,51.5,0,51.5,0,51.5,0,51.5,0,47.5,0.0842
1889,51.5,51.5,0,51.5,0,51.5,0,51.5,0,47.5,0.0842
1891,,,,,,,,,,,
1920,36.9,36.9,0,36.9,0,36.9,0,36.9,0,35.9,0.0279
1971,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0
2194,8,8,0,8,0,,,,,,
2585,15,15,0,15,0,15,0,15,0,11.9,0.261
2640,39.8,39.8,0,39.8,0,39.8,0,39.8,0,39.8,0
2677,15,15,0,15,0,15,0,15,0,14.5,0.0345
2718,21,21,0,21,0,21,0,21,0,21,0
3265,,,,,,,,,,,
3270,53,53,0,53,0,53,0,53,0,54,-0.0185
3573,6.4,6.4,0,,,,,,,,
3705,135,135,0,135,0,135,0,135,0,135,0
3710,41.5,41.5,0,41.5,0,41.5,0,41.5,0,41.5,0
3744,88,88,0,88,0,88,0,88,0,88,0
3751,7.5,7.5,0,,,,,,,,
3757,14.2,14.2,0,14.2,0,14.2,0,14.2,0,12.7,0.118
3760,7.5,7.5,0,7.5,0,7.5,0,7.5,0,6,0.25
3794,9,9,0,9,0,9,0,9,0,9,0
3808,9,9,0,9,0,9,0,9,0,9,0
3824,9,9,0,9,0,9,0,9,0,9,0
3871,80,80,0,80,0,,,80,0,80,0
3873,80,80,0,80,0,80,0,80,0,80,0
3883,7.5,7.5,0,7.5,0,7.5,0,7.5,0,6,0.25
4795,17.5,17.5,0,17.5,0,17.5,0,17.5,0,16,0.0938
4797,17.5,17.5,0,17.5,0,17.5,0,17.5,0,16,0.0938
4928,9.3,9.3,0,9.3,0,9.3,0,9.3,0,8,0.163
4944,9.3,9.3,0,9.3,0,9.3,0,9.3,0,8,0.163
5003,33,33,0,33,0,33,0,33,0,31.5,0.0476
5007,40,40,0,40,0,41.5,-0.0361,43.5,-0.0805,47,-0.149
5008,6.7,6.7,0,6.7,0,6.7,0,6.7,0,6.7,0
5011,6,6,0,6,0,6,0,6,0,6,0
5012,4,4,0,4,0,4,0,4,0,4,0
5014,26,26,0,26,0,26,0,26,0,26,0
5015,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
5016,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
5017,9.5,9.5,0,9.5,0,9.5,0,7.5,0.267,7.5,0.267
5021,21,21,0,21,0,21,0,21,0,21,0
5022,,,,,,,,,,,
5023,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5025,10.7,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0
5026,22.5,22.5,0,22.5,0,15.6,0.442,15.6,0.442,15.6,0.442
5028,40,40,0,40,0,25,0.6,25,0.6,,
5030,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
5031,8.9,8.9,0,8.9,0,6.7,0.328,6.7,0.328,6.7,0.328
5032,5.9,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0
5035,60,60,0,60,0,54.9,0.0929,54.9,0.0929,54.9,0.0929
5036,5.7,5.7,0,5.7,0,5.7,0,5.7,0,5.7,0
5038,4,4,0,4,0,4,0,4,0,4,0
5040,13,13,0,13,0,13,0,13,0,13,0
5044,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
5048,56.2,56.2,0,56.2,0,56.2,0,56.2,0,56.2,0
5049,58.9,58.9,0,58.9,0,58.9,0,58.9,0,58.9,0
5050,68,68,0,68,0,68,0,78.5,-0.134,54.5,0.248
5054,8,8,0,8,0,8.5,-0.0588,8.5,-0.0588,8.5,-0.0588
5055,17.3,17.3,0,17.3,0,17.3,0,15,0.153,14.5,0.193
5056,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
5057,8.8,8.8,0,8.8,0,7.5,0.173,7.5,0.173,7.5,0.173
5059,8.8,8.8,0,8.8,0,8.5,0.0353,8.5,0.0353,8.5,0.0353
5060,13,13,0,13,0,11.1,0.171,10,0.3,10.5,0.238
5062,9.5,9.5,0,9.5,0,9.5,0,9.5,0,11,-0.136
5063,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
5064,5.5,5.5,0,5.5,0,5.5,0,5.5,0,6.5,-0.154
5065,12.5,12.5,0,12.5,0,12,0.0417,12,0.0417,12.3,0.0163
5067,8,8,0,8,0,7.5,0.0667,7.5,0.0667,7.5,0.0667
5068,28,28,0,28,0,28,0,29.5,-0.0508,29.5,-0.0508
5069,18,18,0,18,0,18,0,18,0,18,0
5071,13,13,0,13,0,13,0,13,0,13,0
5072,13,13,0,13,0,13,0,13,0,15.1,-0.139
5073,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
5075,27,27,0,27,0,28,-0.0357,26.5,0.0189,26.5,0.0189
5077,7,7,0,7,0,7,0,8.5,-0.176,8.5,-0.176
5081,17,17,0,17,0,17,0,13,0.308,13,0.308
5083,12,12,0,12,0,13.2,-0.0909,13.2,-0.0909,13.2,-0.0909
5085,23,23,0,23,0,23,0,23,0,23,0
5087,9.5,9.5,0,9.5,0,9.5,0,9.5,0,8.5,0.118
5088,7.5,7.5,0,7.5,0,7.5,0,7.5,0,6.3,0.19
5089,10,10,0,10,0,10,0,10,0,8.5,0.176
5093,7.5,7.5,0,7.5,0,7.3,0.0274,7,0.0714,8,-0.0625
5094,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5095,9,9,0,9,0,9,0,9,0,11,-0.182
5097,10.8,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0
5098,7,7,0,7,0,7,0,7,0,7,0
5099,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
5101,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
5102,11,11,0,11,0,11,0,11,0,11,0
5103,4.5,4.5,0,4.5,0,4.5,0,4.5,0,5.5,-0.182
5104,12.5,12.5,0,12.5,0,12.5,0,12.5,0,9,0.389
5105,9,9,0,9,0,9,0,9,0,6.5,0.385
5106,15,15,0,15,0,17,-0.118,17,-0.118,19,-0.211
5108,5,5,0,5,0,5,0,5,0,5,0
5111,4,4,0,4,0,4,0,4,0,4,0
5113,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
5114,14,14,0,14,0,14,0,14,0,14,0
5115,8,8,0,8,0,8,0,8,0,8,0
5118,8.5,8.5,0,8.5,0,8.5,0,8.5,0,7.5,0.133
5119,48,48,0,48,0,48,0,48,0,48,0
5121,9,9,0,9,0,9,0,9,0,9,0
5123,36,36,0,36,0,36,0,36,0,36,0
5126,4.7,4.7,0,4.7,0,4.7,0,4.7,0,3.7,0.27
5127,18.6,18.6,0,18.6,0,18.6,0,18.6,0,18.6,0
5129,16.5,16.5,0,16.5,0,16.5,0,16,0.0312,16,0.0312
5134,21,21,0,21,0,21,0,21,0,21,0
5135,37.5,37.5,0,37.5,0,,,49,-0.235,49,-0.235
5136,,,,,,,,,,,
5139,20,20,0,20,0,20,0,20,0,20,0
5140,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5154,20,20,0,20,0,,,20,0,,
5156,23,23,0,23,0,23,0,23,0,23,0
5160,,,,,,,,,,,
5165,25,25,0,25,0,16,0.562,16,0.562,16,0.562
5168,,,,,,,,,,,
5171,,,,,,,,,,,
5173,22,22,0,22,0,22,0,22,0,22,0
5175,18,18,0,18,0,18,0,18,0,18,0
5178,,,,,,,,,,,
5180,20,20,0,20,0,20,0,20,0,20,0
5196,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5199,29.6,29.6,0,29.6,0,29.6,0,29.6,0,29.6,0
5203,30,30,0,30,0,25,0.2,25,0.2,25,0.2
5205,18,18,0,18,0,15,0.2,15,0.2,15,0.2
5206,,,,,,,,,,,
5209,55,55,0,55,0,55,0,55,0,55,0
5212,17,17,0,17,0,16.5,0.0303,14.5,0.172,19,-0.105
5213,21,21,0,21,0,15,0.4,15,0.4,15,0.4
5220,25.5,25.5,0,25.5,0,25.5,0,25,0.02,,
5226,11,11,0,11,0,8,0.375,8,0.375,8,0.375
5228,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
5230,19.9,19.9,0,19.9,0,19.9,0,19.9,0,19.9,0
5231,7,7,0,7,0,7,0,7,0,7,0
5235,27.5,27.5,0,27.5,0,27,0.0185,27,0.0185,27,0.0185
5236,55,55,0,55,0,59.5,-0.0756,64,-0.141,,
5290,14,14,0,14,0,14,0,14,0,14,0
5312,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0
5355,13,13,0,13,0,13,0,13,0,13,0
5363,12.8,12.8,0,12.8,0,12.8,0,12.8,0,,
5398,10,10,0,10,0,10,0,10,0,10,0
5448,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5472,28,28,0,28,0,28,0,28,0,28,0
5491,21,21,0,21,0,15,0.4,15,0.4,15,0.4
5521,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5522,10.2,10.2,0,10.2,0,10.2,0,10.2,0,10.2,0
5523,10.8,10.8,0,10.8,0,10.8,0,10.8,0,10.8,0
5524,9.8,9.8,0,9.8,0,9.8,0,9.8,0,,
5525,7.5,7.5,0,7.5,0,7.5,0,,,7.5,0
5526,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
5535,,,,,,,,,,,
5634,40,40,0,40,0,40,0,40,0,40,0
5726,24,24,0,24,0,24,0,24,0,24,0
5727,21,21,0,21,0,21,0,21,0,21,0
5731,,,,,,,,,,,
5788,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5795,,,,,,,,,,,
5877,,,,,,,,,,,
6715,39,39,0,39,0,39,0,39,0,39,0
6717,39,39,0,39,0,39,0,39,0,39,0
6720,39,39,0,,,,,,,,
6729,47.5,47.5,0,47.5,0,47.5,0,47.5,0,47.5,0
6735,11.3,11.3,0,11.3,0,11.3,0,11.3,0,11.3,0
6736,22.9,22.9,0,,,,,,,22.9,0
6737,24.9,24.9,0,,,,,,,24.9,0
6744,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0
6753,6,6,0,6,0,6,0,6,0,4.9,0.224
6754,6,6,0,6,0,6,0,6,0,4.9,0.224
6778,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
6788,17,17,0,17,0,17,0,17,0,17,0
6819,36.5,36.5,0,36.5,0,36.5,0,36.5,0,,
6878,29.9,29.9,0,29.9,0,29.9,0,31,-0.0355,31,-0.0355
7817,,,,,,,,,,,
7880,,,,,,,,,,,
7975,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0
8176,30,30,0,30,0,30,0,30,0,30,0
8184,35.5,35.5,0,35.5,0,35.5,0,35.5,0,35.5,0
8192,31,31,0,31,0,31,0,31,0,31,0
8206,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0
8210,4.7,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0
8214,16.2,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0
8222,16.2,16.2,0,16.2,0,16.2,0,16.2,0,16.2,0
8257,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
8265,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
8354,22,22,0,22,0,22,0,22,0,22,0
8362,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
8487,25.9,25.9,0,25.9,0,25.9,0,,,,
8773,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
8774,,,,,,,,,,,
8775,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0
9008,78,78,0,78,0,78,0,78,0,78,0
9032,43.5,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0
9040,37,37,0,37,0,37,0,37,0,37,0
9045,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
9046,4.5,4.5,0,4.5,0,4.5,0,5.3,-0.151,5.2,-0.135
9049,4.5,4.5,0,4.5,0,4.5,0,5.3,-0.151,5.3,-0.151
9050,4.5,4.5,0,4.5,0,4.5,0,5.3,-0.151,5.2,-0.135
9199,24.5,24.5,0,24.5,0,24.5,0,24.5,0,,
9202,26,26,0,26,0,26,0,26,0,26,0
9718,36.9,36.9,0,36.9,0,36.9,0,36.9,0,35.9,0.0279
10187,99,99,0,99,0,99,0,99,0,89,0.112
10669,4,4,0,4,0,4,0,4,0,5.2,-0.231
10971,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
10972,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
10973,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
11053,93.6,93.6,0,93.6,0,93.6,0,93.6,0,93.6,0
11078,13.9,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0
11080,13.9,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0
11096,35,35,0,35,0,35,0,35,0,35,0
11339,31,31,0,31,0,31,0,31,0,31,0
11347,31,31,0,31,0,31,0,31,0,31,0
11363,31,31,0,31,0,31,0,31,0,31,0
11571,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.9,-0.0175
11649,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21,0.0238
11671,8,8,0,8,0,8,0,8,0,8,0
11672,8,8,0,8,0,8,0,8,0,8,0
11683,8,8,0,8,0,8,0,8,0,8,0
11738,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
11762,15.5,15.5,0,15.5,0,15.5,0,15.5,0,14.9,0.0403
11784,18.5,18.5,0,18.5,0,18.5,0,18.5,0,17,0.0882
11785,18.5,18.5,0,18.5,0,18.5,0,18.5,0,,
12105,14.2,14.2,0,14.2,0,14.2,0,14.2,0,14.2,0
12173,7,7,0,7,0,7,0,7,0,7,0
12174,5.2,5.2,0,5.2,0,5.2,0,5.2,0,5.2,0
12175,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0
12177,,,,,,,,,,,
12180,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
12183,80,80,0,80,0,80,0,80,0,80,0
12184,65,65,0,65,0,65,0,65,0,65,0
12185,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
12187,8.3,8.3,0,8.3,0,8.3,0,8.3,0,8.3,0
12191,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
12192,60,60,0,60,0,60,0,60,0,60,0
12193,42.3,42.3,0,42.3,0,42.3,0,42.3,0,42.3,0
12194,53,53,0,53,0,53,0,53,0,53,0
12197,95,95,0,95,0,95,0,95,0,95,0
12204,13.6,13.6,0,13.6,0,13.6,0,13.6,0,13.6,0
12331,49,49,0,49,0,49,0,49,0,49,0
12332,49,49,0,49,0,49,0,49,0,49,0
12338,49,49,0,49,0,49,0,49,0,49,0
12429,8.4,8.4,0,8.4,0,8.4,0,8.4,0,,
12551,58,58,0,58,0,58,0,58,0,58,0
12561,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
12562,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0
12778,19,19,0,19,0,19,0,19,0,19,0
13200,,,,,,,,,,,
13226,,,,,,,,,,,
13293,8.2,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0
13570,21.6,21.6,0,21.6,0,19,0.137,19,0.137,19,0.137
13573,19,19,0,19,0,19,0,19,0,19,0
