id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio,365,365_cambio
1007,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154
1015,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,13,0.192
1023,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154
1031,15,15,0,15,0,15,0,,,15,0,15,0,15,0,,,15,0,,
1040,,,,,,,,,,,,,,,,,,,,,
1058,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,,,15,0,13,0.154
1074,15,15,0,15,0,15,0,,,15,0,15,0,15,0,15,0,15,0,13,0.154
1082,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,22,0.227
1090,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,22,0.273
1104,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,,,22,0.227
1112,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,22,0.227
1120,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,,,,
1139,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,22,0.227
1155,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,22,0.227
1163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,25,0.12
1557,,,,,,,,,,,,,,,,,,,,,
1605,,,,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,,,,
1621,25,25,0,25,0,25,0,24.5,0.0204,24.5,0.0204,37,-0.324,37,-0.324,37.5,-0.333,37.5,-0.333,36.5,-0.315
1623,,,,,,,,,,,,,,,,,,,,,
1626,,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,,
1629,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25.5,-0.0196,19.5,0.282
1644,,,,,,,,,,,,,,,,,,,,,
1655,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0,13.3,-0.248,12.5,-0.2,7.7,0.299
1656,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0,13,-0.231,12.5,-0.2,7.3,0.37
1659,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,12.5,0.2,11.7,0.282
1661,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154,11.7,0.282
1672,12.5,12.5,0,12.5,0,12.5,0,,,,,,,,,,,,,,
1673,,,,,,,,,,,,,,,,,,,,,
1674,,,,,,,,,,,,,,,,,,,,,
1675,12.5,12.5,0,12.5,0,12.5,0,,,,,,,,,,,,,9.3,0.344
1713,,,,,,,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,,,,,,,,
1717,,,,,,,,,,,,,,,,,,,,,
1718,81.5,81.5,0,81.5,0,81.5,0,81.5,0,81.5,0,,,,,,,,,,
1719,,,,,,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,,,,,
1731,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,17.7,-0.237,10.2,0.324
1734,,,,,,,,,,,,,,,,,,,,,
1743,,,,,,,,,,,,,,,,,,,,,
1746,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,7.7,0.169,7.7,0.169
1747,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,21.5,0.233
1751,,,,,,,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,,,,,
1779,22.5,22.5,0,22.5,0,22.5,0,22.5,0,22.5,0,30.5,-0.262,30.5,-0.262,30.5,-0.262,,,17.5,0.286
1801,14.7,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,,,,,12.8,0.148
1802,,,,,,,,,,,,,,,,,,,,,
1820,,,,,,,,,,,,,,,,,,,,,
1825,64,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,60,0.0667
1831,,,,,,,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,,,,,,,,
1863,,,,,,,,,,,,,,,,,,,,,
1864,,,,,,,,,,,,,,,,,,,,,
1867,355,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,246,0.443
1872,,,,,,,,,,,,,,,,,,,,,
1883,130,130,0,130,0,130,0,130,0,130,0,130,0,130,0,130,0,130,0,81.5,0.595
1887,,,,,,,,,,,,,,,,,,,,,
1888,,,,,,,,,,,,,,,,,,,,,
