id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio
39717,,,,,,,,,,,,,,,,,,,
39718,86,86,0,86,0,86,0,86,0,86,0,73,0.178,73,0.178,,,56,0.536
40001,32,32,0,33,-0.0303,33,-0.0303,33,-0.0303,33,-0.0303,26.5,0.208,22.5,0.422,17,0.882,17,0.882
40467,20,20,0,19,0.0526,19,0.0526,19,0.0526,17.9,0.117,17.9,0.117,16.4,0.22,16.4,0.22,,
40470,,,,,,,,,,,,,,,,,,,
41516,189,189,0,189,0,189,0,189,0,189,0,146,0.299,146,0.299,114,0.651,114,0.651
41717,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,23.7,0.329,19.9,0.583,18,0.75,17.5,0.8
41720,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,23.7,0.329,19.9,0.583,18,0.75,17.5,0.8
41977,42,42,0,42,0,42,0,42,0,42,0,38,0.105,38,0.105,38,0.105,38,0.105
42056,22.3,22.3,0,22.3,0,22.3,0,20.4,0.0931,20.4,0.0931,17.5,0.274,17.5,0.274,17.5,0.274,16.2,0.377
42064,22.3,22.3,0,22.3,0,22.3,0,20.4,0.0931,20.4,0.0931,17.5,0.274,17.5,0.274,17.5,0.274,16.2,0.377
42161,67.6,67.6,0,67.6,0,67.6,0,67.6,0,67.6,0,56.3,0.201,56.3,0.201,50,0.352,,
43354,56,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,55,0.0182
44977,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,15,0.193,15,0.193,14.3,0.252,14.5,0.234
45233,,,,,,,,,,,,,,,,,,,
45314,36,36,0,36,0,33,0.0909,33,0.0909,33,0.0909,27,0.333,,,23,0.565,22,0.636
45549,,,,,,,,,,,,,,,,,,,
45688,,,,,,,,,,,,,,,,,,,
45788,72,72,0,72,0,72,0,72,0,72,0,60,0.2,60,0.2,,,,
45789,,,,,,,,,,,,,,,,,,,
45792,,,,,,,,,,,,,,,,,,,
45793,,,,,,,,,,,,,,,,,,,
46106,,,,,,,,,,,,,,,,,,,
46107,,,,,,,,,,,,,,,,,,,
46108,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,4.5,0.222,4.5,0.222
46135,,,,,,,,,,,,,,,,,,,
46351,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,14,0.107,14,0.107
46655,40.8,40.8,0,40.8,0,40.8,0,39.5,0.0329,39.5,0.0329,37.5,0.088,31.3,0.304,28.7,0.422,27.5,0.484
46663,42,42,0,42,0,42,0,39.5,0.0633,39.5,0.0633,38.8,0.0825,31.3,0.342,28.7,0.463,27.5,0.527
46710,4.8,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4.8,0,4,0.2,4,0.2
47187,7,7,0,7,0,6.8,0.0294,6.8,0.0294,6.8,0.0294,6,0.167,5.5,0.273,,,4.7,0.489
47391,,,,,,,,,,,,,,,,,,,
47392,649,649,0,649,0,649,0,649,0,649,0,479,0.355,479,0.355,459,0.414,387,0.677
47397,,,,,,,,,,,,,,,,,,,
47398,,,,,,,,,,,,,,,,,,,
47457,189,189,0,189,0,189,0,189,0,189,0,189,0,175,0.08,,,165,0.145
47678,649,649,0,649,0,649,0,649,0,595,0.0908,499,0.301,499,0.301,445,0.458,389,0.668
48526,52,52,0,38.5,0.351,38.5,0.351,38.5,0.351,38.5,0.351,35.9,0.448,35.9,0.448,35.9,0.448,35.5,0.465
48534,,,,,,,,,,,,,,,,,,,
48658,15,15,0,12.9,0.163,12.9,0.163,12.9,0.163,12.9,0.163,12.9,0.163,11.7,0.282,11.7,0.282,11.5,0.304
48666,20,20,0,17,0.176,17,0.176,17,0.176,17,0.176,17,0.176,15.5,0.29,15.5,0.29,15.2,0.316
48674,95.5,95.5,0,83,0.151,83,0.151,83,0.151,83,0.151,83,0.151,76,0.257,76,0.257,75,0.273
48704,20,20,0,17,0.176,17,0.176,17,0.176,17,0.176,17,0.176,15.5,0.29,15.5,0.29,15.2,0.316
48720,95.5,95.5,0,83,0.151,83,0.151,83,0.151,83,0.151,83,0.151,76,0.257,76,0.257,75,0.273
48778,,,,,,,,,,,,,,,,,,,
49069,,,,,,,,,,,,,,,,,,,
49071,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,,
49085,,,,,,,,,,,,,,,,,,,
49220,,,,,,,,,,,,,,,,,,,
49905,,,,,,,,,,,,,,,,,,,
50006,92,92,0,92,0,92,0,92,0,92,0,79.5,0.157,56,0.643,56,0.643,48.5,0.897
50011,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,13.5,0.185
50015,80,80,0,80,0,80,0,80,0,80,0,80,0,68.5,0.168,68.5,0.168,62.5,0.28
50030,,,,,,,,,,,,,,,,,,,
50031,198,198,0,198,0,198,0,198,0,198,0,150,0.32,137,0.445,130,0.523,130,0.523
50032,11,11,0,11,0,11,0,9,0.222,9,0.222,9,0.222,7.3,0.507,7.3,0.507,,
50035,,,,,,,,,,,,,,,,,,,
50066,61.9,61.9,0,61.9,0,61.9,0,53.9,0.148,53.9,0.148,53.9,0.148,53.9,0.148,53.9,0.148,44.9,0.379
50075,349,349,0,349,0,349,0,349,0,295,0.183,259,0.347,259,0.347,235,0.485,209,0.67
50106,,,,,,,,,,,,,,,,,,,
51062,49.9,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,50,-0.002
51063,50.5,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0,50.5,0
51064,64.5,64.5,0,64.5,0,64.5,0,64.5,0,53.5,0.206,49.5,0.303,49.5,0.303,50.4,0.28,50.4,0.28
51284,25,25,0,25,0,25,0,25,0,21,0.19,18.2,0.374,18.2,0.374,18.2,0.374,19.5,0.282
51616,164,164,0,164,0,164,0,164,0,164,0,145,0.131,145,0.131,125,0.313,,
51730,,,,,,,,,,,,,,,,,,,
52257,449,449,0,449,0,449,0,449,0,449,0,299,0.502,299,0.502,286,0.57,286,0.57
53937,11.4,11.4,0,11.4,0,11.4,0,11.4,0,11.4,0,8.2,0.39,6.9,0.652,6,0.9,6,0.9
54060,12,12,0,12,0,10.9,0.101,10.9,0.101,10.9,0.101,10.9,0.101,,,9.8,0.224,9.8,0.224
54061,12,12,0,12,0,10.9,0.101,10.9,0.101,10.9,0.101,10.9,0.101,9.5,0.263,9.8,0.224,9.8,0.224
54062,21.5,21.5,0,21.5,0,19.5,0.103,19.5,0.103,19.5,0.103,19.5,0.103,16.9,0.272,17.5,0.229,17.5,0.229
54063,21.5,21.5,0,21.5,0,19.5,0.103,19.5,0.103,19.5,0.103,19.5,0.103,16.9,0.272,17.5,0.229,13.5,0.593
54330,,,,,,,,,,,,,,,,,,,
54348,,,,,,,,,,,,,,,,,,,
55080,,,,,,,,,,,,,,,,,,,
56030,136,136,0,136,0,136,0,136,0,136,0,149,-0.0872,149,-0.0872,149,-0.0872,140,-0.0279
57093,10,10,0,10,0,10,0,10,0,10,0,8,0.25,8,0.25,,,,
57771,33.9,33.9,0,33.9,0,33.9,0,33.9,0,30.5,0.111,30.5,0.111,30.5,0.111,30.5,0.111,30.5,0.111
57773,33.9,33.9,0,33.9,0,33.9,0,33.9,0,31,0.0935,31,0.0935,31,0.0935,31,0.0935,31,0.0935
57888,,,,,,,,,,,,,,,,,,,
58360,,,,,,,,,,,,,,,,,,,
58378,16.9,16.9,0,16.9,0,16.9,0,16.9,0,16.9,0,15.4,0.0974,12.9,0.31,,,12.5,0.352
58408,,,,,,,,,,,,,,,,,,,
58424,,,,,,,,,,,,,,,,,,,
58432,,,,,,,,,,,,,,,,,,,
58718,,,,,,,,,,,,,,,,,,,
59041,6.5,6.5,0,6.5,0,6.5,0,6.5,0,5.5,0.182,5.5,0.182,5.5,0.182,5,0.3,5,0.3
59366,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10,0.05,10,0.05
61509,,,,,,,,,,,,,,,,,,,
61719,30,30,0,30,0,30,0,30,0,29,0.0345,23.5,0.277,23.5,0.277,,,24,0.25
61731,,,,,,,,,,,,,,,,,,,
61972,,,,,,,,,,,,,,,,,,,
62151,,,,,,,,,,,,,,,,,,,
62190,8.9,8.9,0,8.9,0,8.9,0,,,5.5,0.618,,,,,5.5,0.618,4.9,0.816
62191,17.5,17.5,0,17.5,0,17.5,0,17.5,0,11.5,0.522,11.5,0.522,11.5,0.522,11.5,0.522,10.5,0.667
62510,36.5,36.5,0,36.5,0,36.5,0,34.2,0.0673,34.2,0.0673,,,,,,,,
62511,24,24,0,24,0,24,0,24,0,24,0,,,,,,,,
62600,164,164,0,164,0,164,0,164,0,164,0,139,0.18,109,0.505,105,0.562,,
62618,45,45,0,45,0,45,0,45,0,45,0,38.5,0.169,30,0.5,28.5,0.579,28.5,0.579
62626,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,21.5,0.14,16,0.531,15.5,0.581,14.8,0.655
62669,37.5,37.5,0,35.9,0.0446,35.9,0.0446,35.9,0.0446,35.9,0.0446,35.9,0.0446,35.9,0.0446,35.9,0.0446,,
62717,,,,,,,,,,,,,,,,,,,
62718,,,,,,,,,,,,,,,,,,,
62722,,,,,,,,,,,,,,,,,,,
62725,,,,,,,,,,,,,,,,,,,
62726,,,,,,,,,,,,,,,,,,,
62730,,,,,,,,,,,,,,,,,,,
62779,9,9,0,9,0,9,0,9,0,9,0,8.3,0.0843,8.3,0.0843,,,,
62780,11,11,0,11,0,11,0,11,0,11,0,10,0.1,10,0.1,,,,
62782,,,,,,,,,,,,,,,,,,,
62802,4.7,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,,,,
62803,4.7,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,4.7,0,,,,
63102,138,138,0,138,0,138,0,138,0,138,0,109,0.261,90,0.528,90,0.528,90,0.528
63109,138,138,0,138,0,138,0,138,0,138,0,109,0.261,90,0.528,90,0.528,90,0.528
63789,76,76,0,76,0,76,0,76,0,63.5,0.197,57.5,0.322,57.5,0.322,,,59,0.288
63975,,,,,,,,,,,,,,,,,,,
64017,82.5,82.5,0,82.5,0,82.5,0,82.5,0,68.9,0.197,,,,,63,0.31,63,0.31
64084,,,,,,,,,,,,,,,,,,,
64190,,,,,,,,,,,,,,,,,,,
64262,8.8,8.8,0,8.8,0,8.8,0,8.8,0,8,0.1,7,0.257,7,0.257,7,0.257,7,0.257
64289,82.5,82.5,0,82.5,0,82.5,0,82.5,0,69.9,0.18,59.9,0.377,59.9,0.377,54.5,0.514,54.9,0.503
64292,14.9,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0
64297,45,45,0,39.5,0.139,33.9,0.327,,,39.5,0.139,37,0.216,37,0.216,36.5,0.233,36.5,0.233
64378,,,,,,,,,,,,,,,,,,,
64394,,,,,,,,,,,,,,,,,,,
64408,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
64416,34,34,0,34,0,34,0,34,0,29.5,0.153,29.5,0.153,29.5,0.153,29.5,0.153,30,0.133
64424,37,37,0,37,0,37,0,37,0,32.5,0.138,32.5,0.138,32.5,0.138,32.5,0.138,31.5,0.175
64440,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
64459,,,,,,,,,,,,,,,,,,,
64715,34.9,34.9,0,34.9,0,34.9,0,34.9,0,34.9,0,,,,,22.9,0.524,19.9,0.754
64769,,,,,,,,,,,,,,,,,,,
64866,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18.1,-0.00552,,
64874,,,,,,,,,,,,,,,,,,,
64882,,,,,,,,,,,,,,,,,,,
65005,,,,,,,,,,,,,,,,,,,
65108,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,,,,,,,,
65137,,,,,,,,,,,,,,,,,,,
65149,,,,,,,,,,,,,,,,,,,
65293,15.5,15.5,0,14.5,0.069,12.9,0.202,,,14.5,0.069,14.5,0.069,14.5,0.069,14.5,0.069,14.5,0.069
65390,,,,,,,,,,,,,,,,,,,
65410,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,25,0.06,21.5,0.233,,
65411,,,,,,,,,,,,,,,,,,,
65416,36.1,36.1,0,36.1,0,36.1,0,36.1,0,36.1,0,20,0.805,20,0.805,,,20,0.805
65417,67.1,67.1,0,67.1,0,63,0.0651,59.3,0.132,59.3,0.132,36.9,0.818,35.9,0.869,35.9,0.869,35.9,0.869
65791,41.5,41.5,0,41.5,0,41.5,0,41.5,0,39.5,0.0506,,,34.5,0.203,34.5,0.203,,
65792,83,83,0,83,0,83,0,83,0,80,0.0375,78.5,0.0573,69,0.203,69,0.203,,
65793,52.5,52.5,0,52.5,0,52.5,0,52.5,0,52.5,0,43.5,0.207,43.5,0.207,43.5,0.207,43.5,0.207
65796,,,,,,,,,,,,,,,,,,,
65797,,,,,,,,,,,,,,,,,,,
66508,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,,
66818,49.5,49.5,0,49.5,0,49.5,0,,,33.5,0.478,,,,,33.5,0.478,33.5,0.478
67020,,,,,,,,,,,,,,,,,,,
67047,62.5,62.5,0,46,0.359,38.9,0.607,38.9,0.607,46,0.359,46,0.359,38,0.645,38,0.645,35.9,0.741
67096,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,14.5,0.103,14.5,0.103
67097,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,14.5,0.103,14.5,0.103
67117,38,38,0,38,0,38,0,38,0,34.5,0.101,29,0.31,27,0.407,23,0.652,23,0.652
67520,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
67547,,,,,,,,,,,,,,,,,,,
67580,21,21,0,21,0,21,0,21,0,21,0,17.5,0.2,15,0.4,14,0.5,12,0.75
67679,21,21,0,21,0,21,0,21,0,21,0,17.5,0.2,15,0.4,14.4,0.458,12,0.75
67681,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,6.5,0.154,5.9,0.271,5.5,0.364,4.7,0.596
67683,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,25.5,0.0784,25.5,0.0784,23.7,0.16,21,0.31
67684,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,23.8,0.0714,23.8,0.0714,22.5,0.133,19,0.342
67685,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,23.8,0.0714,23.8,0.0714,22.5,0.133,19,0.342
67781,47.3,47.3,0,49,-0.0347,49,-0.0347,48.5,-0.0247,48.9,-0.0327,39.5,0.197,32.5,0.455,26,0.819,24,0.971
67791,,,,,,,,,,,,,,,,,,,
67980,29,29,0,29,0,29,0,29,0,29,0,29,0,29,0,25.5,0.137,20.5,0.415
67992,59,59,0,59,0,59,0,59,0,59,0,59,0,49.5,0.192,49.5,0.192,47,0.255
68110,15,15,0,15,0,15,0,15,0,15,0,10.7,0.402,10.7,0.402,10.7,0.402,10.7,0.402
68718,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,9,0.167,10.5,0,9,0.167,,
68829,69.9,69.9,0,69.9,0,69.9,0,69.9,0,69.9,0,59.9,0.167,59.9,0.167,55,0.271,49.9,0.401
68837,17.5,17.5,0,17.5,0,17.5,0,17.5,0,15,0.167,15,0.167,15,0.167,14,0.25,13.8,0.268
68845,46.8,46.8,0,36.5,0.282,36.5,0.282,36.5,0.282,36.5,0.282,36.5,0.282,29.9,0.565,29.9,0.565,18.5,1.53
68934,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,13.8,0.341,11.6,0.595,10.5,0.762,10.5,0.762
68977,18.2,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,13.8,0.319,11.5,0.583,10.5,0.733,10.2,0.784
69000,,,,,,,,,,,,,,,,,,,
69027,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,13.8,0.341,11.6,0.595,10.5,0.762,10.5,0.762
69051,,,,,,,,,,,,,,,,,,,
69094,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,13.9,0.331,11.6,0.595,10.5,0.762,10.5,0.762
69124,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,13.8,0.341,11.6,0.595,10.5,0.762,10.5,0.762
69140,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,24.5,0.0204
69159,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,24.5,0.0204
69167,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
69175,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
69230,,,,,,,,,,,,,,,,,,,
69248,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,25.2,0.329,21.5,0.558,19.5,0.718,19,0.763
69256,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,28.5,0.316,24,0.562,21.5,0.744,21,0.786
69548,16,16,0,16,0,16,0,16,0,16,0,,,,,,,15,0.0667
69719,25,25,0,25,0,25,0,25,0,21.5,0.163,21.5,0.163,19.5,0.282,19.5,0.282,,
69730,,,,,,,,,,,,,,,,,,,
69790,16,16,0,16,0,16,0,16,0,16,0,15.5,0.0323,,,,,,
69850,34,34,0,34,0,34,0,34,0,34,0,29,0.172,29,0.172,25.5,0.333,25.5,0.333
69876,60,60,0,60,0,60,0,60,0,60,0,50,0.2,50,0.2,44,0.364,44,0.364
69884,74,74,0,74,0,74,0,74,0,74,0,63,0.175,63,0.175,55,0.345,55,0.345
69892,106,106,0,106,0,106,0,106,0,106,0,89,0.191,89,0.191,78,0.359,78,0.359
69906,34,34,0,34,0,34,0,34,0,34,0,29,0.172,29,0.172,25.5,0.333,25.5,0.333
69914,58,58,0,58,0,58,0,58,0,58,0,49,0.184,49,0.184,44,0.318,44,0.318
71023,,,,,,,,,,,,,,,,,,,
71064,109,109,0,109,0,109,0,109,0,85,0.282,85,0.282,68,0.603,68,0.603,68,0.603
71072,57,57,0,57,0,57,0,57,0,45,0.267,45,0.267,37.5,0.52,37.5,0.52,37.5,0.52
71129,109,109,0,109,0,109,0,109,0,85,0.282,85,0.282,68,0.603,68,0.603,68,0.603
71161,,,,,,,,,,,,,,,,,,,
71170,,,,,,,,,,,,,,,,,,,
71173,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,34,0.103,34,0.103,31.5,0.19,31.5,0.19
71174,47.9,47.9,0,47.9,0,47.9,0,47.9,0,47.9,0,46,0.0413,46,0.0413,45,0.0644,45,0.0644
71612,,,,,,,,,,,,,,,,,,,
71650,58.5,58.5,0,58.5,0,58.5,0,58.5,0,65.1,-0.101,48.6,0.204,29.3,0.997,36.8,0.59,37.5,0.56
71714,58.5,58.5,0,58.5,0,58.5,0,58.5,0,65.1,-0.101,48.5,0.206,36.8,0.59,36.8,0.59,37.5,0.56
72150,152,152,0,152,0,152,0,152,0,152,0,139,0.0935,139,0.0935,105,0.448,123,0.236
72160,20,20,0,20,0,20,0,20,0,20,0,17.5,0.143,17.5,0.143,17.5,0.143,17.5,0.143
72166,64,64,0,64,0,64,0,64,0,40,0.6,40,0.6,40,0.6,40,0.6,40,0.6
72169,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
72171,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0
72172,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
72173,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
72184,152,152,0,152,0,152,0,152,0,152,0,139,0.0935,139,0.0935,105,0.448,123,0.236
72206,,,,,,,,,,,,,,,,,,,
73326,92,92,0,92,0,92,0,92,0,102,-0.101,76.4,0.204,65.8,0.398,57.9,0.589,59,0.559
73458,33.5,33.5,0,33.5,0,33.5,0,33.5,0,37.3,-0.102,27.8,0.205,23.9,0.402,21.9,0.53,21.5,0.558
73466,53.5,53.5,0,53.5,0,53.5,0,53.5,0,59.3,-0.0978,44.2,0.21,38,0.408,34.5,0.551,34.2,0.564
73490,71,71,0,71,0,71,0,71,0,79.2,-0.104,59,0.203,50.9,0.395,46.5,0.527,45,0.578
73512,31,31,0,31,0,31,0,31,0,34.5,-0.101,25.8,0.202,15.5,1,20,0.55,20,0.55
73687,,,,,,,,,,,,,,,,,,,
74454,81,81,0,81,0,81,0,81,0,81,0,81,0,81,0,81,0,81,0
74730,35,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,29.9,0.171
74941,,,,,,,,,,,,,,,,,,,
75191,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
75825,675,675,0,675,0,675,0,675,0,595,0.134,519,0.301,519,0.301,449,0.503,399,0.692
77178,13.5,13.5,0,13,0.0385,13,0.0385,13,0.0385,13,0.0385,13,0.0385,11.4,0.184,11.4,0.184,11.5,0.174
80861,,,,,,,,,,,,,,,,,,,
80870,,,,,,,,,,,,,,,,,,,
81107,20.4,20.4,0,21,-0.0286,21,-0.0286,20.8,-0.0192,20.8,-0.0192,16.9,0.207,14,0.457,10.5,0.943,10.5,0.943
81183,,,,,,,,,,,,,,,,,,,
81221,,,,,,,,,,,,,,,,,,,
81248,,,,,,,,,,,,,,,,,,,
82414,15,15,0,12.9,0.163,12.9,0.163,12.9,0.163,12.9,0.163,12.9,0.163,11.7,0.282,11.7,0.282,11.5,0.304
82422,18,18,0,15.5,0.161,15.5,0.161,15.5,0.161,15.5,0.161,13,0.385,13,0.385,13,0.385,13,0.385
82430,92.5,92.5,0,80,0.156,80,0.156,80,0.156,80,0.156,68.9,0.343,68.9,0.343,68.9,0.343,69,0.341
82570,,,,,,,,,,,,,,,,,,,
82627,39,39,0,39,0,39,0,39,0,39,0,33,0.182,33,0.182,,,,
82643,46,46,0,46,0,46,0,46,0,46,0,41,0.122,41,0.122,41.9,0.0979,34.9,0.318
83992,,,,,,,,,,,,,,,,,,,
84000,145,145,0,145,0,145,0,145,0,145,0,112,0.295,99,0.465,90,0.611,,
84018,145,145,0,145,0,145,0,145,0,145,0,112,0.295,99,0.465,,,,
84025,12,12,0,12,0,12,0,12,0,12,0,12,0,12,0,10,0.2,10,0.2
85001,46,46,0,46,0,46,0,46,0,46,0,41,0.122,,,36,0.278,35,0.314
85002,87,87,0,87,0,87,0,87,0,87,0,78,0.115,74,0.176,67.5,0.289,67.5,0.289
85003,87,87,0,87,0,87,0,87,0,87,0,82,0.061,78,0.115,71,0.225,71,0.225
85004,49.9,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,47,0.0617,44.5,0.121,40,0.248,40,0.248
85005,94.5,94.5,0,94.5,0,94.5,0,94.5,0,94.5,0,88,0.0739,83,0.139,78,0.212,76,0.243
85006,49.9,49.9,0,49.9,0,49.9,0,49.9,0,49.9,0,46.5,0.0731,44,0.134,40,0.248,40,0.248
85007,94.5,94.5,0,94.5,0,94.5,0,94.5,0,94.5,0,85.5,0.105,81,0.167,74,0.277,74,0.277
85091,225,225,0,225,0,225,0,225,0,225,0,209,0.0766,199,0.131,189,0.19,,
85092,205,205,0,205,0,205,0,205,0,205,0,189,0.0847,180,0.139,168,0.22,168,0.217
85093,225,225,0,225,0,225,0,225,0,225,0,208,0.0817,198,0.136,188,0.197,185,0.216
85094,205,205,0,205,0,205,0,205,0,205,0,190,0.0789,181,0.133,169,0.213,170,0.209
85124,21.9,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,21.9,0,,
86126,158,158,0,158,0,158,0,158,0,158,0,125,0.264,124,0.274,118,0.339,114,0.386
86134,158,158,0,158,0,158,0,158,0,158,0,125,0.264,124,0.274,116,0.362,114,0.386
86667,6.4,6.4,0,6.4,0,6.4,0,6.4,0,6.4,0,5.5,0.164,5.5,0.164,5.5,0.164,5.5,0.164
87887,115,115,0,115,0,115,0,115,0,115,0,115,0,115,0,110,0.0455,110,0.0455
88536,62,62,0,62,0,62,0,62,0,60,0.0333,55,0.127,55,0.127,50,0.24,47,0.319
89717,52.5,52.5,0,52.5,0,52.5,0,52.5,0,52.5,0,52.5,0,52.5,0,52.5,0,48,0.0938
89966,178,178,0,178,0,178,0,178,0,178,0,134,0.323,125,0.424,119,0.496,113,0.575
90018,79.2,79.2,0,78,0.0154,66.9,0.184,66.9,0.184,78,0.0154,78,0.0154,78,0.0154,77.9,0.0167,76.5,0.0353
90115,43.5,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0
90123,6.7,6.7,0,6.7,0,6.7,0,,,6.7,0,6.7,0,6.7,0,6.7,0,6.7,0
90131,11,11,0,11,0,11,0,11,0,11,0,7.8,0.41,7.8,0.41,7.8,0.41,7.8,0.41
90140,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,10.3,0.214,10.3,0.214,10.3,0.214,10.3,0.214
90158,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
90166,4.2,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0
90174,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
90182,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
90239,9,9,0,9,0,9,0,9,0,9,0,6.8,0.324,6.8,0.324,6.8,0.324,6.8,0.324
90247,6,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
90255,12,12,0,12,0,12,0,12,0,12,0,9.6,0.25,9.6,0.25,9.6,0.25,9.6,0.25
90263,8.5,8.5,0,8.5,0,8.5,0,,,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
90271,4.5,4.5,0,4.5,0,4.5,0,,,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
90280,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
90298,8,8,0,8,0,8,0,8,0,4.2,0.905,4.2,0.905,4.2,0.905,4.2,0.905,4.2,0.905
90301,7,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
90310,12,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
90387,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
90395,26,26,0,26,0,26,0,26,0,22.5,0.156,21,0.238,21,0.238,21,0.238,21,0.238
90425,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
90433,15,15,0,15,0,15,0,15,0,15,0,12,0.25,12,0.25,12,0.25,12,0.25
90441,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
90450,,,,,,,,,,,,,,,,,,,
90492,14.5,14.5,0,14.5,0,14.5,0,14.5,0,14.5,0,11.5,0.261,11.5,0.261,9.8,0.48,9.8,0.48
90506,12,12,0,12,0,12,0,12,0,12,0,9.8,0.224,9.8,0.224,9.8,0.224,9.8,0.224
90530,34.5,34.5,0,34.5,0,34.5,0,34.5,0,29.5,0.169,22,0.568,22,0.568,22,0.568,22,0.568
90549,,,,,,,,,,,,,,,,,,,
