id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio
1717,,,,,,,,,,,,,,,,,
1718,,,,,,,,,,,,,,,,,
1719,46.5,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0,46.5,0
1730,,,,,,,,,,,,,,,,,
1731,17.7,17.7,0,17.7,0,14.5,0.221,14.5,0.221,13.4,0.321,10.2,0.735,10.2,0.735,10,0.77
1734,,,,,,,,,,,,,,,,,
1743,,,,,,,,,,,,,,,,,
1746,7.7,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0
1747,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21,0.0238,21,0.0238
1751,,,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,
1779,,,,,,,,,,,,,,,,,
1801,13.3,13.3,0,12.8,0.0391,12.8,0.0391,12.8,0.0391,12.8,0.0391,12.8,0.0391,12.8,0.0391,12.8,0.0391
1802,41,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0
1820,,,,,,,,,,,,,,,,,
1825,64,64,0,64,0,64,0,64,0,60,0.0667,60,0.0667,60,0.0667,60,0.0667
1831,,,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,,,,
1863,8,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
1864,,,,,,,,,,,,,,,,,
1867,355,355,0,270,0.315,270,0.315,270,0.315,246,0.443,246,0.443,246,0.443,246,0.443
1872,28.5,28.5,0,28.5,0,28.5,0,28.5,0,24,0.188,24,0.188,24,0.188,24,0.188
1883,98,98,0,98,0,98,0,98,0,98,0,81.5,0.202,81.5,0.202,,
1887,63,63,0,63,0,63,0,63,0,,,49.5,0.273,49.5,0.273,49.5,0.273
1888,63,63,0,63,0,63,0,63,0,63,0,49.5,0.273,49.5,0.273,49.5,0.273
1889,,,,,,,,,,,,,,,,,
1891,,,,,,,,,,,,,,,,,
1904,,,,,,,,,,,,,,,,,
1905,295,295,0,295,0,295,0,295,0,295,0,295,0,295,0,295,0
1906,,,,,,,,,,,,,,,,,
1909,295,295,0,295,0,295,0,295,0,295,0,295,0,295,0,295,0
1971,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,15.3,0.0784,15.3,0.0784,15.3,0.0784
2194,8.3,8.3,0,8.3,0,8.3,0,8.3,0,7.9,0.0506,8.5,-0.0235,8.5,-0.0235,8.5,-0.0235
2585,24.5,24.5,0,24.5,0,24.5,0,24.5,0,19.8,0.237,19.8,0.237,18.5,0.324,16.5,0.485
2640,54.5,54.5,0,54.5,0,54.5,0,54.5,0,54.5,0,54.5,0,54.5,0,39,0.397
2677,18,18,0,18,0,18,0,16,0.125,16,0.125,16,0.125,16,0.125,16,0.125
2718,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,20.5,0.195,20.5,0.195,20.5,0.195
3265,48,48,0,48,0,46.9,0.0235,42,0.143,40.5,0.185,49.5,-0.0303,49.5,-0.0303,32.5,0.477
3270,70,70,0,70,0,68.5,0.0219,60.9,0.149,58.5,0.197,72,-0.0278,72,-0.0278,50,0.4
3705,,,,,,,,,,,,,,,,,
3710,,,,,,,,,,,,,,,,,
3718,25,25,0,25,0,25,0,25,0,25,0,25,0,24,0.0417,24,0.0417
3744,92,92,0,92,0,92,0,92,0,92,0,84,0.0952,84,0.0952,85,0.0824
3751,13.3,13.3,0,13.3,0,13.3,0,13.3,0,10.7,0.243,10.7,0.243,10.7,0.243,7.9,0.684
3757,23.7,25,-0.052,25,-0.052,25,-0.052,20.5,0.156,19,0.247,14.5,0.634,14.5,0.634,14.2,0.669
3760,10.7,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,10.7,0,7.9,0.354
3794,16.3,16.3,0,16.3,0,16.3,0,16.3,0,13.9,0.173,13.9,0.173,13.9,0.173,9.7,0.68
3808,13.9,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0,13.9,0,9.7,0.433
3824,16.3,16.3,0,16.3,0,16.3,0,16.3,0,13.9,0.173,13.9,0.173,13.9,0.173,9.8,0.663
3871,78,78,0,78,0,78,0,78,0,78,0,78,0,78,0,78,0
3873,,,,,,,,,,,,,,,,,
3883,13.3,13.3,0,13.3,0,13.3,0,13.3,0,11.5,0.157,11.5,0.157,11.5,0.157,10,0.33
4795,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,21.2,0.108,17.5,0.343
4797,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,21.2,0.108,17.5,0.343
4928,10.3,10.3,0,10.3,0,10.3,0,10.3,0,9.2,0.12,9.2,0.12,9.2,0.12,9.2,0.12
4944,10.3,10.3,0,10.3,0,10.3,0,10.3,0,9.2,0.12,9.2,0.12,9.2,0.12,9.2,0.12
5003,49,49,0,49,0,49,0,49,0,49,0,49,0,25,0.96,39.9,0.228
5006,30,30,0,30,0,30,0,21.9,0.37,,,21.9,0.37,,,,
5007,39,39,0,39,0,39,0,39,0,39,0,39,0,29,0.345,29,0.345
5008,6,6,0,6,0,6,0,6,0,6,0,6,0,11,-0.455,12.5,-0.52
5009,,,,,,,,,,,,,,,,,
5011,12,12,0,12,0,12,0,10.9,0.101,10.9,0.101,10.9,0.101,10.9,0.101,10.9,0.101
5012,5.2,5.2,0,5.2,0,5.2,0,5.2,0,4.3,0.209,4.3,0.209,4.3,0.209,4,0.3
5014,45,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0
5015,5,5,0,5,0,5,0,5,0,6,-0.167,6,-0.167,6,-0.167,8,-0.375
5016,8,8,0,8,0,8,0,8,0,6.5,0.231,6.5,0.231,4.5,0.778,18,-0.556
5017,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,7.5,-0.4
5021,32.5,32.5,0,32.5,0,32.5,0,32.5,0,29.5,0.102,29.5,0.102,29.5,0.102,25,0.3
5023,15,15,0,15,0,12.9,0.163,12.9,0.163,12.9,0.163,12.9,0.163,12.9,0.163,12.9,0.163
5025,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
5026,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,22.5,-0.0444
5028,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
5030,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0,8,-0.188
5031,5.9,5.9,0,5.9,0,5.9,0,5.9,0,9.5,-0.379,9.5,-0.379,10.5,-0.438,7.5,-0.213
5032,5,5,0,5,0,5,0,4.5,0.111,9.5,-0.474,9.5,-0.474,13,-0.615,9,-0.444
5035,65,65,0,65,0,65,0,65,0,65,0,65,0,60,0.0833,65,0
5036,6.5,6.5,0,6.5,0,8,-0.188,8,-0.188,11,-0.409,11,-0.409,12.5,-0.48,6.5,0
5038,4.9,4.9,0,4.9,0,4.5,0.0889,4.5,0.0889,3.5,0.4,3.5,0.4,3.5,0.4,3.2,0.531
5039,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0
5040,29,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0
5044,21,21,0,21,0,21,0,19,0.105,18.5,0.135,18.5,0.135,18.5,0.135,16.5,0.273
5046,19,19,0,19,0,19,0,19,0,22,-0.136,22,-0.136,22,-0.136,12.9,0.473
5047,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,12,0.25
5048,95,95,0,95,0,95,0,95,0,95,0,95,0,85,0.118,85,0.118
5049,95,95,0,95,0,95,0,95,0,95,0,95,0,65,0.462,65,0.462
5050,85,85,0,85,0,80,0.0625,80,0.0625,55,0.545,55,0.545,55,0.545,55,0.545
5051,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
5054,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0,8.5,0.294
5055,29,29,0,29,0,29,0,29,0,17,0.706,17,0.706,22,0.318,10,1.9
5056,9.5,9.5,0,9.5,0,8,0.188,8,0.188,9,0.0556,9,0.0556,9,0.0556,8,0.188
5057,22,22,0,22,0,22,0,19,0.158,19,0.158,19,0.158,19,0.158,14,0.571
5059,7,7,0,7,0,5.5,0.273,5.5,0.273,5.5,0.273,5.5,0.273,5.5,0.273,5.5,0.273
5060,8,8,0,8,0,8,0,8,0,12.5,-0.36,12.5,-0.36,12.5,-0.36,15,-0.467
5062,15,15,0,15,0,14,0.0714,14,0.0714,9,0.667,9,0.667,7.5,1,4.5,2.33
5063,14,14,0,14,0,14,0,14,0,14,0,14,0,14,0,7,1
5064,14,14,0,14,0,14,0,14,0,8,0.75,8,0.75,4.8,1.92,3.5,3
5065,13,13,0,13,0,13,0,13,0,12.5,0.04,12.5,0.04,12.5,0.04,10.5,0.238
5067,21,21,0,21,0,19,0.105,19,0.105,17.5,0.2,17.5,0.2,17.5,0.2,16,0.312
5068,,,,,,,,,,,,,,,,,
5069,50,50,0,50,0,50,0,50,0,40,0.25,40,0.25,40,0.25,40,0.25
5070,,,,,,,,,,,,,,,,,
5071,23,23,0,23,0,23,0,18,0.278,22,0.0455,22,0.0455,18,0.278,14,0.643
5072,12,12,0,12,0,12,0,12,0,10,0.2,10,0.2,13,-0.0769,9.5,0.263
5073,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
5075,25,25,0,25,0,25,0,25,0,50,-0.5,50,-0.5,50,-0.5,50,-0.5
5077,19,19,0,19,0,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152,14,0.357
5078,19,19,0,19,0,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152,14,0.357
5080,13,13,0,13,0,10,0.3,9,0.444,9,0.444,9,0.444,9,0.444,6,1.17
5081,18,18,0,18,0,18,0,18,0,16.5,0.0909,16.5,0.0909,16.5,0.0909,10,0.8
5082,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
5083,10,10,0,10,0,9,0.111,9,0.111,17.5,-0.429,17.5,-0.429,17.5,-0.429,17.5,-0.429
5084,,,,,,,,,,,,,,,,,
5085,25,25,0,25,0,22,0.136,20,0.25,14,0.786,14,0.786,12.5,1,17,0.471
5086,19.9,19.9,0,19.9,0,19.9,0,19.9,0,,,19.9,0,19.9,0,19.9,0
5087,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5089,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5090,16.5,16.5,0,16.5,0,16.5,0,16.5,0,25,-0.34,25,-0.34,25,-0.34,16,0.0312
5091,16.5,16.5,0,16.5,0,16.5,0,16.5,0,25,-0.34,25,-0.34,25,-0.34,16,0.0312
5093,5,5,0,5,0,4.8,0.0417,4.4,0.136,4.4,0.136,4.4,0.136,4.4,0.136,3,0.667
5094,29,29,0,29,0,29,0,24,0.208,24,0.208,24,0.208,24,0.208,17,0.706
5095,29,29,0,29,0,29,0,29,0,29,0,29,0,26,0.115,26,0.115
5097,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
5098,7,7,0,7,0,6,0.167,6,0.167,4,0.75,4,0.75,4,0.75,5.5,0.273
5099,50,50,0,50,0,50,0,50,0,30,0.667,30,0.667,30,0.667,30,0.667
5101,9.5,9.5,0,9.5,0,9.5,0,9.5,0,7.5,0.267,7.5,0.267,7.5,0.267,6.5,0.462
5102,9,9,0,9,0,7.9,0.139,7.9,0.139,7.9,0.139,7.9,0.139,7.9,0.139,7.9,0.139
5103,7.5,7.5,0,7.5,0,6,0.25,5.5,0.364,4.9,0.531,4.9,0.531,4.9,0.531,4.9,0.531
5104,14,14,0,14,0,14,0,14,0,19,-0.263,19,-0.263,12.5,0.12,10.5,0.333
5105,8,8,0,8,0,8,0,8,0,19,-0.579,19,-0.579,12,-0.333,7,0.143
5106,14,14,0,14,0,9,0.556,9,0.556,10.5,0.333,10.5,0.333,19,-0.263,7,1
5107,6,6,0,6,0,6,0,6,0,6.8,-0.118,6.8,-0.118,6.8,-0.118,6.8,-0.118
5108,6,6,0,6,0,6,0,6,0,6.5,-0.0769,6.5,-0.0769,6.5,-0.0769,5,0.2
5109,6,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
5110,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,2.5,0.8
5111,8.5,8.5,0,8.5,0,8.5,0,8.5,0,3.9,1.18,3.9,1.18,3.9,1.18,7,0.214
5113,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,8,0.625
5114,,,,,,,,,,,,,,,,,
5115,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
5118,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.2,0.0652,9.2,0.0652,9.2,0.0652,9.2,0.0652
5119,45,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0
5120,,,,,,,,,,,,,,,,,
5121,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
5123,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0
5126,5.5,5.5,0,5.5,0,5.5,0,5.5,0,4.7,0.17,4.7,0.17,4.7,0.17,4.7,0.17
5127,17,17,0,17,0,17,0,17,0,17,0,17,0,21,-0.19,23,-0.261
5129,24.5,24.5,0,24.5,0,24.5,0,24.5,0,22,0.114,22,0.114,22,0.114,22,0.114
5132,29,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0
5134,31.5,31.5,0,31.5,0,31.5,0,31.5,0,25,0.26,25,0.26,25,0.26,23.5,0.34
5136,,,,,,,,,,,,,,,,,
5139,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
5141,,,,,,,,,,,,,,,,,
5143,,,,,,,,,,,,,,,,,
5147,,,,,,,,,,,,,,,,,
5151,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
5153,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
5156,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
5158,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
5160,9,,,,,,,,,9,0,9,0,,,,
5163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
5164,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
5165,28,28,0,28,0,28,0,28,0,28,0,28,0,25,0.12,25,0.12
5167,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,17.5,0.0286
5168,,,,,,,,,,,,,,,,,
5171,30,30,0,30,0,30,0,30,0,30,0,30,0,28,0.0714,28,0.0714
5173,29,29,0,29,0,29,0,29,0,21.5,0.349,21.5,0.349,21.5,0.349,26,0.115
5174,135,135,0,135,0,135,0,135,0,135,0,135,0,135,0,,
5175,,,,,,,,,,,,,,,,,
5176,,,,,,,,,,,,,,,,,
5177,6,6,0,6,0,6,0,6,0,9,-0.333,9,-0.333,9,-0.333,7.5,-0.2
5178,,,,,,,,,,,,,,,,,
5179,10,10,0,10,0,7,0.429,7,0.429,7,0.429,7,0.429,7,0.429,7,0.429
5180,,,,,,,,,,,,,,,,,
5181,3.5,3.5,0,3.5,0,3.5,0,3.5,0,7.5,-0.533,7.5,-0.533,7.5,-0.533,7.5,-0.533
5183,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0
5184,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5187,35,35,0,35,0,29,0.207,29,0.207,26,0.346,26,0.346,21,0.667,13.1,1.67
5188,26,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0
5190,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
5191,,,,,,,,,,,,,,,,,
5192,24,24,0,24,0,15,0.6,12,1,12,1,12,1,12,1,9,1.67
5195,15,15,0,15,0,15,0,15,0,9.9,0.515,9.9,0.515,9.9,0.515,9.9,0.515
5196,29,29,0,29,0,29,0,29,0,29,0,29,0,26,0.115,26,0.115
5199,54,54,0,54,0,45,0.2,39,0.385,24,1.25,24,1.25,21,1.57,43,0.256
5200,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
5201,85,85,0,85,0,85,0,85,0,,,,,59,0.441,75,0.133
5202,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
5203,,,,,,,,,,,,,,,,,
5205,21,21,0,21,0,21,0,21,0,,,,,19.5,0.0769,19.5,0.0769
5206,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
5207,79,79,0,79,0,79,0,79,0,79,0,79,0,79,0,54,0.463
5208,21,21,0,21,0,21,0,21,0,21,0,21,0,14,0.5,36,-0.417
5209,53,53,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0
5212,15,15,0,15,0,15,0,15,0,19,-0.211,19,-0.211,15,0,8,0.875
5213,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
5216,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0
5217,,,,,,,,,,,,,,,,,
5220,36,36,0,36,0,36,0,36,0,36,0,36,0,,,,
5224,500,500,0,500,0,500,0,500,0,500,0,500,0,500,0,500,0
5226,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,11,0.182
5228,85,85,0,85,0,85,0,85,0,85,0,85,0,65.5,0.298,65.5,0.298
5229,,,,,,,,,,,,,,,,,
5230,20,20,0,20,0,20,0,20,0,24,-0.167,24,-0.167,24,-0.167,24,-0.167
5231,15,15,0,15,0,15,0,11.9,0.261,11.9,0.261,11.9,0.261,11.9,0.261,11.9,0.261
5235,30,30,0,30,0,30,0,30,0,30,0,30,0,28,0.0714,28,0.0714
5267,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5268,36,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0
5269,36,36,0,36,0,36,0,36,0,,,36,0,,,36,0
5270,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5271,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5272,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5273,,,,,,,,,,,,,,,,,
5278,,,,,,,,,,,,,,,,,
5290,15.2,15.2,0,15.2,0,15.2,0,15.2,0,14,0.0857,14,0.0857,14,0.0857,14,0.0857
5294,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0
5298,21.6,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0
5312,15.2,15.2,0,15.2,0,15.2,0,15.2,0,14,0.0857,14,0.0857,14,0.0857,14,0.0857
5314,21.3,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0
5330,,,,,,,,,,,,,,,,,
5343,25.4,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0
5355,14.5,14.5,0,14.5,0,14.5,0,14.5,0,12.7,0.142,12.7,0.142,12.7,0.142,12.7,0.142
5356,30,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
5398,11,11,0,11,0,11,0,11,0,9.7,0.134,9.7,0.134,9.7,0.134,9.7,0.134
5409,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0,18.7,0.283
5412,19.7,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,16.6,0.187
5418,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,15.1,0.192
5419,16.3,16.3,0,16.3,0,16.3,0,16.3,0,16.3,0,16.3,0,16.3,0,13.7,0.19
5423,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,15.1,0.192
5430,,,,,,,,,,,,,,,,,
5438,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,15.1,0.192
5448,19.7,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,19.7,0,15.1,0.305
5451,23.1,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0,23.1,0,16.6,0.392
5472,29,29,0,29,0,29,0,29,0,29,0,29,0,45,-0.356,45,-0.356
5491,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
5512,,,,,,,,,,,,,,,,,
5513,,,,,,,,,,,,,,,,,
5514,,,,,,,,,,,,,,,,,
5515,,,,,,,,,,,,,,,,,
5516,,,,,,,,,,,,,,,,,
5521,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,13.2,0.477
5522,,,,,,,,,,,,,,,,,
5523,18.3,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0,18.3,0,13.2,0.386
5524,,,,,,,,,,,,,,,,,
5525,,,,,,,,,,,,,,,,,
5535,,,,,,,,,,,,,,,,,
5537,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
5547,,,,,,,,,,,,,,,,,
5561,54,54,0,54,0,39,0.385,39,0.385,24,1.25,24,1.25,21,1.57,37,0.459
5563,54,54,0,54,0,45,0.2,39,0.385,24,1.25,24,1.25,21,1.57,43,0.256
5572,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.5,0.0545,5.5,0.0545
5573,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.5,0.0545,5.5,0.0545
5574,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.5,0.0545,5.5,0.0545
5580,,,,,,,,,,,,,,,,,
5583,,,,,,,,,,,,,,,,,
5585,5.8,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.8,0,5.5,0.0545,5.5,0.0545
5586,3.9,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.4,0.147,3.4,0.147
5588,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5589,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
5591,,,,,,,,,,,,,,,,,
5593,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5595,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5597,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5605,27.9,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0
5632,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5633,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5642,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5644,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0,8.9,0.112,8.9,0.112
5726,27,27,0,27,0,27,0,27,0,27,0,27,0,24,0.125,24,0.125
5727,29,29,0,29,0,29,0,29,0,29,0,29,0,26,0.115,26,0.115
5729,19,19,0,19,0,19,0,19,0,19,0,,,,,,
5730,19,19,0,19,0,19,0,19,0,19,0,,,,,,
5731,,,,,,,,,,,,,,,,,
5748,,,,,,,,,,,,,,,,,
5758,34,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0
5788,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5791,,,,,,,,,,,,,,,,,
5794,,,,,,,,,,,,,,,,,
5795,,,,,,,,,,,,,,,,,
5796,35,35,0,33,0.0606,33,0.0606,33,0.0606,33,0.0606,33,0.0606,33,0.0606,,
5797,9.6,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0
5804,,,,,,,,,,,,,,,,,
