id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio,365,365_cambio
1007,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154
1015,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,,
1023,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154
1031,15,15,0,15,0,15,0,,,15,0,15,0,,,15,0,,,13,0.154
1040,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154
1058,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,,,13,0.154
1074,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154
1082,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,22,0.227
1090,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,22,0.273
1104,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,,
1112,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,22,0.227
1120,27,27,0,27,0,27,0,27,0,,,27,0,27,0,27,0,27,0,22,0.227
1139,27,27,0,27,0,27,0,27,0,27,0,,,27,0,27,0,,,22,0.227
1155,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,22,0.227
1163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,,
1557,,,,,,,,,,,,,,,,,,,,,
1605,,,,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,,,,
1621,24.5,24.5,0,24.5,0,24.5,0,33.5,-0.269,33.5,-0.269,37,-0.338,27,-0.0926,37.5,-0.347,36.5,-0.329,36.5,-0.329
1623,,,,,,,,,,,,,,,,,,,,,
1626,,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,,
1629,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25.5,-0.0196,25.5,-0.0196,19.5,0.282
1644,,,,,,,,,,,,,,,,,,,,,
1655,10,10,0,10,0,10,0,10,0,10,0,10,0,13.3,-0.248,13.3,-0.248,10,0,7.7,0.299
1656,10,10,0,10,0,10,0,10,0,10,0,10,0,13,-0.231,13,-0.231,10,0,7.3,0.37
1659,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,12.5,0.2,11.7,0.282
1661,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,13,0.154,11.7,0.282
1672,,,,,,,,,,,,,,,,,,,,,
1673,,,,,,,,,,,,,,,,,,,,,
1674,,,,,,,,,,,,,,,,,,,,,
1675,,,,,,,,,,,,,,,,,,,,,
1713,,,,,,,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,,,,,,,,
1717,,,,,,,,,,,,,,,,,,,,,
1718,81.5,81.5,0,81.5,0,81.5,0,,,,,,,,,,,,,,
1719,,,,,,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,,,,,
1731,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,15,-0.1,17.7,-0.237,10.2,0.324
1734,,,,,,,,,,,,,,,,,,,,,
1743,,,,,,,,,,,,,,,,,,,,,
1746,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,7.7,0.169,7.7,0.169
1747,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,21.5,0.233,21,0.262
1751,,,,,,,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,,,,,
1779,22.5,22.5,0,22.5,0,22.5,0,30.5,-0.262,30.5,-0.262,30.5,-0.262,30.5,-0.262,,,,,17.5,0.286
1801,14.7,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,,,12.8,0.148,12.8,0.148
1802,,,,,,,,,,,,,,,,,,,,,
1820,,,,,,,,,,,,,,,,,,,,,
1825,64,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,60,0.0667
1831,,,,,,,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,,,,,,,,
1863,,,,,,,,,,,,,,,,,,,,,
1864,,,,,,,,,,,,,,,,,,,,,
1867,355,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,270,0.315,246,0.443
1872,,,,,,,,,,,,,,,,,,,,,
1883,130,130,0,130,0,130,0,130,0,130,0,130,0,130,0,130,0,98,0.327,81.5,0.595
1887,,,,,,,,,,,,,,,,,,,,,
1888,,,,,,,,,,,,,,,,,,,,,
1889,,,,,,,,,,,,,,,,,,,,,
1891,,,,,,,,,,,,,,,,,,,,,
1904,,,,,,,,,,,,,,,,,,,,,
1905,,,,,,,,,,,,,,,,,,,,,
1906,,,,,,,,,,,,,,,,,,,,,
1909,,,,,,,,,,,,,,,,,,,,,
1971,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,15.3,0.0784
2194,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,8.3,0.145,8.5,0.118
2585,29,29,0,29,0,29,0,29,0,29,0,,,29,0,29,0,24.5,0.184,18.5,0.568
2640,90,90,0,90,0,97,-0.0722,97,-0.0722,97,-0.0722,97,-0.0722,97,-0.0722,97,-0.0722,54.5,0.651,54.5,0.651
2677,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,18,0.111,16,0.25
2718,,,,,,,,,,,,,,,,,,,,,
3265,47,47,0,47,0,47,0,47,0,58,-0.19,52,-0.0962,55,-0.145,52,-0.0962,48,-0.0208,46,0.0217
3270,68.5,68.5,0,68.5,0,68.5,0,68.5,0,78,-0.122,76,-0.0987,80.5,-0.149,76,-0.0987,70,-0.0214,68,0.00735
3705,,,,,,,,,,,,,,,,,,,,,
3710,,,,,,,,,,,,,,,,,,,,,
3718,,,,,,,,,,,,,,,,,,,,,
3744,105,105,0,105,0,105,0,105,0,105,0,102,0.0294,98,0.0714,95,0.105,92,0.141,84,0.25
3746,30.5,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0,,,,,,
3751,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0,13.3,0.346,10.7,0.673
3757,15,15,0,15,0,15,0,15,0,16,-0.0625,16,-0.0625,19,-0.211,21,-0.286,25,-0.4,14.5,0.0345
3760,,,,,,,,,,,,,,,,,,,,,
3794,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,16.3,0.196,13.9,0.403
3808,,,,,,,,,,,,,,,,,,,,,
3824,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0,16.3,0.196,13.9,0.403
3871,92,92,0,92,0,92,0,92,0,92,0,92,0,92,0,88,0.0455,78,0.179,78,0.179
3873,,,,,,,,,,,,,,,,,,,,,
3883,18.2,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0,13.3,0.368,11.5,0.583
4795,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,28,0.0536,23.5,0.255,21.2,0.392
4797,31,31,0,31,0,31,0,31,0,31,0,31,0,31,0,29,0.069,23.5,0.319,21.2,0.462
4928,11,11,0,11,0,11,0,11,0,11,0,10.3,0.068,10.3,0.068,10.3,0.068,10.3,0.068,9.2,0.196
4944,11,11,0,11,0,11,0,,,11,0,10.3,0.068,10.3,0.068,10.3,0.068,10.3,0.068,9.2,0.196
5003,26,26,0,26,0,26,0,26,0,26,0,26,0,49,-0.469,49,-0.469,49,-0.469,25,0.04
5006,,,,,,,,,,,,,,,,,,,,,
5007,35,35,0,35,0,35,0,35,0,35,0,35,0,55,-0.364,70,-0.5,39,-0.103,29,0.207
5008,9,9,0,9,0,9,0,9,0,9,0,9,0,5.5,0.636,4,1.25,6,0.5,11,-0.182
5009,49,49,0,49,0,49,0,49,0,49,0,49,0,49,0,,,,,,
5011,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,17,-0.0882,15,0.0333,12,0.292,10.9,0.422
