id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio
1751,50,50,0,50,0,50,0,50,0,50,0
1756,32,32,0,32,0,32,0,32,0,32,0
1758,16,16,0,16,0,16,0,16,0,16,0
1779,16,16,0,16,0,16,0,16,0,16,0
1801,12.8,12.8,0,12.8,0,12.8,0,12.8,0,,
1802,41,41,0,41,0,41,0,41,0,41,0
1820,9.2,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0
1831,12.5,12.5,0,12.5,0,12.5,0,12.5,0,,
1832,16.5,16.5,0,16.5,0,16.5,0,16.5,0,,
1833,,,,,,,,,,,
1844,12,12,0,12,0,12,0,12,0,12,0
1849,7.3,7.3,0,7.3,0,7.3,0,7.3,0,,
1851,9.2,9.2,0,9.2,0,9.2,0,9.2,0,9.2,0
1863,8,8,0,8,0,8,0,8,0,8,0
1864,30,30,0,30,0,30,0,30,0,30,0
1867,230,230,0,230,0,230,0,230,0,230,0
1872,22,22,0,22,0,22,0,22,0,22,0
1887,44,44,0,44,0,44,0,44,0,44,0
1888,46,46,0,46,0,46,0,46,0,46,0
1904,295,295,0,295,0,295,0,295,0,295,0
1905,295,295,0,295,0,295,0,295,0,295,0
1906,295,295,0,295,0,295,0,295,0,295,0
1909,295,295,0,295,0,295,0,295,0,295,0
1971,15.3,15.3,0,15.3,0,15.3,0,15.3,0,15.3,0
2585,11.5,11.5,0,11.5,0,11.5,0,11.5,0,14.5,-0.207
2640,39,39,0,39,0,39,0,39,0,39,0
2677,16,16,0,16,0,16,0,16,0,15,0.0667
2718,20.5,20.5,0,20.5,0,20.5,0,20.5,0,20.5,0
3265,36.5,36.5,0,36.5,0,34,0.0735,34,0.0735,34,0.0735
3270,56,56,0,56,0,52,0.0769,52,0.0769,52,0.0769
3705,88,88,0,88,0,88,0,88,0,88,0
3710,40,40,0,40,0,,,,,,
3718,24,24,0,24,0,24,0,24,0,24,0
3744,85,85,0,85,0,85,0,85,0,85,0
3751,7.2,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0
3757,12.8,12.8,0,12.8,0,12.8,0,12.8,0,12.8,0
3760,7.2,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0
3794,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
3808,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
3824,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
3871,78,78,0,78,0,78,0,78,0,78,0
3873,79,79,0,79,0,79,0,79,0,79,0
3883,7.2,7.2,0,7.2,0,7.2,0,7.2,0,7.2,0
4795,16.8,16.8,0,16.8,0,15.7,0.0701,15.7,0.0701,15.7,0.0701
4797,16.8,16.8,0,16.8,0,15.7,0.0701,15.7,0.0701,15.7,0.0701
4928,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0
4944,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0
5003,39.9,39.9,0,39.9,0,39.9,0,39.9,0,39.9,0
5006,,,,,,,,,,,
5007,48,48,0,48,0,48,0,48,0,63,-0.238
5008,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
5011,10.9,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0
5012,6.5,6.5,0,6.5,0,6.5,0,6.5,0,5.5,0.182
5014,35,35,0,35,0,35,0,35,0,34,0.0294
5015,6,6,0,6,0,6,0,6,0,6,0
5016,10,10,0,10,0,10,0,10,0,10,0
5017,10,10,0,12.5,-0.2,8.1,0.235,8.1,0.235,6,0.667
5021,25,25,0,25,0,25,0,25,0,23,0.087
5023,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5025,5.9,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0
5026,15.6,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0
5028,25,25,0,25,0,25,0,25,0,25,0
5030,5.9,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0
5031,6.9,6.9,0,6.9,0,6.9,0,6.9,0,6.9,0
5032,5,5,0,5,0,5,0,5,0,5,0
5035,54.9,54.9,0,54.9,0,54.9,0,54.9,0,54.9,0
5036,5,5,0,5,0,5,0,5,0,5,0
5038,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0
5039,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0
5040,16.9,16.9,0,16.9,0,16.9,0,16.9,0,16.9,0
5044,9,9,0,9,0,9,0,9,0,9,0
5046,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5047,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
5048,60,60,0,60,0,60,0,60,0,60,0
5049,65,65,0,65,0,65,0,65,0,65,0
5050,90,90,0,90,0,90,0,59,0.525,59,0.525
5051,40,40,0,40,0,40,0,40,0,40,0
5054,5,5,0,5,0,5,0,5,0,7,-0.286
5055,17,17,0,17,0,17,0,17,0,17,0
5056,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5057,9.5,9.5,0,15.9,-0.403,15.9,-0.403,15.9,-0.403,15.9,-0.403
5059,6,6,0,6,0,6,0,6,0,4.5,0.333
5060,10.9,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0
5062,13,13,0,13,0,13,0,13,0,14.5,-0.103
5063,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0
5064,3.5,3.5,0,5,-0.3,5,-0.3,5,-0.3,6.5,-0.462
5065,14,14,0,14,0,14,0,14,0,14,0
5067,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0
5068,39,39,0,39,0,39,0,39,0,39,0
5069,20,20,0,20,0,20,0,20,0,20,0
5071,10,10,0,10,0,10,0,10,0,10,0
5072,15,15,0,19.9,-0.246,19.9,-0.246,19.9,-0.246,19.9,-0.246
5073,30,30,0,30,0,30,0,30,0,30,0
5075,24,24,0,24,0,24,0,24,0,24,0
5077,8,8,0,8,0,8,0,8,0,8,0
5078,8,8,0,8,0,8,0,8,0,8,0
5080,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0
5081,12,12,0,19.9,-0.397,19.9,-0.397,19.9,-0.397,19.9,-0.397
5082,8.9,8.9,0,8.9,0,8.9,0,8.9,0,8.9,0
5083,8,8,0,8,0,8,0,8,0,8,0
5084,100,100,0,100,0,,,,,,
5085,25,25,0,25,0,25,0,25,0,19,0.316
5086,19.9,19.9,0,19.9,0,19.9,0,19.9,0,19.9,0
5087,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5089,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
5090,9,9,0,9,0,9,0,9,0,9,0
5091,9,9,0,9,0,9,0,9,0,9,0
5093,5.9,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0
5094,9,9,0,9,0,9,0,9,0,9,0
5095,24,24,0,24,0,24,0,24,0,24,0
5097,17.9,17.9,0,17.9,0,17.9,0,17.9,0,17.9,0
5098,6,6,0,6,0,6,0,6,0,6,0
5099,50,50,0,50,0,50,0,50,0,50,0
5101,7,7,0,7,0,7,0,7,0,7,0
5102,7.9,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0
5103,4.9,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0
5104,10.5,10.5,0,10.5,0,10.5,0,10.5,0,17,-0.382
5105,7,7,0,7,0,7,0,7,0,17,-0.588
5106,18,18,0,18,0,18,0,18,0,18,0
5107,5,5,0,5,0,5,0,5,0,4.5,0.111
5108,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
5109,5.9,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0
5110,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
5111,4.1,4.1,0,5,-0.18,5,-0.18,5,-0.18,5,-0.18
5113,9,9,0,9,0,9,0,9,0,13,-0.308
5114,14,14,0,14,0,14,0,14,0,14,0
5115,9,9,0,9,0,9,0,9,0,9,0
5118,7.3,7.3,0,7.3,0,7.3,0,7.3,0,7.3,0
5119,29,29,0,29,0,29,0,29,0,29,0
5120,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
5121,40,40,0,40,0,40,0,40,0,40,0
5123,39.5,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0
5126,4,4,0,4,0,4,0,4,0,4,0
5127,13,13,0,13,0,13,0,13,0,13,0
5129,22,22,0,22,0,22,0,22,0,21,0.0476
5132,29,29,0,29,0,29,0,29,0,29,0
5134,23.5,23.5,0,23.5,0,23.5,0,23.5,0,22.5,0.0444
5136,12.9,12.9,0,12.9,0,12.9,0,,,,
5139,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
5141,,,,,,,,,,,
5143,,,,,,,,,,,
5147,320,320,0,320,0,,,,,,
5151,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0
5153,20,20,0,20,0,20,0,20,0,20,0
5156,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
5158,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
5160,9,9,0,9,0,,,9,0,9,0
5163,28,28,0,28,0,28,0,28,0,28,0
5164,28,28,0,28,0,28,0,28,0,28,0
5165,16,16,0,16,0,16,0,16,0,16,0
5167,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
5168,39,39,0,39,0,39,0,39,0,39,0
5171,19,19,0,19,0,19,0,19,0,19,0
5173,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0
5175,18,18,0,18,0,18,0,18,0,18,0
5177,5.9,5.9,0,5.9,0,5.9,0,5.9,0,5.9,0
5179,7,7,0,7,0,7,0,7,0,7,0
5180,20,20,0,20,0,20,0,20,0,20,0
5181,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0
5183,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0
5184,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5187,19,19,0,19,0,19,0,19,0,19,0
5188,26,26,0,26,0,26,0,26,0,26,0
5191,186,186,0,186,0,186,0,186,0,186,0
5192,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5195,9.9,9.9,0,9.9,0,9.9,0,9.9,0,9.9,0
5196,24,24,0,24,0,24,0,24,0,24,0
5199,39,39,0,39,0,39,0,39,0,39,0
5200,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
5201,99,99,0,99,0,99,0,79,0.253,79,0.253
5202,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
5203,25,25,0,25,0,25,0,25,0,25,0
5205,15,15,0,15,0,15,0,15,0,15,0
5206,20,20,0,20,0,20,0,20,0,20,0
5207,54,,,,,54,0,,,54,0
5208,36,36,0,36,0,36,0,36,0,36,0
5209,28,28,0,28,0,28,0,28,0,28,0
5212,21,21,0,21,0,21,0,21,0,21,0
5213,15,15,0,15,0,15,0,15,0,15,0
5216,28.5,28.5,0,28.5,0,28.5,0,28.5,0,28.5,0
5217,20,20,0,20,0,20,0,20,0,,
5224,500,500,0,500,0,500,0,500,0,500,0
5226,8,8,0,8,0,8,0,8,0,8,0
5228,65.5,65.5,0,65.5,0,65.5,0,65.5,0,65.5,0
5230,24,24,0,24,0,24,0,24,0,24,0
5231,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
5235,28,28,0,28,0,28,0,28,0,28,0
5267,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5268,36,36,0,36,0,36,0,36,0,36,0
5269,,,,,,,,,,,
5270,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5271,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5272,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5273,113,113,0,113,0,113,0,113,0,,
5290,,,,,,,,,,,
5294,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0
5298,21.6,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0
5312,14,14,0,14,0,14,0,14,0,14,0
5314,21.3,21.3,0,21.3,0,21.3,0,21.3,0,21.3,0
5343,25.4,25.4,0,25.4,0,25.4,0,25.4,0,25.4,0
5355,12.7,12.7,0,12.7,0,12.7,0,12.7,0,12.7,0
5356,30,30,0,30,0,30,0,30,0,30,0
5398,9.7,9.7,0,9.7,0,9.7,0,9.7,0,9.7,0
5409,18.7,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
5412,16.6,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0
5418,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5419,13.7,13.7,0,13.7,0,13.7,0,13.7,0,13.7,0
5423,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5430,18,18,0,18,0,18,0,18,0,18,0
5438,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5448,15.1,15.1,0,15.1,0,15.1,0,15.1,0,15.1,0
5451,16.6,16.6,0,16.6,0,16.6,0,16.6,0,16.6,0
5472,25,25,0,25,0,25,0,25,0,25,0
5491,15,15,0,15,0,15,0,15,0,15,0
5512,100,100,0,100,0,100,0,100,0,,
5513,180,180,0,180,0,180,0,180,0,180,0
5514,75,75,0,75,0,75,0,75,0,,
5515,211,211,0,211,0,211,0,211,0,,
5516,180,180,0,180,0,180,0,180,0,,
5521,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
5522,,,,,,,,,,,
5523,13.2,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
5524,,,,,,,,,,,
5525,9,9,0,9,0,,,,,,
5535,24,,,,,24,0,,,18.9,0.27
5537,18,18,0,18,0,18,0,18,0,18,0
5547,38,38,0,38,0,38,0,38,0,,
5561,39,39,0,39,0,39,0,39,0,39,0
5563,39,39,0,39,0,39,0,39,0,39,0
5572,4.9,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0
5573,4.9,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0
5574,4.9,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0
5580,3.4,3.4,0,3.4,0,3.4,0,3.4,0,3.4,0
5583,5.4,5.4,0,5.4,0,,,,,5.4,0
5585,4.9,4.9,0,4.9,0,4.9,0,4.9,0,4.9,0
5586,3.4,3.4,0,3.4,0,3.4,0,3.4,0,3.4,0
5588,,,,,,,,,,,
5589,10.9,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0
5591,10.9,10.9,0,10.9,0,10.9,0,10.9,0,,
5593,,,,,,,,,,,
5595,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
5597,11.9,11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
5605,27.9,27.9,0,27.9,0,27.9,0,27.9,0,27.9,0
5632,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5633,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5642,12.9,12.9,0,12.9,0,12.9,0,12.9,0,12.9,0
5644,7.9,7.9,0,7.9,0,7.9,0,7.9,0,7.9,0
5726,24,24,0,24,0,24,0,24,0,24,0
5727,21,21,0,21,0,21,0,21,0,21,0
5731,19,19,0,19,0,19,0,19,0,19,0
5758,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0
5788,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5791,6.8,6.8,0,6.8,0,6.8,0,6.8,0,6.8,0
5795,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0
5797,9.6,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0
6716,38,38,0,38,0,38,0,38,0,38,0
6717,38,38,0,38,0,38,0,38,0,38,0
6720,38,38,0,38,0,38,0,38,0,38,0
6735,11.2,11.2,0,11.2,0,11.2,0,10.8,0.037,10.8,0.037
6736,23,23,0,23,0,23,0,22,0.0455,22,0.0455
6737,25,25,0,25,0,25,0,24,0.0417,24,0.0417
6744,13,13,0,13,0,13,0,13,0,13.3,-0.0226
6753,5.7,5.7,0,5.7,0,5.7,0,5.7,0,5.7,0
6754,5.5,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
6788,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
6878,30,30,0,30,0,30,0,30,0,30,0
7795,66.5,66.5,0,66.5,0,66.5,0,66.5,0,66.5,0
7817,,,,,,,,,,,
7975,35,35,0,35,0,35,0,35,0,35,0
8176,29,29,0,29,0,29,0,29,0,29,0
8184,30.5,30.5,0,30.5,0,30.5,0,30.5,0,30.5,0
8192,30,30,0,30,0,30,0,30,0,24.5,0.224
8206,31.5,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0
8210,4.6,4.6,0,4.6,0,4.6,0,4.6,0,4.3,0.0698
8214,15.8,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0
8222,15.8,15.8,0,15.8,0,15.8,0,15.8,0,15.8,0
8257,17,17,0,17,0,17,0,17,0,17,0
8265,18.2,18.2,0,18.2,0,18.2,0,18.2,0,18.2,0
8354,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
8362,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
8487,,,,,,,,,,,
9008,76,76,0,76,0,76,0,76,0,76,0
9032,42,42,0,42,0,42,0,42,0,42,0
9040,36,36,0,36,0,36,0,36,0,36,0
9045,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0
9199,24,24,0,24,0,24,0,24,0,24,0
9202,26,26,0,26,0,26,0,26,0,26,0
9822,132,132,0,132,0,132,0,132,0,132,0
10187,75,75,0,75,0,75,0,75,0,71,0.0563
10588,9,9,0,9,0,9,0,9,0,9,0
10669,5,5,0,5,0,5,0,5,0,4.3,0.163
10971,21.5,21.5,0,21.5,0,21.5,0,21.5,0,20.8,0.0337
10972,23.5,23.5,0,23.5,0,23.5,0,23.5,0,21,0.119
10973,23.5,23.5,0,23.5,0,23.5,0,23.5,0,21,0.119
11078,14,14,0,14,0,14,0,14,0,14,0
11080,14,14,0,14,0,14,0,14,0,14,0
11096,35.1,35.1,0,35.1,0,35.1,0,35.1,0,32.8,0.0698
11201,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
11339,31.4,31.4,0,31.4,0,31.4,0,31.4,0,29.4,0.068
11363,31.4,31.4,0,31.4,0,31.4,0,31.4,0,29.4,0.068
11506,530,530,0,530,0,530,0,530,0,530,0
11571,22.3,22.3,0,22.3,0,22.3,0,22.3,0,22.3,0
11649,21,21,0,21,0,21,0,21,0,20.6,0.0194
11671,8,8,0,8,0,8,0,8,0,6,0.333
11672,8,8,0,8,0,8,0,8,0,6,0.333
11683,7.7,7.7,0,7.7,0,7.7,0,7.7,0,6,0.283
11738,15,15,0,15,0,15,0,15,0,15,0
11762,16,16,0,16,0,16,0,16,0,15,0.0667
11784,17,17,0,17,0,17,0,17,0,15.5,0.0968
11785,17,17,0,17,0,17,0,17,0,15.5,0.0968
12175,4,4,0,3.5,0.143,3.5,0.143,3.5,0.143,3.5,0.143
12177,6.5,6.5,0,6.5,0,6.5,0,6.5,0,6.5,0
12184,69,69,0,63,0.0952,63,0.0952,63,0.0952,63,0.0952
12187,12,12,0,8.5,0.412,8.5,0.412,8.5,0.412,8.5,0.412
12192,64,64,0,58,0.103,58,0.103,58,0.103,58,0.103
12331,48.5,48.5,0,48.5,0,48.5,0,48.5,0,48.5,0
12332,48.5,48.5,0,48.5,0,48.5,0,48.5,0,48.5,0
12336,250,250,0,250,0,235,0.0638,235,0.0638,235,0.0638
12338,48.5,48.5,0,48.5,0,48.5,0,48.5,0,48.5,0
12429,8.3,8.3,0,8.3,0,8.3,0,8.3,0,8,0.0375
12430,8.3,8.3,0,8.3,0,8.3,0,8.3,0,8,0.0375
12551,56,56,0,56,0,,,,,56,0
12562,32,32,0,32,0,32,0,32,0,32,0
13200,4,4,0,3.5,0.143,3.5,0.143,3.5,0.143,3.5,0.143
13515,3.8,3.8,0,3.8,0,3.8,0,3.8,0,3.5,0.0857
13570,19,19,0,19,0,19,0,19,0,16.8,0.131
13571,32.5,32.5,0,32.5,0,32.5,0,,,,
13573,16.8,16.8,0,16.8,0,16.8,0,16.8,0,16.8,0
13574,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
13749,19,19,0,19,0,19,0,19,0,,
13757,,,,,,,,,,,
14011,11.5,11.5,0,11.5,0,11.5,0,11.5,0,10.5,0.0952
14012,298,298,0,298,0,298,0,298,0,298,0
14013,77,77,0,77,0,77,0,77,0,77,0
14014,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
14015,24,24,0,24,0,24,0,24,0,24,0
14020,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0
14029,26,26,0,26,0,26,0,26,0,28,-0.0714
14030,12.8,12.8,0,12.8,0,,,,,,
14031,12.8,12.8,0,12.8,0,,,,,,
14032,13,13,0,13,0,,,,,,
14034,30,30,0,30,0,30,0,30,0,30,0
14035,27.5,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
14039,10.5,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0
14041,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17,0.0294
14042,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17,0.0294
14043,19.3,19.3,0,19.3,0,19.3,0,19.3,0,17,0.135
14045,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17,0.0294
14050,16,16,0,16,0,16,0,16,0,16,0
14051,16,16,0,16,0,16,0,16,0,16,0
14053,16,16,0,16,0,16,0,16,0,16,0
14054,16,16,0,16,0,16,0,16,0,,
14055,11,11,0,11,0,11,0,11,0,11,0
14056,18,18,0,18,0,18,0,18,0,16.5,0.0909
14057,18,18,0,18,0,18,0,18,0,16.5,0.0909
14063,32.5,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0
14064,29.5,29.5,0,29.5,0,29.5,0,29.5,0,,
14065,,,,,,,,,,,
14081,,,,,,,,,,,
14084,163,163,0,163,0,163,0,163,0,157,0.0382
14104,9,9,0,9,0,9,0,9,0,9,0
14107,5.2,5.2,0,5.2,0,5.2,0,5.2,0,4,0.3
14108,9.5,9.5,0,9.5,0,9.5,0,9.5,0,7,0.357
14113,,,,,,,,,,,
14118,7.8,7.8,0,7.8,0,7.8,0,7.8,0,7.8,0
14125,2.5,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
14128,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
14132,45,45,0,45,0,45,0,45,0,45,0
14139,45,45,0,45,0,45,0,45,0,45,0
14143,45,45,0,45,0,45,0,45,0,45,0
14144,45,45,0,45,0,45,0,45,0,45,0
14157,435,435,0,435,0,435,0,435,0,345,0.261
14158,10,10,0,10,0,10,0,10,0,9.5,0.0526
14159,62.5,62.5,0,62.5,0,62.5,0,62.5,0,51.5,0.214
14160,62.5,62.5,0,62.5,0,62.5,0,62.5,0,52,0.202
14162,105,105,0,105,0,105,0,105,0,105,0
14170,8.2,8.2,0,8.2,0,8.2,0,8.2,0,8.2,0
14171,26,26,0,26,0,,,,,,
14172,21,21,0,21,0,,,,,,
14173,24.5,24.5,0,24.5,0,24.5,0,24.5,0,24.5,0
14174,19.5,19.5,0,19.5,0,19.5,0,19.5,0,19.5,0
14188,57,57,0,57,0,57,0,57,0,57,0
14196,5,5,0,5,0,5,0,5,0,5,0
14201,,,,,,,,,,,
14203,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0
14204,12,12,0,12,0,12,0,12,0,12,0
14205,12,12,0,12,0,12,0,12,0,12,0
14206,12,12,0,12,0,12,0,12,0,12,0
14208,20,20,0,20,0,20,0,20,0,20,0
14209,23,23,0,23,0,23,0,23,0,23,0
14210,20,20,0,20,0,20,0,20,0,20,0
14211,40,40,0,40,0,40,0,40,0,36,0.111
14217,10,10,0,10,0,10,0,10,0,,
14223,9.8,9.8,0,9.8,0,9.8,0,9.8,0,9.8,0
14226,285,285,0,285,0,285,0,285,0,285,0
14230,65,65,0,65,0,65,0,65,0,65,0
14234,18,18,0,18,0,18,0,18,0,18,0
14235,19,19,0,19,0,19,0,19,0,19,0
14239,35,35,0,35,0,35,0,35,0,35,0
14240,23,23,0,23,0,23,0,23,0,23,0
14243,12,12,0,12,0,12,0,12,0,12,0
14255,1.7e+03,1.7e+03,0,1.7e+03,0,1.7e+03,0,1.6e+03,0.0625,1.6e+03,0.0625
14262,129,129,0,129,0,129,0,129,0,129,0
14263,129,129,0,129,0,129,0,129,0,129,0
14264,85,85,0,85,0,85,0,85,0,85,0
14266,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
14267,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
14268,8.5,8.5,0,8.5,0,8.5,0,8.5,0,8.5,0
