id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio,365,365_cambio
1082,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1090,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
1104,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1112,,,,,,,,,,,,,,,,,,,,,
1120,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,,,26.9,0,26.9,0,26.9,0
1139,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1155,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
1557,,,,,,,,,,,,,,,,,,,,,
1606,,,,,,,,,,,,,,,,,,,,,
1609,4,4,0,4,0,4,0,4,0,,,,,,,,,,,,
1614,,,,,,,,,,,,,,,,,,,,,
1617,4,4,0,4,0,4,0,,,,,,,,,,,,,2.5,0.6
1618,4,4,0,4,0,4,0,,,,,,,,,,,,,3,0.333
1621,,,,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,,,,
1624,27.9,27.9,0,27.9,0,27.9,0,29,-0.0379,29,-0.0379,33.5,-0.167,33.5,-0.167,33.5,-0.167,,,23.6,0.182
1625,27.9,27.9,0,27.9,0,27.9,0,29,-0.0379,29,-0.0379,33.5,-0.167,33.5,-0.167,33.5,-0.167,,,23.6,0.182
1626,,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,,
1629,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,25,-0.14,25,-0.14,26,-0.173
1642,12,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,10.5,0.143,10.5,0.143
1655,,,,,,,,,,,,,,,,,,,,,
1656,,,,,,,,,,,,,,,,,,,,,
1657,,,,,,,,,,,,,,,,,,,,,
1659,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,13,0.192
1661,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,13,0.192
1705,,,,,,,,,,,,,,,,,,,,,
1713,,,,,,,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,,,,,,,,
1717,83,83,0,83,0,83,0,83,0,83,0,83,0,83,0,,,,,,
1718,,,,,,,,,,,,,,,,,,,,,
1719,,,,,,,,,,,,,,,,,,,,,
1731,11.8,11.8,0,11.8,0,11.8,0,11.8,0,10.9,0.0826,10.9,0.0826,10.9,0.0826,15,-0.213,15,-0.213,18.2,-0.352
1734,,,,,,,,,,,,,,,,,,,,,
1746,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,,
1747,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
1751,,,,,,,,,,,,,,,,,,,,,
1752,,,,,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,,,,,
1767,,,,,,,,,,,,,,,,,,,,,
1776,,,,,,,,,,,,,,,,,,,,,
1777,,,,,,,,,,,,,,,,,,,,,
1799,,,,,,,,,,,,,,,,,,,,,
1800,86.9,86.9,0,86.9,0,86.9,0,86.9,0,86.9,0,86.9,0,87.1,-0.0023,87.1,-0.0023,87.1,-0.0023,82,0.0598
1801,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14.5,0.241,14.5,0.241,13,0.385
1820,,,,,,,,,,,,,,,,,,,,,
1825,66,66,0,66,0,66,0,66,0,66,0,66,0,,,66,0,66,0,66,0
1826,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,,,,,,,37.5,0
1827,,,,,,,,,,,,,,,,,,,,,
1831,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,13.5,0.148
1832,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,19,0.132
