id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio,365,365_cambio
1082,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,,,26.9,0,26.9,0,26.9,0,21.9,0.228
1090,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,,
1104,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,,,26.9,0,26.9,0,26.9,0,21.9,0.228
1112,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,21.9,0.228
1120,26.9,26.9,0,26.9,0,26.9,0,26.9,0,,,26.9,0,26.9,0,26.9,0,26.9,0,21.9,0.228
1139,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,21.9,0.228
1155,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,,,,,26.9,0,26.9,0,21.9,0.228
1163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,25,0.12
1557,,,,,,,,,,,,,,,,,,,,,
1606,,,,,,,,,,,,,,,,,,,,,
1614,,,,,,,,,,,,,,,,,,,,,
1617,,,,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,,,,
1621,,,,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,,,,
1624,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,,,,,,
1625,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,,,,,,
1626,,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,,
1629,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,25,-0.14,25,-0.14,25,-0.14,26,-0.173,,
1642,12,12,0,12,0,12,0,12,0,12,0,12,0,12,0,10.5,0.143,10.5,0.143,,
1655,,,,,,,,,,,,,,,,,,,,,
1656,,,,,,,,,,,,,,,,,,,,,
1657,,,,,,,,,,,,,,,,,,,,,
1659,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,11.8,0.314
1661,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,11.8,0.314
1705,,,,,,,,,,,,,,,,,,,,,
1713,,,,,,,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,,,,,,,,
1717,83,83,0,83,0,83,0,83,0,83,0,,,,,,,,,,
1718,,,,,,,,,,,,,,,,,,,,,
1719,,,,,,,,,,,,,,,,,,,,,
1731,10.9,10.9,0,10.9,0,10.9,0,10.9,0,10.9,0,13.5,-0.193,13.5,-0.193,15,-0.273,18.2,-0.401,11.5,-0.0522
1734,,,,,,,,,,,,,,,,,,,,,
1746,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,,,,
1747,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,22,0.273
1751,,,,,,,,,,,,,,,,,,,,,
1752,,,,,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,,,,,
1767,,,,,,,,,,,,,,,,,,,,,
1776,,,,,,,,,,,,,,,,,,,,,
1777,,,,,,,,,,,,,,,,,,,,,
1799,,,,,,,,,,,,,,,,,,,,,
1800,86.9,86.9,0,86.9,0,86.9,0,87.1,-0.0023,87.1,-0.0023,87.1,-0.0023,87.1,-0.0023,87.1,-0.0023,,,64,0.358
1801,18,18,0,18,0,18,0,18,0,18,0,18,0,18,0,14.5,0.241,14.5,0.241,12,0.5
1820,,,,,,,,,,,,,,,,,,,,,
1825,66,66,0,66,0,66,0,,,,,66,0,66,0,66,0,66,0,66,0
1826,37.5,37.5,0,37.5,0,37.5,0,,,,,,,,,,,,,31.2,0.202
1827,,,,,,,,,,,,,,,,,,,,,
1831,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,13.5,0.148,13.5,0.148
1832,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,19,0.132,19,0.132
1833,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19,0.158,19,0.158
1834,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,19,0.158,19,0.158
1843,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,
1849,6.5,6.5,0,6.5,0,6.5,0,6.5,0,8.7,-0.253,8.7,-0.253,8.7,-0.253,8.7,-0.253,,,7.5,-0.133
1851,,,,,,,,,,,,,,,,,,,,,
1858,,,,,,,,,,,,,,,,,,,,,
1863,8,8,0,8,0,8,0,8,0,,,,,,,,,,,,
1864,37.5,37.5,0,37.5,0,37.5,0,,,,,,,,,,,37.5,0,31.2,0.202
1867,375,375,0,375,0,375,0,375,0,375,0,375,0,375,0,375,0,375,0,255,0.471
1870,37.5,37.5,0,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,33.5,0.119
1880,37.5,37.5,0,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,48.5,-0.227,,,33.5,0.119
1883,138,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,102,0.353
1884,,,,,,,,,,,,,,,,,,,,,
1891,138,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,102,0.353
1893,599,599,0,599,0,599,0,599,0,,,,,,,,,,,,
1898,,,,,,,,,,,,,,,,,,,,,
1899,,,,,,,,,,,,,,,,,,,,,
1904,410,410,0,410,0,410,0,,,,,,,,,,,,,,
1905,410,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,369,0.111
1906,410,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,410,0,369,0.111
1907,,,,,,,,,,,,,,,,,,,,,
1908,499,499,0,499,0,499,0,,,,,499,0,499,0,499,0,499,0,419,0.191
