id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio
5398,11,11,0,11,0,11,0,11,0,10,0.1,10,0.1,10,0.1,10,0.1
5491,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
5726,27,27,0,27,0,27,0,27,0,27,0,27,0,24,0.125,24,0.125
5727,,,,,,,,,,,,,,,,,
5728,19,19,0,19,0,19,0,,,,,,,,,,
5729,19,19,0,19,0,19,0,,,,,,,,,,
5730,19,19,0,19,0,19,0,,,,,,,,,,
5731,,,,,,,,,,,,,,,,,
5748,,,,,,,,,,,,,,,,,
5788,23.5,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0,23.5,0
5791,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0,7.8,0.41
5794,15.5,15.5,0,15.5,0,15.5,0,15.2,0.0197,15.2,0.0197,15.2,0.0197,15.2,0.0197,,
5795,18.5,18.5,0,18.5,0,,,,,,,17.5,0.0571,17.5,0.0571,,
5796,,,,,,,,,,,,,,,,,
5797,9.6,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0,9.6,0
5805,70,70,0,70,0,70,0,66,0.0606,66,0.0606,66,0.0606,66,0.0606,,
5840,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,,
5877,,,,,,,,,,,,,,,,,
6735,,,,,,,,,,,,,,,,,
6736,,,,,,,,,,,,,,,,,
6737,,,,,,,,,,,,,,,,,
6744,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,10.9,0.239,13.5,0
6748,8.5,8.5,0,8.5,0,8.5,0,,,,,,,,,,
6753,5.6,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0
6754,5.6,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0,5.6,0
6778,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
6788,21.5,21.5,0,21.5,0,21.5,0,21.5,0,19.5,0.103,19.5,0.103,19.5,0.103,19.5,0.103
6819,,,,,,,,,,,,,,,,,
6878,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,31,0.21
7197,69,69,0,69,0,69,0,69,0,69,0,69,0,69,0,69,0
7795,87,87,0,87,0,87,0,87,0,87,0,87,0,87,0,72.5,0.2
7817,,,,,,,,,,,,,,,,,
7975,66,66,0,66,0,53,0.245,53,0.245,53,0.245,36.9,0.789,36.9,0.789,36.9,0.789
8176,37.5,37.5,0,37.5,0,37.5,0,37.5,0,33,0.136,33,0.136,33,0.136,33,0.136
8184,38.5,38.5,0,38.5,0,38.5,0,38.5,0,34.3,0.122,34.3,0.122,34.3,0.122,34.3,0.122
8192,36,36,0,36,0,36,0,36,0,34,0.0588,34,0.0588,27.9,0.29,34.3,0.0496
8206,38.5,38.5,0,38.5,0,38.5,0,38.5,0,35.5,0.0845,35.5,0.0845,35.5,0.0845,35.5,0.0845
8210,6.8,6.8,0,6.8,0,,,6.8,0,6,0.133,5.5,0.236,5.4,0.259,5,0.36
8214,20,20,0,20,0,20,0,20,0,18,0.111,18,0.111,18,0.111,18,0.111
8222,20,20,0,20,0,20,0,20,0,18,0.111,18,0.111,18,0.111,18,0.111
8257,20.5,20.5,0,20.5,0,20.5,0,20.5,0,19,0.0789,19,0.0789,19,0.0789,19,0.0789
8265,22.5,22.5,0,22.5,0,22.5,0,22.5,0,20.5,0.0976,20.5,0.0976,20.5,0.0976,20.5,0.0976
8354,24,24,0,24,0,24,0,24,0,24,0,24,0,24,0,23,0.0435
8362,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,25.5,0.0392
8487,47,47,0,47,0,29,0.621,29,0.621,29,0.621,29,0.621,29,0.621,25.9,0.815
8777,,,,,,,,,,,,,,,,,
9008,78,78,0,78,0,78,0,78,0,78,0,78,0,69.9,0.116,78,0
9032,,,,,,,,,,,,,,,,,
9045,,,,,,,,,,,,,,,,,
9199,,,,,,,,,,,,,,,,,
10030,70.5,70.5,0,70.5,0,70.5,0,70.5,0,70.5,0,70.5,0,70.5,0,70.5,0
10187,115,118,-0.0254,118,-0.0254,118,-0.0254,118,-0.0254,99,0.162,,,99,0.162,99,0.162
10219,90.5,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0,90.5,0
10243,,,,,,,,,,,,,,,,,
10359,52,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0
10588,,,,,,,,,,,,,,,,,
10669,10.5,10.5,0,10.5,0,10.5,0,8.5,0.235,7.9,0.329,6.9,0.522,6.4,0.641,6.4,0.641
10971,27.5,26.5,0.0377,26.5,0.0377,26.5,0.0377,26.5,0.0377,26.5,0.0377,26.5,0.0377,24.4,0.127,24.5,0.122
10972,43.5,29,0.5,29,0.5,29,0.5,29,0.5,29,0.5,28.5,0.526,27.5,0.582,27.5,0.582
10973,43.5,29.5,0.475,29.5,0.475,29.5,0.475,29.5,0.475,29.5,0.475,28.5,0.526,27.5,0.582,27.5,0.582
10974,10,9.5,0.0526,9.5,0.0526,9.5,0.0526,9.5,0.0526,8,0.25,8,0.25,8,0.25,8,0.25
11096,39,39,0,36.8,0.0598,36.8,0.0598,36.8,0.0598,36.8,0.0598,36.8,0.0598,35,0.114,35,0.114
11339,35,35,0,33,0.0606,33,0.0606,33,0.0606,33,0.0606,33,0.0606,31,0.129,31,0.129
11347,35,35,0,33,0.0606,33,0.0606,33,0.0606,33,0.0606,33,0.0606,31,0.129,31,0.129
11363,35,35,0,33,0.0606,33,0.0606,33,0.0606,33,0.0606,33,0.0606,31,0.129,31,0.129
11501,,,,,,,,,,,,,,,,,
11571,46,46,0,46,0,37,0.243,37,0.243,37,0.243,30.5,0.508,24.5,0.878,24.5,0.878
11649,23.8,23.8,0,23.8,0,23,0.0348,23,0.0348,23,0.0348,22.5,0.0559,22.5,0.0559,22.5,0.0578
11671,9.8,9.8,0,9.8,0,9.8,0,9.8,0,8,0.225,8,0.225,8,0.225,7.8,0.256
11672,9.8,9.8,0,9.8,0,9.8,0,9.8,0,8,0.225,8,0.225,8,0.225,7.8,0.256
11683,9.8,9.8,0,9.8,0,9.8,0,9.8,0,8,0.225,8,0.225,8,0.225,8,0.225
11738,18.6,18.6,0,18.6,0,,,,,,,18.5,0.00541,,,15,0.24
11762,,,,,,,,,,,,,,,,,
11784,29,29,0,29,0,25,0.16,25,0.16,25,0.16,25,0.16,20.5,0.415,18.5,0.568
11785,29,29,0,29,0,25,0.16,25,0.16,25,0.16,25,0.16,20.5,0.415,18.5,0.568
12105,,,,,,,,,,,,,,,,,
12173,8.9,8.9,0,8.9,0,8.9,0,8.9,0,9.5,-0.0632,9.5,-0.0632,9.5,-0.0632,8.3,0.0723
12174,7,7,0,7,0,6.5,0.0769,5.5,0.273,6.5,0.0769,6.5,0.0769,6.5,0.0769,5.9,0.186
12175,3.5,3.5,0,3.5,0,3.5,0,3.5,0,4,-0.125,4,-0.125,4,-0.125,3.8,-0.0789
12177,6.9,6.9,0,6.9,0,7,-0.0143,6,0.15,7.4,-0.0676,7.4,-0.0676,7.4,-0.0676,6.5,0.0615
12180,7,7,0,7,0,7,0,7,0,8,-0.125,8,-0.125,8,-0.125,9,-0.222
12183,93,93,0,93,0,93,0,93,0,99,-0.0606,99,-0.0606,99,-0.0606,90,0.0333
12184,69,69,0,69,0,69,0,69,0,78,-0.115,78,-0.115,78,-0.115,72,-0.0417
12185,7,7,0,7,0,7,0,7,0,7.9,-0.114,7.9,-0.114,7.9,-0.114,7,0
12187,12,12,0,12,0,12,0,12,0,13.5,-0.111,13.5,-0.111,13.5,-0.111,11.5,0.0435
12191,20,20,0,20,0,20,0,20,0,26.5,-0.245,26.5,-0.245,26.5,-0.245,24,-0.167
12192,65,65,0,65,0,65,0,65,0,70,-0.0714,70,-0.0714,70,-0.0714,65,0
12193,45,45,0,45,0,45,0,45,0,50,-0.1,50,-0.1,50,-0.1,47,-0.0426
12194,55,55,0,55,0,55,0,55,0,62,-0.113,62,-0.113,62,-0.113,58,-0.0517
12197,99,99,0,99,0,99,0,99,0,115,-0.139,115,-0.139,115,-0.139,105,-0.0571
12204,18.4,18.4,0,18.4,0,18.4,0,18.4,0,18.4,0,18.4,0,18.4,0,16.7,0.102
12331,76.5,76.5,0,76.5,0,70,0.0929,70,0.0929,60,0.275,60,0.275,60,0.275,55,0.391
12332,76.5,76.5,0,76.5,0,70,0.0929,70,0.0929,60,0.275,60,0.275,60,0.275,55,0.391
12336,,,,,,,,,,,,,,,,,
12338,76.5,76.5,0,76.5,0,70,0.0929,70,0.0929,60,0.275,60,0.275,60,0.275,55,0.391
12429,10.5,10.5,0,10.5,0,10.4,0.00962,10.4,0.00962,8.9,0.18,8.9,0.18,8.9,0.18,8.4,0.25
12430,10.5,10.5,0,10.5,0,10.4,0.00962,10.4,0.00962,8.9,0.18,8.9,0.18,8.9,0.18,8.4,0.25
12551,62.5,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,58,0.0776,58,0.0776
12562,34.5,34.5,0,34.5,0,34.5,0,34.5,0,34.5,0,34.5,0,32.5,0.0615,32.5,0.0615
12795,15,15,0,15,0,,,,,,,15,0,15,0,,
13200,3.5,3.5,0,3.5,0,3.5,0,3.5,0,3.9,-0.103,3.9,-0.103,3.9,-0.103,3.5,0
13226,6.5,6.5,0,6.5,0,6.5,0,6.5,0,7.2,-0.0972,7.2,-0.0972,7.2,-0.0972,6.5,0
13293,9,9,0,9,0,9,0,9,0,9.9,-0.0909,9.9,-0.0909,9.9,-0.0909,9.4,-0.0426
13515,4.5,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0,4.5,0
13570,,,,,,,,,,,,,,,,,
13573,,,,,,,,,,,,,,,,,
13720,,,,,,,,,,,,,,,,,
14011,,,,,,,,,,,,,,,,,
14013,81.5,81.5,0,81.5,0,81.5,0,81.5,0,81.5,0,79,0.0316,79,0.0316,78.5,0.0382
14014,38.5,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0
14015,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,,
14020,21,16,0.312,16,0.312,16,0.312,16,0.312,16,0.312,16,0.312,16,0.312,16,0.312
14029,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
14030,15.9,15.9,0,15.9,0,15.5,0.0258,15.5,0.0258,15.5,0.0258,14,0.136,14,0.136,13,0.223
14031,15.9,15.9,0,15.9,0,15.5,0.0258,15.5,0.0258,15.5,0.0258,14,0.136,14,0.136,13,0.223
14032,15.9,15.9,0,15.9,0,15.5,0.0258,15.5,0.0258,15.5,0.0258,14,0.136,14,0.136,13,0.223
14034,32.5,32.5,0,32.5,0,32.5,0,,,,,,,,,,
14035,30,30,0,30,0,30,0,,,,,,,,,,
14039,,,,,,,,,,,,,,,,,
14041,24,24,0,24,0,21.5,0.116,21.5,0.116,21.5,0.116,18,0.333,14.9,0.611,18,0.333
14042,24,24,0,24,0,21.5,0.116,21.5,0.116,21.5,0.116,18.5,0.297,18.5,0.297,18,0.333
14043,29,29,0,29,0,23.5,0.234,23.5,0.234,23.5,0.234,20.5,0.415,20.5,0.415,20,0.45
14045,24,24,0,24,0,21.5,0.116,21.5,0.116,21.5,0.116,18,0.333,14.9,0.611,18,0.333
14049,,,,,,,,,,,,,,,,,
14055,13.5,13.5,0,13.5,0,13.5,0,13.5,0,13.5,0,12.5,0.08,12.5,0.08,12.5,0.08
14056,30,30,0,30,0,26,0.154,26,0.154,26,0.154,26,0.154,22,0.364,19.5,0.538
14057,30,30,0,30,0,26,0.154,26,0.154,26,0.154,26,0.154,22,0.364,19.5,0.538
14063,54,54,0,38.9,0.388,38.9,0.388,38.9,0.388,54,0,45,0.2,45,0.2,38,0.421
14064,,,,,,,,,,,,,,,,,
14069,,,,,,,,,,,,,,,,,
14070,,,,,,,,,,,,,,,,,
14072,28.8,28.8,0,28.8,0,28.8,0,28.8,0,22.5,0.28,22.5,0.28,22.5,0.28,22.5,0.28
14073,,,,,,,,,,,,,,,,,
14077,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
14078,,,,,,,,,,,,,,,,,
14081,,,,,,,,,,,,,,,,,
14084,204,199,0.0251,199,0.0251,175,0.166,175,0.166,175,0.166,,,,,169,0.207
14088,,,,,,,,,,,,,,,,,
14091,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,,
14098,,,,,,,,,,,,,,,,,
14099,73,73,0,73,0,71,0.0282,71,0.0282,71,0.0282,58,0.259,52.5,0.39,52.5,0.39
14100,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,,
14107,,,,,,,,,,,,,,,,,
14108,,,,,,,,,,,,,,,,,
14113,,,,,,,,,,,,,,,,,
14118,,,,,,,,,,,,,,,,,
14123,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,,
14125,2.8,2.8,0,2.8,0,2.8,0,2.5,0.12,2.5,0.12,2.5,0.12,2.5,0.12,2.5,0.12
14128,,,,,,,,,,,,,,,,,
14129,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
14130,21,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
14131,42,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0
14140,,,,,,,,,,,,,,,,,
14159,92,92,0,92,0,69,0.333,69,0.333,69,0.333,64.5,0.426,64.5,0.426,64.5,0.426
14160,92,92,0,92,0,69,0.333,69,0.333,69,0.333,64.5,0.426,64.5,0.426,64.5,0.426
14162,,,,,,,,,,,,,,,,,
14170,10.5,10.5,0,7.5,0.4,7.5,0.4,7.5,0.4,8.5,0.235,8.5,0.235,8.5,0.235,8.5,0.235
14171,,,,,,,,,,,,,,,,,
14172,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
14188,58,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0
14189,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
14190,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,,
14196,,,,,,,,,,,,,,,,,
14204,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11.5,0.087,11.5,0.087,11.5,0.087
14205,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,,,,,
14206,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,,,,,
14207,22,22,0,22,0,22,0,22,0,22,0,,,,,,
14208,22,22,0,22,0,22,0,22,0,22,0,,,,,,
14209,25,25,0,25,0,25,0,25,0,25,0,21.5,0.163,21.5,0.163,21.5,0.163
14210,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,18.8,0.144,18.8,0.144,18.8,0.144
14211,29,54.5,-0.468,54.5,-0.468,54.5,-0.468,54.5,-0.468,49.9,-0.419,,,49.9,-0.419,49.9,-0.419
14223,,,,,,,,,,,,,,,,,
14225,197,197,0,197,0,197,0,179,0.101,159,0.239,159,0.239,159,0.239,159,0.239
14236,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0
14237,,,,,,,,,,,,,,,,,
14239,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,33,0.136,33,0.136,33,0.136
14240,25,25,0,25,0,25,0,25,0,25,0,,,,,,
14242,25,25,0,25,0,25,0,25,0,25,0,21.5,0.163,21.5,0.163,21.5,0.163
14243,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,11.5,0.087,11.5,0.087,11.5,0.087
14248,32,32,0,32,0,32,0,32,0,32,0,28.8,0.111,28.8,0.111,28.8,0.111
14258,24.5,24.5,0,24.5,0,24.5,0,25.5,-0.0392,19,0.289,16.2,0.512,19.5,0.256,19.5,0.256
14264,,,,,,,,,,,,,,,,,
14275,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0
14276,,,,,,,,,,,,,,,,,
14283,,,,,,,,,,,,,,,,,
14284,,,,,,,,,,,,,,,,,
14285,54,54,0,54,0,54,0,40,0.35,40,0.35,40,0.35,40,0.35,34,0.588
14286,45.8,45.8,0,45.8,0,45.8,0,42,0.0905,42,0.0905,42,0.0905,,,,
14287,47,47,0,47,0,47,0,42,0.119,42,0.119,42,0.119,,,,
14292,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0
14295,118,118,0,118,0,118,0,75,0.58,75,0.58,75,0.58,75,0.58,69,0.717
14296,149,149,0,149,0,149,0,125,0.192,112,0.324,112,0.324,112,0.324,,
14298,85,85,0,85,0,85,0,85,0,85,0,85,0,,,,
14299,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
14300,59,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0
14301,,,,,,,,,,,,,,,,,
14302,,,,,,,,,,,,,,,,,
14304,,,,,,,,,,,,,,,,,
14305,,,,,,,,,,,,,,,,,
