id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio,365,365_cambio
1007,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1015,,,,,,,,,,,,,,,,,,,,,
1023,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1031,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,,,15,0
1040,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1058,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,,,15,0
1074,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1082,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
1090,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
1104,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
1112,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
1120,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,,,27,0
1139,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
1155,27,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,,,27,0
1163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
1557,,,,,,,,,,,,,,,,,,,,,
1605,,,,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,,,,
1621,,,,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,,,,
1626,,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,,
1629,22,22,0,22,0,22,0,22,0,22,0,23,-0.0435,25,-0.12,25,-0.12,25,-0.12,25.5,-0.137
1644,,,,,,,,,,,,,,,,,,,,,
1655,,,,,,,,,,,,,,,,,,,,,
1656,8,8,0,8,0,8,0,8,0,7.8,0.0256,10,-0.2,10,-0.2,10,-0.2,13,-0.385,13,-0.385
1659,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1661,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1672,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,,,,,
1673,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,,,,,,,
1674,12.5,12.5,0,12.5,0,,,,,,,12.5,0,,,,,,,,
1675,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,,,,,,
1713,,,,,,,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,,,,,,,,
1717,,,,,,,,,,,,,,,,,,,,,
1718,81.5,81.5,0,81.5,0,81.5,0,81.5,0,81.5,0,81.5,0,81.5,0,,,,,,
1719,,,,,,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,,,,,
1731,11.4,11.4,0,11.4,0,11.4,0,11.4,0,11.4,0,10.5,0.0857,13.5,-0.156,13.5,-0.156,13.5,-0.156,15,-0.24
1734,,,,,,,,,,,,,,,,,,,,,
1743,145,145,0,145,0,145,0,145,0,152,-0.0461,152,-0.0461,183,-0.208,,,,,,
1746,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,7.7,0.169
1747,26.5,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0,26.5,0
1751,,,,,,,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,,,,,
1779,22.5,22.5,0,,,,,,,,,,,,,30.5,-0.262,30.5,-0.262,,
1801,18,18,0,18,0,18,0,18,0,18,0,,,14.7,0.224,14.7,0.224,14.7,0.224,,
1802,,,,,,,,,,,,,,,,,,,,,
1820,,,,,,,,,,,,,,,,,,,,,
1825,64,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0
1831,,,,,,,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,,,,,,,,
1863,,,,,,,,,,,,,,,,,,,,,
1864,,,,,,,,,,,,,,,,,,,,,
1867,355,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0,355,0
1872,,,,,,,,,,,,,,,,,,,,,
1883,130,130,0,130,0,130,0,130,0,130,0,130,0,130,0,130,0,130,0,130,0
1887,,,,,,,,,,,,,,,,,,,,,
1888,,,,,,,,,,,,,,,,,,,,,
1889,,,,,,,,,,,,,,,,,,,,,
1891,,,,,,,,,,,,,,,,,,,,,
1898,,,,,,,,,,,,,,,,,,,,,
1899,56,56,0,56,0,56,0,56,0,56,0,56,0,56,0,,,,,,
1904,,,,,,,,,,,,,,,,,,,,,
1905,,,,,,,,,,,,,,,,,,,,,
1906,,,,,,,,,,,,,,,,,,,,,
1909,,,,,,,,,,,,,,,,,,,,,
1971,19,19,0,19,0,19,0,19,0,19,0,19,0,16.5,0.152,16.5,0.152,16.5,0.152,16.5,0.152
2194,9.5,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,9.5,0,8.3,0.145
2585,23,23,0,23,0,23,0,23,0,24.5,-0.0612,21,0.0952,25,-0.08,29,-0.207,29,-0.207,29,-0.207
2640,78,78,0,78,0,78,0,78,0,78,0,78,0,100,-0.22,97,-0.196,97,-0.196,97,-0.196
2677,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,18,0.111
2718,,,,,,,,,,,,,,,,,,,,,
3265,35.7,35.7,0,36.5,-0.0219,36.5,-0.0219,40,-0.107,35.5,0.00563,39,-0.0846,32,0.116,,,55,-0.351,47,-0.24
3270,51.8,51.8,0,53,-0.0226,53,-0.0226,58,-0.107,50.9,0.0177,56,-0.075,,,78,-0.336,80.5,-0.357,68.5,-0.244
3705,,,,,,,,,,,,,,,,,,,,,
3710,,,,,,,,,,,,,,,,,,,,,
3718,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,,,25,0.34,,
3744,109,109,0,109,0,109,0,109,0,106,0.0283,106,0.0283,105,0.0381,102,0.0686,98,0.112,95,0.147
3746,,,,,,,,,,,,,,,,,,,,,
3751,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,17.9,-0.302,17.9,-0.302,18.2,-0.313
3757,16,16,0,16,0,16,0,16,0,16,0,15,0.0667,15,0.0667,16,0,19,-0.158,21,-0.238
3760,,,,,,,,,,,,,,,,,,,,,
3794,16,16,0,16,0,16,0,16,0,16,0,16.7,-0.0419,16.7,-0.0419,19.5,-0.179,19.5,-0.179,,
3808,,,,,,,,,,,,,,,,,,,,,
3824,16.5,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.7,-0.012,16.7,-0.012,19.5,-0.154,19.5,-0.154,19.5,-0.154
3871,92,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,,,88,0.0455
3873,,,,,,,,,,,,,,,,,,,,,
3883,12.5,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,12.5,0,18.2,-0.313,18.2,-0.313,18.2,-0.313
4795,25.5,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,25.5,0,29.5,-0.136,29.5,-0.136,28,-0.0893
4797,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,31,-0.0968,31,-0.0968,29,-0.0345
4928,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0,10.3,0.068,10.3,0.068,10.3,0.068
4944,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0,10.3,0.068,10.3,0.068,10.3,0.068
5003,,,,,,,,,,,,,,,,,,,,,
5006,45,45,0,45,0,45,0,45,0,45,0,45,0,45,0,,,,,45,0
5007,49,49,0,49,0,49,0,49,0,39,0.256,39,0.256,39,0.256,35,0.4,55,-0.109,49,0
5008,4.5,4.5,0,4.5,0,4.5,0,4.5,0,6,-0.25,7.5,-0.4,7.5,-0.4,9,-0.5,5.5,-0.182,4,0.125
5009,,,,,,,,,,,,,,,,,,,,,
5011,18.5,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,16,0.156,16,0.156,15.5,0.194,17,0.0882,14.5,0.276
5012,14.5,14.5,0,14.5,0,14.5,0,14.5,0,10.5,0.381,6.5,1.23,6.5,1.23,9,0.611,9,0.611,9,0.611
5014,62,62,0,62,0,62,0,62,0,57,0.0877,57,0.0877,57,0.0877,69,-0.101,69,-0.101,55,0.127
5015,6.5,6.5,0,6.5,0,6.5,0,6.5,0,5,0.3,7.6,-0.145,7.6,-0.145,9.5,-0.316,9.5,-0.316,6,0.0833
5016,21,21,0,21,0,21,0,21,0,21,0,8.5,1.47,8.5,1.47,18,0.167,36,-0.417,11.1,0.892
5017,6,6,0,6,0,6,0,6,0,6,0,6,0,6,0,7,-0.143,25,-0.76,4.5,0.333
5021,38,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,35,0.0857
5023,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
5025,7.5,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0,7.5,0
5026,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
5028,40,40,0,40,0,40,0,40,0,,,40,0,40,0,40,0,40,0,40,0
5030,6,6,0,6,0,6,0,6,0,6,0,9.5,-0.368,9.5,-0.368,7.5,-0.2,7.5,-0.2,5.5,0.0909
5031,5,5,0,5,0,5,0,5,0,5,0,7.5,-0.333,7.5,-0.333,10,-0.5,14,-0.643,5.9,-0.153
5032,7.5,7.5,0,7.5,0,7.5,0,7.5,0,9.5,-0.211,11,-0.318,11,-0.318,11,-0.318,7,0.0714,5,0.5
5035,,,,,,,,,,,,,,,,,,,,,
5036,10,10,0,10,0,10,0,10,0,14,-0.286,14,-0.286,14,-0.286,11,-0.0909,9,0.111,7.5,0.333
5038,5.5,5.5,0,5.5,0,5.5,0,5.5,0,6,-0.0833,5,0.1,5,0.1,7.5,-0.267,7.5,-0.267,6,-0.0833
5039,22.9,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0,22.9,0
5040,29,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0
5044,12.5,12.5,0,12.5,0,12.5,0,12.5,0,22,-0.432,22,-0.432,22,-0.432,11.5,0.087,10,0.25,21,-0.405
5046,20,20,0,20,0,20,0,20,0,18,0.111,18,0.111,18,0.111,19,0.0526,19,0.0526,19,0.0526
5047,13,13,0,13,0,13,0,13,0,13,0,13,0,13,0,10,0.3,10,0.3,10,0.3
5048,95,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0
5049,117,117,0,117,0,117,0,117,0,117,0,117,0,117,0,117,0,95,0.232,95,0.232
5050,50,50,0,50,0,50,0,50,0,50,0,40,0.25,40,0.25,45,0.111,50,0,85,-0.412
5051,40,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
5053,,,,,,,,,,,,,,,,,,,,,
5054,11,11,0,11,0,11,0,11,0,11,0,9,0.222,9,0.222,7,0.571,8,0.375,11,0
5055,25,25,0,25,0,25,0,25,0,29,-0.138,29,-0.138,29,-0.138,20,0.25,20,0.25,29,-0.138
5056,12.5,12.5,0,12.5,0,12.5,0,12.5,0,9.5,0.316,9.5,0.316,9.5,0.316,12.5,0,12.5,0,10.5,0.19
5057,27,27,0,27,0,27,0,27,0,29,-0.069,26,0.0385,26,0.0385,29,-0.069,29,-0.069,25,0.08
