id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio,365,365_cambio
1082,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,21.9,0.228,21.9,0.228
1090,,,,,,,,,,,,,,,,,,,,,
1104,,,,,,,,,,,,,,,,,,,,,
1112,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,21.9,0.228,21.9,0.228
1120,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,
1155,,,,,,,,,,,,,,,,,,,,,
1163,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,25,0.12,25,0.12
1557,,,,,,,,,,,,,,,,,,,,,
1606,,,,,,,,,,,,,,,,,,,,,
1614,,,,,,,,,,,,,,,,,,,,,
1617,,,,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,,,,
1621,29.9,29.9,0,29.9,0,29.9,0,37.5,-0.203,37.5,-0.203,37.5,-0.203,37.5,-0.203,39.5,-0.243,38,-0.213,38,-0.213
1623,29.9,29.9,0,29.9,0,29.9,0,37.5,-0.203,37.5,-0.203,37.5,-0.203,37.5,-0.203,39.5,-0.243,38,-0.213,38,-0.213
1624,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,28,0.196,,,,,23.6,0.419
1625,33.5,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,33.5,0,26.5,0.264,,,,,23.6,0.419
1626,,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,,
1629,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,26,-0.0385,,,,
1642,12,12,0,12,0,12,0,12,0,12,0,12,0,10.5,0.143,10.5,0.143,,,,
1655,,,,,,,,,,,,,,,,,,,,,
1656,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,12.9,-0.109,12.9,-0.109,7.5,0.533,7.5,0.533
1657,11.5,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,11.5,0,12.9,-0.109,12.9,-0.109,7.5,0.533,7.5,0.533
1659,12.9,12.9,0,12.9,0,12.9,0,15.5,-0.168,15.5,-0.168,15.5,-0.168,15.5,-0.168,15.5,-0.168,11.8,0.0932,11.8,0.0932
